s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2,kg/m2
 7.6005287E+001, 2.2816101E+002, 5.0583569E+002, 1.0603620E+001, 8.7836504E+000, 6.9380398E+000, 5.3764896E+000, 4.3700933E+000, 3.7402270E+000, 3.3727145E+000, 3.2040870E+000, 3.0610342E+000, 2.9716744E+000, 2.8859873E+000, 2.9063504E+000, 2.9245028E+000, 2.9432516E+000, 2.9655895E+000, 2.9822056E+000, 2.9973865E+000, 3.0024896E+000, 3.0026350E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 7.8002255E+001, 2.2758081E+002, 5.0505865E+002, 1.0563966E+001, 8.7410631E+000, 6.9221811E+000, 5.3682461E+000, 4.3623805E+000, 3.7383754E+000, 3.3665683E+000, 3.1939600E+000, 3.0554662E+000, 2.9757936E+000, 2.8815627E+000, 2.9024587E+000, 2.9212022E+000, 2.9408524E+000, 2.9634516E+000, 2.9806230E+000, 2.9965127E+000, 3.0024076E+000, 3.0026321E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 8.0008643E+001, 2.2734322E+002, 5.0428683E+002, 1.0531553E+001, 8.7169609E+000, 6.8896747E+000, 5.3450933E+000, 4.3462257E+000, 3.7281437E+000, 3.3644335E+000, 3.1957564E+000, 3.0579646E+000, 2.9792802E+000, 2.8771429E+000, 2.8985221E+000, 2.9178360E+000, 2.9388797E+000, 2.9612648E+000, 2.9790061E+000, 2.9955812E+000, 3.0022893E+000, 3.0026276E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 8.2000820E+001, 2.2726143E+002, 5.0345523E+002, 1.0491984E+001, 8.6628790E+000, 6.8765001E+000, 5.3375587E+000, 4.3362312E+000, 3.7193136E+000, 3.3564765E+000, 3.1898041E+000, 3.0522542E+000, 2.9772854E+000, 2.8727720E+000, 2.8945582E+000, 2.9144208E+000, 2.9370873E+000, 2.9590411E+000, 2.9773629E+000, 2.9945972E+000, 3.0021248E+000, 3.0026207E+000, 3.0026393E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 8.4006945E+001, 2.2761334E+002, 5.0255515E+002, 1.0497545E+001, 8.6675348E+000, 6.8425837E+000, 5.3209295E+000, 4.3269830E+000, 3.7169700E+000, 3.3575418E+000, 3.1906180E+000, 3.0504265E+000, 2.9676905E+000, 2.8685093E+000, 2.8905690E+000, 2.9109590E+000, 2.9347217E+000, 2.9567831E+000, 2.9756966E+000, 2.9935641E+000, 3.0019066E+000, 3.0026100E+000, 3.0026391E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 8.6003574E+001, 2.2754997E+002, 5.0188290E+002, 1.0464922E+001, 8.6204977E+000, 6.8267174E+000, 5.3074727E+000, 4.3146992E+000, 3.7090833E+000, 3.3549612E+000, 3.1932135E+000, 3.0605755E+000, 2.9838820E+000, 2.8645382E+000, 2.8865516E+000, 2.9074483E+000, 2.9320772E+000, 2.9544888E+000, 2.9740038E+000, 2.9924808E+000, 3.0016279E+000, 3.0025933E+000, 3.0026388E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 8.8003285E+001, 2.2695703E+002, 5.0120831E+002, 1.0466384E+001, 8.6030273E+000, 6.8048158E+000, 5.2946692E+000, 4.3022375E+000, 3.6988599E+000, 3.3440475E+000, 3.1779103E+000, 3.0378089E+000, 2.9574676E+000, 2.8619833E+000, 2.8825257E+000, 2.9039016E+000, 2.9293122E+000, 2.9521694E+000, 2.9722884E+000, 2.9913523E+000, 3.0012860E+000, 3.0025685E+000, 3.0026383E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 9.0000839E+001, 2.2690526E+002, 5.0051611E+002, 1.0498903E+001, 8.5560446E+000, 6.7991371E+000, 5.2985783E+000, 4.3072348E+000, 3.7033160E+000, 3.3455217E+000, 3.1782160E+000, 3.0448008E+000, 2.9694898E+000, 2.8612537E+000, 2.8784978E+000, 2.9003186E+000, 2.9264679E+000, 2.9498272E+000, 2.9705412E+000, 2.9901793E+000, 3.0008798E+000, 3.0025313E+000, 3.0026374E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 9.2005583E+001, 2.2723343E+002, 4.9984222E+002, 1.0507676E+001, 8.5385799E+000, 6.7708602E+000, 5.2776933E+000, 4.2896981E+000, 3.6955135E+000, 3.3466871E+000, 3.1824911E+000, 3.0444341E+000, 2.9659281E+000, 2.8598080E+000, 2.8744767E+000, 2.8966961E+000, 2.9235559E+000, 2.9474616E+000, 2.9687438E+000, 2.9889581E+000, 3.0004075E+000, 3.0024762E+000, 3.0026362E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 9.4002076E+001, 2.2740446E+002, 4.9921765E+002, 1.0525001E+001, 8.5288868E+000, 6.7525930E+000, 5.2674780E+000, 4.2780328E+000, 3.6828203E+000, 3.3338790E+000, 3.1724823E+000, 3.0430987E+000, 2.9674115E+000, 2.8572891E+000, 2.8704982E+000, 2.8930414E+000, 2.9205873E+000, 2.9450889E+000, 2.9668920E+000, 2.9876962E+000, 2.9998736E+000, 3.0023973E+000, 3.0026345E+000, 3.0026393E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 9.6006819E+001, 2.2803040E+002, 4.9857974E+002, 1.0515881E+001, 8.5159121E+000, 6.7235117E+000, 5.2550650E+000, 4.2705946E+000, 3.6807563E+000, 3.3371074E+000, 3.1767077E+000, 3.0422678E+000, 2.9556470E+000, 2.8540263E+000, 2.8666270E+000, 2.8893566E+000, 2.9175670E+000, 2.9427202E+000, 2.9649837E+000, 2.9863946E+000, 2.9992814E+000, 3.0022871E+000, 3.0026319E+000, 3.0026391E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 9.8000154E+001, 2.2811353E+002, 4.9806384E+002, 1.0494330E+001, 8.4771929E+000, 6.7084570E+000, 5.2467747E+000, 4.2642035E+000, 3.6757486E+000, 3.3288336E+000, 3.1670361E+000, 3.0332968E+000, 2.9579070E+000, 2.8502998E+000, 2.8630784E+000, 2.8856497E+000, 2.9145014E+000, 2.9403834E+000, 2.9630280E+000, 2.9850550E+000, 2.9986324E+000, 3.0021384E+000, 3.0026278E+000, 3.0026388E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.0000304E+002, 2.2781555E+002, 4.9739502E+002, 1.0485038E+001, 8.4607315E+000, 6.6684427E+000, 5.2273026E+000, 4.2478251E+000, 3.6633861E+000, 3.3209863E+000, 3.1617749E+000, 3.0356648E+000, 2.9624672E+000, 2.8462527E+000, 2.8609042E+000, 2.8819258E+000, 2.9113936E+000, 2.9381270E+000, 2.9610298E+000, 2.9836791E+000, 2.9979300E+000, 3.0019438E+000, 3.0026221E+000, 3.0026386E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.0200722E+002, 2.2778932E+002, 4.9680209E+002, 1.0456135E+001, 8.4483900E+000, 6.6389041E+000, 5.2305851E+000, 4.2575903E+000, 3.6715448E+000, 3.3286221E+000, 3.1692634E+000, 3.0387816E+000, 2.9560528E+000, 2.8419588E+000, 2.8598907E+000, 2.8781829E+000, 2.9082379E+000, 2.9360628E+000, 2.9589901E+000, 2.9822648E+000, 2.9971747E+000, 3.0016978E+000, 3.0026133E+000, 3.0026379E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.0400292E+002, 2.2759157E+002, 4.9625116E+002, 1.0457829E+001, 8.4277172E+000, 6.5588298E+000, 5.2092557E+000, 4.2356048E+000, 3.6528137E+000, 3.3144140E+000, 3.1580932E+000, 3.0290384E+000, 2.9493546E+000, 2.8374941E+000, 2.8581007E+000, 2.8744454E+000, 2.9050477E+000, 2.9342029E+000, 2.9569180E+000, 2.9808176E+000, 2.9963701E+000, 3.0013964E+000, 3.0026004E+000, 3.0026371E+000, 3.0026393E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.0600389E+002, 2.2776932E+002, 4.9573184E+002, 1.0425231E+001, 8.4190950E+000, 6.4765568E+000, 5.1964693E+000, 4.2297821E+000, 3.6505241E+000, 3.3175573E+000, 3.1645422E+000, 3.0397480E+000, 2.9650469E+000, 2.8328924E+000, 2.8554978E+000, 2.8707287E+000, 2.9018216E+000, 2.9320469E+000, 2.9548178E+000, 2.9793413E+000, 2.9955211E+000, 3.0010405E+000, 3.0025818E+000, 3.0026357E+000, 3.0026393E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.0800588E+002, 2.2788316E+002, 4.9520724E+002, 1.0416561E+001, 8.4034100E+000, 6.5201459E+000, 5.2016497E+000, 4.2310371E+000, 3.6426437E+000, 3.3037074E+000, 3.1440008E+000, 3.0141232E+000, 2.9414957E+000, 2.8281667E+000, 2.8523400E+000, 2.8670645E+000, 2.8985562E+000, 2.9296272E+000, 2.9526846E+000, 2.9778295E+000, 2.9946241E+000, 3.0006275E+000, 3.0025551E+000, 3.0026340E+000, 3.0026391E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.1000785E+002, 2.2836395E+002, 4.9489478E+002, 1.0405648E+001, 8.4154472E+000, 6.4309435E+000, 5.1827722E+000, 4.2257757E+000, 3.6466937E+000, 3.3116913E+000, 3.1524508E+000, 3.0219347E+000, 2.9461205E+000, 2.8233421E+000, 2.8488128E+000, 2.8635421E+000, 2.8952544E+000, 2.9270899E+000, 2.9505217E+000, 2.9762862E+000, 2.9936824E+000, 3.0001585E+000, 3.0025167E+000, 3.0026314E+000, 3.0026388E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.1200428E+002, 2.2855615E+002, 4.9435046E+002, 1.0383066E+001, 8.4282036E+000, 6.4423103E+000, 5.1677213E+000, 4.2167530E+000, 3.6374125E+000, 3.3059013E+000, 3.1515594E+000, 3.0260816E+000, 2.9494610E+000, 2.8184347E+000, 2.8450258E+000, 2.8604946E+000, 2.8919230E+000, 2.9244831E+000, 2.9483387E+000, 2.9747159E+000, 2.9926987E+000, 2.9996357E+000, 3.0024629E+000, 3.0026274E+000, 3.0026383E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.1400080E+002, 2.2802748E+002, 4.9387274E+002, 1.0368863E+001, 8.4504223E+000, 6.4318109E+000, 5.1688690E+000, 4.2209601E+000, 3.6403687E+000, 3.3082857E+000, 3.1522143E+000, 3.0234375E+000, 2.9443316E+000, 2.8134544E+000, 2.8410459E+000, 2.8588843E+000, 2.8885665E+000, 2.9218223E+000, 2.9461396E+000, 2.9731214E+000, 2.9916763E+000, 2.9990625E+000, 3.0023885E+000, 3.0026219E+000, 3.0026376E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.1600785E+002, 2.2810574E+002, 4.9345560E+002, 1.0345330E+001, 8.4625978E+000, 6.4563785E+000, 5.1599860E+000, 4.2111564E+000, 3.6242177E+000, 3.2947433E+000, 3.1422637E+000, 3.0157292E+000, 2.9336627E+000, 2.8083875E+000, 2.8369012E+000, 2.8574574E+000, 2.8851731E+000, 2.9191034E+000, 2.9439161E+000, 2.9714928E+000, 2.9906092E+000, 2.9984360E+000, 3.0022874E+000, 3.0026138E+000, 3.0026369E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.1800084E+002, 2.2804797E+002, 4.9312592E+002, 1.0375428E+001, 8.4977570E+000, 6.4205770E+000, 5.1492338E+000, 4.2066355E+000, 3.6229300E+000, 3.2969589E+000, 3.1419079E+000, 3.0100217E+000, 2.9284234E+000, 2.8032565E+000, 2.8326354E+000, 2.8552930E+000, 2.8817601E+000, 2.9163413E+000, 2.9416857E+000, 2.9698408E+000, 2.9895058E+000, 2.9977634E+000, 3.0021546E+000, 3.0026023E+000, 3.0026355E+000, 3.0026391E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.2000034E+002, 2.2779668E+002, 4.9268091E+002, 1.0328717E+001, 8.4902534E+000, 6.3961873E+000, 5.1361423E+000, 4.1979003E+000, 3.6153419E+000, 3.2884257E+000, 3.1339962E+000, 3.0085945E+000, 2.9340844E+000, 2.7980680E+000, 2.8282709E+000, 2.8525519E+000, 2.8783345E+000, 2.9135411E+000, 2.9394569E+000, 2.9681659E+000, 2.9883676E+000, 2.9970462E+000, 3.0019844E+000, 3.0025859E+000, 3.0026338E+000, 3.0026388E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.2200393E+002, 2.2767342E+002, 4.9233115E+002, 1.0322795E+001, 8.4916372E+000, 6.3790188E+000, 5.1227856E+000, 4.1894641E+000, 3.6032815E+000, 3.2777481E+000, 3.1251099E+000, 2.9995432E+000, 2.9228137E+000, 2.7928061E+000, 2.8238032E+000, 2.8494065E+000, 2.8748901E+000, 2.9106936E+000, 2.9372349E+000, 2.9664614E+000, 2.9871922E+000, 2.9962847E+000, 3.0017722E+000, 3.0025630E+000, 3.0026312E+000, 3.0026386E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.2400001E+002, 2.2743825E+002, 4.9183563E+002, 1.0289978E+001, 8.4759178E+000, 6.3835487E+000, 5.1173463E+000, 4.1892610E+000, 3.6002226E+000, 3.2748680E+000, 3.1230979E+000, 2.9998817E+000, 2.9255733E+000, 2.7874978E+000, 2.8192592E+000, 2.8459823E+000, 2.8714480E+000, 2.9078112E+000, 2.9350469E+000, 2.9647305E+000, 2.9859829E+000, 2.9954815E+000, 3.0015147E+000, 3.0025313E+000, 3.0026274E+000, 3.0026381E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.2600090E+002, 2.2756813E+002, 4.9138480E+002, 1.0295594E+001, 8.4820452E+000, 6.3797469E+000, 5.1053557E+000, 4.1849585E+000, 3.6000493E+000, 3.2768075E+000, 3.1224165E+000, 2.9945076E+000, 2.9196379E+000, 2.7821505E+000, 2.8146484E+000, 2.8423519E+000, 2.8680229E+000, 2.9048946E+000, 2.9329283E+000, 2.9629698E+000, 2.9847410E+000, 2.9946380E+000, 3.0012102E+000, 3.0024874E+000, 3.0026224E+000, 3.0026376E+000, 3.0026391E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.2800174E+002, 2.2782541E+002, 4.9106674E+002, 1.0288638E+001, 8.4652586E+000, 6.3679271E+000, 5.0985317E+000, 4.1769276E+000, 3.5865521E+000, 3.2637267E+000, 3.1132078E+000, 2.9924104E+000, 2.9185777E+000, 2.7767622E+000, 2.8099699E+000, 2.8385568E+000, 2.8646324E+000, 2.9019387E+000, 2.9309220E+000, 2.9611721E+000, 2.9834633E+000, 2.9937522E+000, 3.0008562E+000, 3.0024276E+000, 3.0026152E+000, 3.0026367E+000, 3.0026386E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.3000830E+002, 2.2767665E+002, 4.9070682E+002, 1.0266325E+001, 8.4587784E+000, 6.3437786E+000, 5.0799417E+000, 4.1638441E+000, 3.5769203E+000, 3.2574406E+000, 3.1058252E+000, 2.9803364E+000, 2.9061019E+000, 2.7713377E+000, 2.8052297E+000, 2.8346281E+000, 2.8613307E+000, 2.8989463E+000, 2.9289305E+000, 2.9593394E+000, 2.9821546E+000, 2.9928293E+000, 3.0004542E+000, 3.0023479E+000, 3.0026050E+000, 3.0026355E+000, 3.0026383E+000, 3.0026391E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 3.0026398E+000, 9.6199999E+000
 1.3200618E+002, 2.2730833E+002, 4.9039355E+002, 1.0245315E+001, 8.4392538E+000, 6.3179288E+000, 5.0809026E+000, 4.1696973E+000, 3.5844414E+000, 3.2662354E+000, 3.1166987E+000, 2.9877784E+000, 2.9028597E+000, 2.7658968E+000, 2.8004456E+000, 2.8305984E+000, 2.8582716E+000, 2.8959260E+000, 2.9267302E+000, 2.9574754E+000, 2.9808176E+000, 2.9918716E+000, 3.0000064E+000, 3.0022438E+000, 3.0025911E+000, 3.0026336E+000, 3.0026376E+000, 3.0026388E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026398E+000, 9.6199999E+000
 1.3400406E+002, 2.2653891E+002, 4.9005194E+002, 1.0259037E+001, 8.4402742E+000, 6.3457294E+000, 5.0759258E+000, 4.1644979E+000, 3.5756443E+000, 3.2554972E+000, 3.1042893E+000, 2.9748616E+000, 2.8973017E+000, 2.7604575E+000, 2.7956343E+000, 2.8264928E+000, 2.8559902E+000, 2.8928847E+000, 2.9243772E+000, 2.9555829E+000, 2.9794526E+000, 2.9908788E+000, 2.9995127E+000, 3.0021102E+000, 3.0025718E+000, 3.0026312E+000, 3.0026369E+000, 3.0026386E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 9.6199999E+000
 1.3600193E+002, 2.2658061E+002, 4.8967413E+002, 1.0224012E+001, 8.4277115E+000, 6.3178153E+000, 5.0630898E+000, 4.1563268E+000, 3.5689895E+000, 3.2513938E+000, 3.1030653E+000, 2.9786975E+000, 2.9013841E+000, 2.7550118E+000, 2.7907908E+000, 2.8223152E+000, 2.8544929E+000, 2.8898153E+000, 2.9219432E+000, 2.9536602E+000, 2.9780595E+000, 2.9898522E+000, 2.9989753E+000, 3.0019429E+000, 3.0025456E+000, 3.0026278E+000, 3.0026360E+000, 3.0026381E+000, 3.0026391E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 9.6199999E+000
 1.3800849E+002, 2.2676556E+002, 4.8927136E+002, 1.0211270E+001, 8.4054651E+000, 6.2720022E+000, 5.0555310E+000, 4.1495233E+000, 3.5596077E+000, 3.2386312E+000, 3.0915132E+000, 2.9733782E+000, 2.9028385E+000, 2.7495530E+000, 2.7859106E+000, 2.8180673E+000, 2.8525324E+000, 2.8867130E+000, 2.9194474E+000, 2.9517059E+000, 2.9766355E+000, 2.9887896E+000, 2.9983938E+000, 3.0017378E+000, 3.0025098E+000, 3.0026233E+000, 3.0026345E+000, 3.0026376E+000, 3.0026391E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 9.6199999E+000
 1.4000637E+002, 2.2686534E+002, 4.8887506E+002, 1.0211978E+001, 8.3998556E+000, 6.2656965E+000, 5.0470128E+000, 4.1436734E+000, 3.5573916E+000, 3.2373857E+000, 3.0871491E+000, 2.9617712E+000, 2.8856056E+000, 2.7441013E+000, 2.7810133E+000, 2.8137696E+000, 2.8500547E+000, 2.8835895E+000, 2.9169083E+000, 2.9497285E+000, 2.9751875E+000, 2.9876971E+000, 2.9977729E+000, 3.0014932E+000, 3.0024621E+000, 3.0026171E+000, 3.0026324E+000, 3.0026369E+000, 3.0026388E+000, 3.0026393E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 9.6199999E+000
 1.4200424E+002, 2.2671268E+002, 4.8864337E+002, 1.0218230E+001, 8.3936434E+000, 6.2879505E+000, 5.0479870E+000, 4.1458716E+000, 3.5562963E+000, 3.2342563E+000, 3.0851986E+000, 2.9581943E+000, 2.8849080E+000, 2.7386730E+000, 2.7761147E+000, 2.8094416E+000, 2.8472116E+000, 2.8804545E+000, 2.9143372E+000, 2.9477322E+000, 2.9737165E+000, 2.9865756E+000, 2.9971137E+000, 3.0012074E+000, 3.0023994E+000, 3.0026085E+000, 3.0026298E+000, 3.0026357E+000, 3.0026383E+000, 3.0026391E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 3.0026395E+000, 9.6199999E+000
 1.4400212E+002, 2.2648001E+002, 4.8828033E+002, 1.0191250E+001, 8.3849888E+000, 6.3055453E+000, 5.0329623E+000, 4.1377659E+000, 3.5539196E+000, 3.2332821E+000, 3.0878670E+000, 2.9643395E+000, 2.8888190E+000, 2.7332602E+000, 2.7712085E+000, 2.8050807E+000, 2.8441050E+000, 2.8773012E+000, 2.9117293E+000, 2.9457123E+000, 2.9722192E+000, 2.9854221E+000, 2.9964154E+000, 3.0008783E+000, 3.0023174E+000, 3.0025969E+000, 3.0026259E+000, 3.0026343E+000, 3.0026379E+000, 3.0026388E+000, 3.0026391E+000, 3.0026393E+000, 3.0026395E+000, 3.0026395E+000, 9.6199999E+000
 1.4600868E+002, 2.2670485E+002, 4.8786234E+002, 1.0181436E+001, 8.3702211E+000, 6.2591577E+000, 5.0310040E+000, 4.1339083E+000, 3.5454624E+000, 3.2186158E+000, 3.0701947E+000, 2.9523768E+000, 2.8882372E+000, 2.7278552E+000, 2.7662873E+000, 2.8006835E+000, 2.8407972E+000, 2.8741264E+000, 2.9090812E+000, 2.9436677E+000, 2.9706941E+000, 2.9842365E+000, 2.9956779E+000, 3.0005057E+000, 3.0022120E+000, 3.0025811E+000, 3.0026209E+000, 3.0026324E+000, 3.0026371E+000, 3.0026383E+000, 3.0026391E+000, 3.0026393E+000, 3.0026393E+000, 3.0026393E+000, 9.6199999E+000
 1.4800656E+002, 2.2653902E+002, 4.8757803E+002, 1.0172767E+001, 8.3577003E+000, 6.2799792E+000, 5.0156527E+000, 4.1237726E+000, 3.5411980E+000, 3.2190549E+000, 3.0705111E+000, 2.9420815E+000, 2.8639493E+000, 2.7224796E+000, 2.7613673E+000, 2.7962675E+000, 2.8373444E+000, 2.8709428E+000, 2.9064016E+000, 2.9416041E+000, 2.9691455E+000, 2.9830227E+000, 2.9949062E+000, 3.0000916E+000, 3.0020802E+000, 3.0025601E+000, 3.0026140E+000, 3.0026298E+000, 3.0026364E+000, 3.0026381E+000, 3.0026388E+000, 3.0026391E+000, 3.0026393E+000, 3.0026393E+000, 9.6199999E+000
 1.5000211E+002, 2.2637032E+002, 4.8730450E+002, 1.0161741E+001, 8.3446035E+000, 6.2503710E+000, 5.0143805E+000, 4.1242018E+000, 3.5404360E+000, 3.2151392E+000, 3.0688491E+000, 2.9467230E+000, 2.8690054E+000, 2.7171557E+000, 2.7564659E+000, 2.7918503E+000, 2.8337920E+000, 2.8677661E+000, 2.9037006E+000, 2.9395313E+000, 2.9675789E+000, 2.9817848E+000, 2.9941020E+000, 2.9996376E+000, 3.0019181E+000, 3.0025320E+000, 3.0026047E+000, 3.0026262E+000, 3.0026352E+000, 3.0026374E+000, 3.0026383E+000, 3.0026388E+000, 3.0026391E+000, 3.0026393E+000, 9.6199999E+000
 1.5200107E+002, 2.2638991E+002, 4.8701035E+002, 1.0153169E+001, 8.3361168E+000, 6.3098350E+000, 4.9878349E+000, 4.1053357E+000, 3.5267684E+000, 3.2027142E+000, 3.0581536E+000, 2.9398110E+000, 2.8638086E+000, 2.7118778E+000, 2.7515702E+000, 2.7874234E+000, 2.8301554E+000, 2.8645968E+000, 2.9009719E+000, 2.9374454E+000, 2.9659913E+000, 2.9805212E+000, 2.9932656E+000, 2.9991443E+000, 3.0017226E+000, 3.0024948E+000, 3.0025926E+000, 3.0026214E+000, 3.0026336E+000, 3.0026367E+000, 3.0026379E+000, 3.0026386E+000, 3.0026388E+000, 3.0026391E+000, 9.6199999E+000
