s,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 1.5901058E+002, 9.6326195E+001, 4.1037982E+002, 6.7658944E+000, 4.9129090E+000, 3.4272556E+000, 2.1668913E+000, 1.3145444E+000, 8.5917044E-001, 5.9532702E-001, 4.6724024E-001, 3.8782576E-001, 3.4330437E-001
 1.6050521E+002, 9.6558479E+001, 4.1029413E+002, 6.7744102E+000, 4.9195042E+000, 3.4263785E+000, 2.1666522E+000, 1.3116482E+000, 8.4995228E-001, 6.1003059E-001, 4.8004428E-001, 3.9017773E-001, 3.3555597E-001
 1.6201509E+002, 9.6842590E+001, 4.1033054E+002, 6.7925000E+000, 4.9175820E+000, 3.4277682E+000, 2.1708865E+000, 1.3162577E+000, 8.5479760E-001, 6.0932267E-001, 4.7769430E-001, 3.8707644E-001, 3.3263624E-001
 1.6350972E+002, 9.7248039E+001, 4.1022427E+002, 6.7473950E+000, 4.8965740E+000, 3.4182398E+000, 2.1663847E+000, 1.3144605E+000, 8.5505044E-001, 6.1645311E-001, 4.8980284E-001, 4.0640548E-001, 3.5709152E-001
 1.6500435E+002, 9.7208725E+001, 4.1018579E+002, 6.7711096E+000, 4.9212852E+000, 3.4424269E+000, 2.1771648E+000, 1.3194612E+000, 8.5975826E-001, 6.1161000E-001, 4.8727360E-001, 4.0835443E-001, 3.5344371E-001
 1.6651423E+002, 9.7132545E+001, 4.1008267E+002, 6.7895012E+000, 4.9106359E+000, 3.4231186E+000, 2.1695235E+000, 1.3173484E+000, 8.6131907E-001, 5.9976995E-001, 4.7057933E-001, 3.8668251E-001, 3.3796751E-001
 1.6801012E+002, 9.7751984E+001, 4.1004153E+002, 6.7809796E+000, 4.9165545E+000, 3.4203386E+000, 2.1669161E+000, 1.3165237E+000, 8.6077350E-001, 6.0087281E-001, 4.8122576E-001, 3.9758044E-001, 3.4498507E-001
 1.6950115E+002, 9.7653641E+001, 4.1003503E+002, 6.8170052E+000, 4.9322391E+000, 3.4292536E+000, 2.1735423E+000, 1.3202362E+000, 8.5669136E-001, 6.1566788E-001, 4.8067340E-001, 3.9102760E-001, 3.4319475E-001
 1.7101001E+002, 9.7425140E+001, 4.0998120E+002, 6.7675052E+000, 4.9227624E+000, 3.4358954E+000, 2.1775527E+000, 1.3225548E+000, 8.6069411E-001, 6.1606359E-001, 4.8448333E-001, 4.0191415E-001, 3.5154262E-001
 1.7250378E+002, 9.7219551E+001, 4.0990948E+002, 6.7892723E+000, 4.9204631E+000, 3.4401257E+000, 2.1798675E+000, 1.3238833E+000, 8.6859775E-001, 6.0092759E-001, 4.7883838E-001, 3.9326170E-001, 3.4680772E-001
 1.7401264E+002, 9.7529938E+001, 4.0985736E+002, 6.8373418E+000, 4.9388313E+000, 3.4352691E+000, 2.1733544E+000, 1.3209566E+000, 8.5967410E-001, 6.2177801E-001, 4.9289677E-001, 3.9774823E-001, 3.3906120E-001
 1.7550641E+002, 9.7786865E+001, 4.0983026E+002, 6.7693410E+000, 4.9077435E+000, 3.4322650E+000, 2.1782894E+000, 1.3244922E+000, 8.6400235E-001, 6.1882406E-001, 4.8834646E-001, 3.9995041E-001, 3.4486568E-001
 1.7700018E+002, 9.7445213E+001, 4.0975699E+002, 6.8392382E+000, 4.9371328E+000, 3.4382327E+000, 2.1804314E+000, 1.3259561E+000, 8.6916465E-001, 6.1324269E-001, 4.9313414E-001, 4.1092542E-001, 3.5109711E-001
 1.7850904E+002, 9.7448212E+001, 4.0978876E+002, 6.8181891E+000, 4.9551425E+000, 3.4572270E+000, 2.1895471E+000, 1.3298678E+000, 8.6513591E-001, 6.2630838E-001, 4.9931821E-001, 4.1924793E-001, 3.5605305E-001
 1.8000281E+002, 9.7296791E+001, 4.0968127E+002, 6.7665100E+000, 4.9113455E+000, 3.4328418E+000, 2.1835809E+000, 1.3292924E+000, 8.6636639E-001, 6.2789786E-001, 5.0131875E-001, 4.2386934E-001, 3.6614096E-001
 1.8151167E+002, 9.7574142E+001, 4.0963120E+002, 6.7783794E+000, 4.9121294E+000, 3.4331102E+000, 2.1821229E+000, 1.3289794E+000, 8.6881292E-001, 6.2408036E-001, 4.9574152E-001, 4.0977716E-001, 3.6218956E-001
 1.8300545E+002, 9.7594521E+001, 4.0962210E+002, 6.7966762E+000, 4.9328356E+000, 3.4486580E+000, 2.1897886E+000, 1.3330777E+000, 8.7387544E-001, 6.2335443E-001, 4.9805939E-001, 4.1668791E-001, 3.6291468E-001
 1.8451431E+002, 9.8185791E+001, 4.0959277E+002, 6.8390841E+000, 4.9477129E+000, 3.4496472E+000, 2.1881051E+000, 1.3320544E+000, 8.7101400E-001, 6.2756270E-001, 4.9979323E-001, 4.0773940E-001, 3.5651797E-001
 1.8600808E+002, 9.8253799E+001, 4.0957486E+002, 6.8644433E+000, 4.9548464E+000, 3.4530647E+000, 2.1926072E+000, 1.3345989E+000, 8.6988521E-001, 6.3379222E-001, 5.0620705E-001, 4.1869670E-001, 3.6053121E-001
 1.8750185E+002, 9.8448059E+001, 4.0954932E+002, 6.8590937E+000, 4.9519138E+000, 3.4514065E+000, 2.1896369E+000, 1.3335311E+000, 8.7953347E-001, 6.1704081E-001, 4.9845418E-001, 4.1918790E-001, 3.6668497E-001
 1.8901071E+002, 9.8703842E+001, 4.0955963E+002, 6.8667750E+000, 4.9519877E+000, 3.4499576E+000, 2.1898897E+000, 1.3358712E+000, 8.7626278E-001, 6.2312758E-001, 4.9653420E-001, 4.2137057E-001, 3.8345882E-001
 1.9050448E+002, 9.8779167E+001, 4.0949115E+002, 6.8493209E+000, 4.9536700E+000, 3.4486942E+000, 2.1886225E+000, 1.3363947E+000, 8.8229048E-001, 6.2483990E-001, 5.0825948E-001, 4.2390603E-001, 3.7279233E-001
 1.9201334E+002, 9.9105812E+001, 4.0937671E+002, 6.8199935E+000, 4.9308505E+000, 3.4331276E+000, 2.1864183E+000, 1.3355670E+000, 8.7509334E-001, 6.3045877E-001, 5.0366616E-001, 4.1825536E-001, 3.6862102E-001
 1.9350711E+002, 9.9234222E+001, 4.0943216E+002, 6.8690896E+000, 4.9528356E+000, 3.4439881E+000, 2.1885262E+000, 1.3365899E+000, 8.7931681E-001, 6.2710470E-001, 4.9715248E-001, 4.1110566E-001, 3.6041898E-001
 1.9500088E+002, 9.8781143E+001, 4.0938531E+002, 6.8577414E+000, 4.9387040E+000, 3.4387434E+000, 2.1899734E+000, 1.3382657E+000, 8.7158120E-001, 6.3622326E-001, 5.1931095E-001, 4.4894776E-001, 3.9105934E-001
 1.9650974E+002, 9.9106201E+001, 4.0938693E+002, 6.8467875E+000, 4.9403105E+000, 3.4419241E+000, 2.1945152E+000, 1.3414973E+000, 8.7401038E-001, 6.3741452E-001, 5.0793594E-001, 4.2279238E-001, 3.7012309E-001
 1.9800352E+002, 9.9986427E+001, 4.0936337E+002, 6.8625865E+000, 4.9438629E+000, 3.4487643E+000, 2.1961150E+000, 1.3420312E+000, 8.8582295E-001, 6.2028587E-001, 4.9323016E-001, 4.0927941E-001, 3.6339855E-001
 1.9951238E+002, 1.0032899E+002, 4.0931326E+002, 6.8762202E+000, 4.9540577E+000, 3.4467640E+000, 2.1935723E+000, 1.3414274E+000, 8.8394320E-001, 6.2169349E-001, 4.9849746E-001, 4.1469631E-001, 3.6704820E-001
 2.0100615E+002, 1.0034803E+002, 4.0933844E+002, 6.8710728E+000, 4.9453192E+000, 3.4520681E+000, 2.2070670E+000, 1.3500043E+000, 8.7520611E-001, 6.5525579E-001, 5.2678275E-001, 4.3617404E-001, 3.7875524E-001
 2.0251501E+002, 9.9996964E+001, 4.0926526E+002, 6.7664008E+000, 4.9082184E+000, 3.4435472E+000, 2.2024117E+000, 1.3470740E+000, 8.8176143E-001, 6.5072453E-001, 5.2676606E-001, 4.4450867E-001, 3.9637831E-001
 2.0400878E+002, 9.9487282E+001, 4.0929016E+002, 6.8329034E+000, 4.9491324E+000, 3.4565015E+000, 2.2048118E+000, 1.3481975E+000, 8.8836294E-001, 6.2709296E-001, 5.0153261E-001, 4.1647655E-001, 3.7217042E-001
 2.0550255E+002, 9.9206268E+001, 4.0928079E+002, 6.8546214E+000, 4.9566140E+000, 3.4598291E+000, 2.2056637E+000, 1.3474160E+000, 8.8619733E-001, 6.3766372E-001, 5.0399274E-001, 4.1597676E-001, 3.6127257E-001
 2.0701141E+002, 9.9316544E+001, 4.0927527E+002, 6.8884988E+000, 4.9654188E+000, 3.4649537E+000, 2.2110147E+000, 1.3522227E+000, 8.8553470E-001, 6.5141112E-001, 5.2814806E-001, 4.4315210E-001, 3.8709155E-001
 2.0850518E+002, 9.9149826E+001, 4.0920145E+002, 6.8355565E+000, 4.9358387E+000, 3.4479165E+000, 2.2057295E+000, 1.3532634E+000, 8.8078612E-001, 6.6034013E-001, 5.2939546E-001, 4.4238824E-001, 3.8782105E-001
 2.1001404E+002, 9.9034241E+001, 4.0926178E+002, 6.8243761E+000, 4.9460225E+000, 3.4599698E+000, 2.2113571E+000, 1.3521467E+000, 8.9041126E-001, 6.3726711E-001, 5.2151650E-001, 4.3771511E-001, 3.9818573E-001
 2.1151536E+002, 9.8828201E+001, 4.0936365E+002, 6.9073701E+000, 4.9723520E+000, 3.4628108E+000, 2.2129467E+000, 1.3560572E+000, 8.9641690E-001, 6.3781923E-001, 5.0906581E-001, 4.2397237E-001, 3.7343508E-001
 2.1300028E+002, 9.9086258E+001, 4.0934454E+002, 6.9069371E+000, 4.9666605E+000, 3.4664454E+000, 2.2168577E+000, 1.3598125E+000, 8.9988244E-001, 6.3104755E-001, 5.2094728E-001, 4.5943281E-001, 4.0504825E-001
 2.1450678E+002, 9.9262917E+001, 4.0933740E+002, 6.8717051E+000, 4.9679089E+000, 3.4668460E+000, 2.2151437E+000, 1.3591537E+000, 8.9781028E-001, 6.4398521E-001, 5.2712905E-001, 4.5241180E-001, 3.9558324E-001
 2.1601327E+002, 9.9890900E+001, 4.0931723E+002, 6.8739843E+000, 4.9641776E+000, 3.4611900E+000, 2.2146921E+000, 1.3582361E+000, 8.9686662E-001, 6.4053160E-001, 5.1846415E-001, 4.3310955E-001, 3.7540808E-001
 2.1750485E+002, 1.0038116E+002, 4.0931049E+002, 6.8583198E+000, 4.9525614E+000, 3.4618227E+000, 2.2145739E+000, 1.3587558E+000, 8.9628130E-001, 6.4831263E-001, 5.3191906E-001, 4.5056221E-001, 3.7689334E-001
 2.1901134E+002, 1.0016605E+002, 4.0929779E+002, 6.8720632E+000, 4.9724579E+000, 3.4786615E+000, 2.2266817E+000, 1.3649365E+000, 8.9712811E-001, 6.4595783E-001, 5.1408458E-001, 4.2403910E-001, 3.7158290E-001
 2.2050292E+002, 1.0032914E+002, 4.0935480E+002, 6.9062667E+000, 4.9749947E+000, 3.4788957E+000, 2.2269883E+000, 1.3666999E+000, 9.0732527E-001, 6.2668997E-001, 5.1177055E-001, 4.2720541E-001, 3.7196425E-001
 2.2200941E+002, 1.0079861E+002, 4.0941763E+002, 6.9243407E+000, 4.9708767E+000, 3.4674275E+000, 2.2216902E+000, 1.3674155E+000, 9.0530723E-001, 6.4825690E-001, 5.2514225E-001, 4.4974062E-001, 3.9136422E-001
 2.2350099E+002, 1.0135747E+002, 4.0943530E+002, 6.9183550E+000, 4.9851327E+000, 3.4753020E+000, 2.2281001E+000, 1.3698848E+000, 9.0420979E-001, 6.5124619E-001, 5.3280807E-001, 4.4703248E-001, 3.8412222E-001
 2.2500748E+002, 1.0167521E+002, 4.0942621E+002, 6.8838363E+000, 4.9649725E+000, 3.4692528E+000, 2.2260857E+000, 1.3690134E+000, 9.0883428E-001, 6.3663852E-001, 5.2144188E-001, 4.3492454E-001, 3.8384849E-001
 2.2651398E+002, 1.0190432E+002, 4.0935931E+002, 6.8850250E+000, 4.9634571E+000, 3.4665015E+000, 2.2252235E+000, 1.3687015E+000, 9.0900934E-001, 6.4199865E-001, 5.2426410E-001, 4.3442991E-001, 3.7643179E-001
 2.2800555E+002, 1.0158043E+002, 4.0940753E+002, 6.8984103E+000, 4.9926529E+000, 3.4926369E+000, 2.2451575E+000, 1.3786988E+000, 9.1256970E-001, 6.5574563E-001, 5.4165530E-001, 4.5992756E-001, 3.9970842E-001
 2.2951205E+002, 1.0155226E+002, 4.0933054E+002, 6.8757343E+000, 4.9668498E+000, 3.4780838E+000, 2.2343411E+000, 1.3746140E+000, 9.1441870E-001, 6.3313156E-001, 5.1923186E-001, 4.4416210E-001, 3.9371467E-001
 2.3100362E+002, 1.0103564E+002, 4.0932999E+002, 6.9285421E+000, 4.9928341E+000, 3.4814317E+000, 2.2357507E+000, 1.3743386E+000, 9.0491241E-001, 6.5866518E-001, 5.2339023E-001, 4.3231475E-001, 3.8495785E-001
 2.3251012E+002, 1.0100455E+002, 4.0939615E+002, 6.9734244E+000, 5.0190587E+000, 3.4983573E+000, 2.2425122E+000, 1.3763605E+000, 9.0451258E-001, 6.7011851E-001, 5.4235417E-001, 4.5089331E-001, 3.9557299E-001
 2.3400169E+002, 1.0127151E+002, 4.0947522E+002, 6.9706793E+000, 5.0190330E+000, 3.4995415E+000, 2.2457120E+000, 1.3802695E+000, 9.1381568E-001, 6.5642464E-001, 5.3349197E-001, 4.4518420E-001, 3.9419535E-001
 2.3550819E+002, 1.0097030E+002, 4.0956860E+002, 6.9646645E+000, 5.0166736E+000, 3.5019536E+000, 2.2455451E+000, 1.3805933E+000, 9.1367221E-001, 6.5950465E-001, 5.3553534E-001, 4.5662373E-001, 4.0752873E-001
 2.3701468E+002, 1.0102523E+002, 4.0953589E+002, 6.9326444E+000, 4.9903235E+000, 3.4898305E+000, 2.2452683E+000, 1.3827928E+000, 9.1639155E-001, 6.5354609E-001, 5.2954924E-001, 4.4910118E-001, 4.0685940E-001
 2.3850626E+002, 1.0086092E+002, 4.0951416E+002, 6.9496679E+000, 5.0085697E+000, 3.5019879E+000, 2.2521229E+000, 1.3854370E+000, 9.1827559E-001, 6.5774769E-001, 5.3229862E-001, 4.4980115E-001, 3.9836445E-001
 2.4001275E+002, 1.0108041E+002, 4.0959930E+002, 6.9432516E+000, 5.0114641E+000, 3.5014088E+000, 2.2493246E+000, 1.3838336E+000, 9.1802162E-001, 6.5477735E-001, 5.2915800E-001, 4.5068413E-001, 4.0863556E-001
 2.4150433E+002, 1.0141183E+002, 4.0956638E+002, 6.9347725E+000, 4.9999666E+000, 3.4970803E+000, 2.2481005E+000, 1.3847727E+000, 9.0194792E-001, 6.7642540E-001, 5.4001135E-001, 4.4604486E-001, 3.9101937E-001
 2.4301082E+002, 1.0133157E+002, 4.0961044E+002, 6.9758010E+000, 5.0120559E+000, 3.4989352E+000, 2.2524118E+000, 1.3887409E+000, 9.1197383E-001, 6.7129058E-001, 5.4449081E-001, 4.5962122E-001, 3.9537162E-001
 2.4450240E+002, 1.0129349E+002, 4.0972836E+002, 6.9810200E+000, 5.0210400E+000, 3.5056555E+000, 2.2572184E+000, 1.3936158E+000, 9.2781109E-001, 6.7367065E-001, 5.6550753E-001, 4.8792639E-001, 4.4286329E-001
 2.4600889E+002, 1.0129239E+002, 4.0971967E+002, 6.9414539E+000, 5.0199356E+000, 3.5200148E+000, 2.2668695E+000, 1.3953432E+000, 9.2634213E-001, 6.6020644E-001, 5.4059285E-001, 4.6197113E-001, 4.1404378E-001
 2.4750047E+002, 1.0152686E+002, 4.0976581E+002, 7.0029602E+000, 5.0442371E+000, 3.5246806E+000, 2.2614343E+000, 1.3931496E+000, 9.2951691E-001, 6.6305733E-001, 5.4777771E-001, 4.6431726E-001, 4.1430995E-001
 2.4900696E+002, 1.0199593E+002, 4.0974417E+002, 6.9922385E+000, 5.0327144E+000, 3.5164270E+000, 2.2641356E+000, 1.3943831E+000, 9.2711180E-001, 6.5235639E-001, 5.2757907E-001, 4.4166717E-001, 3.9412811E-001
 2.5050152E+002, 1.0179573E+002, 4.0978174E+002, 6.9829698E+000, 5.0223107E+000, 3.5057130E+000, 2.2564251E+000, 1.3913548E+000, 9.2614055E-001, 6.5325898E-001, 5.3083646E-001, 4.4781041E-001, 4.0390575E-001
 2.5200432E+002, 1.0173771E+002, 4.0981131E+002, 7.0031614E+000, 5.0347524E+000, 3.5162671E+000, 2.2634170E+000, 1.3963597E+000, 9.2823440E-001, 6.7123425E-001, 5.5042475E-001, 4.5906281E-001, 4.0107867E-001
 2.5350965E+002, 1.0219044E+002, 4.0982779E+002, 6.9855962E+000, 5.0275998E+000, 3.5112510E+000, 2.2622659E+000, 1.3976848E+000, 9.2789984E-001, 6.6816223E-001, 5.3865880E-001, 4.5844644E-001, 4.0056774E-001
 2.5500022E+002, 1.0219749E+002, 4.0987939E+002, 6.9701838E+000, 5.0200849E+000, 3.5070317E+000, 2.2627218E+000, 1.3964374E+000, 9.2804760E-001, 6.5376973E-001, 5.3145033E-001, 4.5090434E-001, 4.0194160E-001
 2.5650555E+002, 1.0273523E+002, 4.0987015E+002, 6.9575987E+000, 5.0231714E+000, 3.5190654E+000, 2.2690437E+000, 1.3988477E+000, 9.3191004E-001, 6.6727108E-001, 5.5768251E-001, 4.7546491E-001, 4.1934952E-001
 2.5801088E+002, 1.0316999E+002, 4.0989758E+002, 6.9709563E+000, 5.0375819E+000, 3.5270917E+000, 2.2743967E+000, 1.4019279E+000, 9.2998362E-001, 6.7689443E-001, 5.4914916E-001, 4.6264321E-001, 4.1615686E-001
 2.5950145E+002, 1.0294803E+002, 4.0994098E+002, 6.9919806E+000, 5.0429711E+000, 3.5287225E+000, 2.2766612E+000, 1.4050756E+000, 9.3098819E-001, 6.8205249E-001, 5.6649971E-001, 4.8347124E-001, 4.1658106E-001
 2.6100679E+002, 1.0296013E+002, 4.1006985E+002, 7.0340023E+000, 5.0456471E+000, 3.5240560E+000, 2.2799580E+000, 1.4080063E+000, 9.3657893E-001, 6.8397194E-001, 5.5843008E-001, 4.6992972E-001, 4.1658813E-001
 2.6251212E+002, 1.0344431E+002, 4.1003641E+002, 6.9843674E+000, 5.0320387E+000, 3.5248961E+000, 2.2790999E+000, 1.4090669E+000, 9.3801463E-001, 6.7190957E-001, 5.5167615E-001, 4.7048554E-001, 4.1926023E-001
 2.6400269E+002, 1.0342029E+002, 4.1003592E+002, 6.9923787E+000, 5.0395017E+000, 3.5322359E+000, 2.2866917E+000, 1.4117602E+000, 9.4005847E-001, 6.6787308E-001, 5.4433519E-001, 4.5895910E-001, 4.0998933E-001
 2.6550802E+002, 1.0355253E+002, 4.1008563E+002, 6.9966102E+000, 5.0484672E+000, 3.5394511E+000, 2.2916803E+000, 1.4144418E+000, 9.4329053E-001, 6.6543412E-001, 5.5777949E-001, 4.9285293E-001, 4.2722601E-001
 2.6701335E+002, 1.0333437E+002, 4.1009491E+002, 7.0095148E+000, 5.0596075E+000, 3.5375137E+000, 2.2848496E+000, 1.4112768E+000, 9.4205481E-001, 6.7913604E-001, 5.6546593E-001, 4.9265888E-001, 4.3468738E-001
 2.6850392E+002, 1.0289262E+002, 4.1015222E+002, 7.0291567E+000, 5.0711842E+000, 3.5444350E+000, 2.2889800E+000, 1.4134732E+000, 9.4302022E-001, 6.6663659E-001, 5.5003703E-001, 4.6450973E-001, 4.2250264E-001
 2.7000925E+002, 1.0260260E+002, 4.1012994E+002, 6.9668388E+000, 5.0359712E+000, 3.5250342E+000, 2.2864113E+000, 1.4148315E+000, 9.4035965E-001, 6.8582141E-001, 5.6154335E-001, 4.7600254E-001, 4.0994412E-001
 2.7151458E+002, 1.0278397E+002, 4.1016830E+002, 6.9832211E+000, 5.0583501E+000, 3.5446665E+000, 2.2938297E+000, 1.4166895E+000, 9.4628584E-001, 6.6072923E-001, 5.5327290E-001, 4.7386843E-001, 4.2060053E-001
 2.7300516E+002, 1.0310994E+002, 4.1029837E+002, 6.9787092E+000, 5.0317287E+000, 3.5207744E+000, 2.2814195E+000, 1.4133251E+000, 9.4435388E-001, 6.8001813E-001, 5.7280320E-001, 4.9463758E-001, 4.2872190E-001
 2.7451049E+002, 1.0368575E+002, 4.1022009E+002, 6.9812059E+000, 5.0597744E+000, 3.5388467E+000, 2.2928028E+000, 1.4180419E+000, 9.4443053E-001, 6.7185098E-001, 5.5093735E-001, 4.6892598E-001, 4.1586635E-001
 2.7600106E+002, 1.0424023E+002, 4.1031735E+002, 7.0437918E+000, 5.0945196E+000, 3.5465660E+000, 2.2913861E+000, 1.4218060E+000, 9.4958991E-001, 6.9127309E-001, 5.7752353E-001, 4.9068165E-001, 4.2734337E-001
 2.7750639E+002, 1.0435112E+002, 4.1041043E+002, 7.0681543E+000, 5.0929480E+000, 3.5521111E+000, 2.2999916E+000, 1.4254907E+000, 9.4662690E-001, 7.0283443E-001, 5.9003043E-001, 5.0276655E-001, 4.3369818E-001
 2.7901172E+002, 1.0473421E+002, 4.1037247E+002, 7.0372715E+000, 5.0740929E+000, 3.5488009E+000, 2.3037860E+000, 1.4262916E+000, 9.5266289E-001, 6.8771940E-001, 5.6645447E-001, 4.7422504E-001, 4.2024949E-001
 2.8050229E+002, 1.0424512E+002, 4.1049020E+002, 7.0830159E+000, 5.1034913E+000, 3.5587842E+000, 2.3020501E+000, 1.4250968E+000, 9.5424527E-001, 6.7850959E-001, 5.6130242E-001, 4.7238576E-001, 4.1635925E-001
 2.8200763E+002, 1.0391447E+002, 4.1056863E+002, 7.0511765E+000, 5.0950551E+000, 3.5606625E+000, 2.3072684E+000, 1.4279001E+000, 9.5429844E-001, 6.7947727E-001, 5.5920315E-001, 4.7781506E-001, 4.2490327E-001
 2.8351296E+002, 1.0374354E+002, 4.1062378E+002, 7.0973601E+000, 5.1135368E+000, 3.5655837E+000, 2.3110933E+000, 1.4313751E+000, 9.5732754E-001, 6.8021303E-001, 5.6497043E-001, 4.8169607E-001, 4.3334907E-001
 2.8500353E+002, 1.0313854E+002, 4.1073083E+002, 7.1005774E+000, 5.1167054E+000, 3.5648437E+000, 2.3078840E+000, 1.4315501E+000, 9.6157181E-001, 6.7441654E-001, 5.5715758E-001, 4.8109344E-001, 4.3775305E-001
 2.8650886E+002, 1.0295042E+002, 4.1072784E+002, 7.0651016E+000, 5.0967917E+000, 3.5581706E+000, 2.3085494E+000, 1.4322035E+000, 9.5893890E-001, 6.8501729E-001, 5.6279355E-001, 4.7767577E-001, 4.2702392E-001
 2.8801419E+002, 1.0305871E+002, 4.1073340E+002, 7.0103116E+000, 5.0843711E+000, 3.5602069E+000, 2.3114426E+000, 1.4339492E+000, 9.6255660E-001, 6.8188852E-001, 5.6036824E-001, 4.7956425E-001, 4.2179254E-001
 2.8950476E+002, 1.0345686E+002, 4.1081708E+002, 7.0477533E+000, 5.1000834E+000, 3.5672584E+000, 2.3138530E+000, 1.4334832E+000, 9.6365511E-001, 6.7314160E-001, 5.6435758E-001, 4.8279601E-001, 4.3652636E-001
 2.9101009E+002, 1.0400583E+002, 4.1090680E+002, 7.0798497E+000, 5.1133947E+000, 3.5727189E+000, 2.3172355E+000, 1.4368690E+000, 9.6284807E-001, 6.9495744E-001, 5.7160169E-001, 4.8099279E-001, 4.3452793E-001
 2.9250067E+002, 1.0458903E+002, 4.1093842E+002, 7.1101360E+000, 5.1194296E+000, 3.5739000E+000, 2.3162260E+000, 1.4381784E+000, 9.6502221E-001, 6.6563433E-001, 5.5087763E-001, 4.6729502E-001, 4.2360640E-001
 2.9400600E+002, 1.0499200E+002, 4.1097998E+002, 7.0850606E+000, 5.1187053E+000, 3.5808861E+000, 2.3281946E+000, 1.4428138E+000, 9.6599740E-001, 6.6943145E-001, 5.5607647E-001, 4.7326738E-001, 4.2352170E-001
 2.9551133E+002, 1.0481090E+002, 4.1098816E+002, 7.0921249E+000, 5.1183953E+000, 3.5774457E+000, 2.3190408E+000, 1.4404756E+000, 9.6511704E-001, 6.9261414E-001, 5.8040679E-001, 5.0533479E-001, 4.5533785E-001
 2.9700190E+002, 1.0487656E+002, 4.1100000E+002, 7.1059389E+000, 5.1175628E+000, 3.5757480E+000, 2.3276129E+000, 1.4455208E+000, 9.6593428E-001, 6.9794118E-001, 5.7721454E-001, 5.0360870E-001, 4.4440275E-001
 2.9850723E+002, 1.0467268E+002, 4.1107257E+002, 7.1114831E+000, 5.1185703E+000, 3.5805261E+000, 2.3278937E+000, 1.4474288E+000, 9.7111458E-001, 6.8793291E-001, 5.6522906E-001, 4.8308754E-001, 4.2934141E-001
 3.0001256E+002, 1.0529327E+002, 4.1113354E+002, 7.0606565E+000, 5.0973577E+000, 3.5640860E+000, 2.3227310E+000, 1.4466325E+000, 9.6923286E-001, 6.9575328E-001, 5.7571661E-001, 4.9225730E-001, 4.3790120E-001
 3.0150313E+002, 1.0547729E+002, 4.1114200E+002, 7.0385189E+000, 5.0948658E+000, 3.5713401E+000, 2.3264940E+000, 1.4462253E+000, 9.7100788E-001, 6.9191164E-001, 5.7340670E-001, 4.8530227E-001, 4.2757466E-001
 3.0300596E+002, 1.0557798E+002, 4.1108997E+002, 6.9484444E+000, 5.0548086E+000, 3.5465348E+000, 2.3131204E+000, 1.4374745E+000, 9.6539080E-001, 6.8540472E-001, 5.7187945E-001, 4.9408060E-001, 4.4037139E-001
 3.0451847E+002, 1.0549706E+002, 4.1110355E+002, 6.7941413E+000, 4.9895535E+000, 3.5114715E+000, 2.2914140E+000, 1.4264996E+000, 9.6063387E-001, 6.6546619E-001, 5.5545580E-001, 4.8543727E-001, 4.3600458E-001
 3.0601724E+002, 1.0468381E+002, 4.1085034E+002, 6.5666189E+000, 4.8964167E+000, 3.4741783E+000, 2.2756805E+000, 1.4146173E+000, 9.5209867E-001, 6.7552602E-001, 5.3272855E-001, 4.5594347E-001, 4.0373284E-001
 3.0750037E+002, 1.0423179E+002, 4.1061728E+002, 6.3421903E+000, 4.8156214E+000, 3.4454060E+000, 2.2620342E+000, 1.4014654E+000, 9.4228947E-001, 6.7157888E-001, 5.1604313E-001, 4.4158384E-001, 3.8784242E-001
 3.0900371E+002, 1.0354427E+002, 4.1035809E+002, 6.1399302E+000, 4.7540197E+000, 3.4105086E+000, 2.2311552E+000, 1.3806020E+000, 9.2968869E-001, 6.6502881E-001, 5.1245522E-001, 4.1399017E-001, 3.7240362E-001
 3.1051765E+002, 1.0199847E+002, 4.1005991E+002, 5.9575949E+000, 4.6991305E+000, 3.3985314E+000, 2.2292848E+000, 1.3757191E+000, 9.2144477E-001, 6.5668380E-001, 5.0810599E-001, 4.1024685E-001, 3.4885806E-001
 3.1200808E+002, 1.0043648E+002, 4.0980139E+002, 5.9249191E+000, 4.6883793E+000, 3.3875430E+000, 2.2300420E+000, 1.3737217E+000, 9.1609943E-001, 6.4933693E-001, 5.0171870E-001, 4.0451822E-001, 3.4326947E-001
 3.1352004E+002, 9.8797737E+001, 4.0971671E+002, 5.9695163E+000, 4.7783384E+000, 3.4522746E+000, 2.2555156E+000, 1.3851122E+000, 9.1842413E-001, 6.4661086E-001, 4.9560273E-001, 3.9652103E-001, 3.3576536E-001
 3.1501052E+002, 9.6730270E+001, 4.0950992E+002, 5.9483342E+000, 4.7931094E+000, 3.4633780E+000, 2.2593701E+000, 1.3846376E+000, 9.2025602E-001, 6.4597875E-001, 4.9220711E-001, 3.9029267E-001, 3.2730910E-001
 3.1651299E+002, 9.4875465E+001, 4.0929538E+002, 5.9686427E+000, 4.8123155E+000, 3.4776058E+000, 2.2657793E+000, 1.3799393E+000, 9.1201133E-001, 6.3996494E-001, 4.8687640E-001, 3.8541538E-001, 3.2215813E-001
 3.1800012E+002, 9.2971474E+001, 4.0918933E+002, 5.9762311E+000, 4.8199358E+000, 3.4910607E+000, 2.2808344E+000, 1.3913807E+000, 9.1504943E-001, 6.3705415E-001, 4.8301873E-001, 3.8142347E-001, 3.1817400E-001
