s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol,C,C,mol/mol,mol/mol
 6.2001123E+002, 6.1751680E+002, 6.9428699E+002, 5.1852636E+002, 4.5901289E+002, 4.2874768E+002, 4.0090979E+002, 2.9662810E+002, 1.6628978E+002, 1.0534734E+002, 7.7328349E+001, 6.7473201E+001, 6.5095033E+001, 6.4401865E+001, 6.4025324E+001, 6.0963148E+001, 5.6058265E+001, 5.2072297E+001, 8.0314681E+001, 5.8837040E+001, 5.0742819E+001, 3.7455897E+001, 3.2322209E+001, 2.1972229E+001, 2.1233334E+001, 2.2438969E+001, 6.0526105E+001, 5.7176995E+001, 5.5038598E+001, 5.3542897E+001, 5.3087991E+001, 5.0857947E+001, 4.8293836E+001, 4.4458121E+001, 4.3619652E+002, 4.4205998E+002, 7.9676477E-004, 8.3695359E-002, 6.5159641E+001, 6.4697372E+001, 3.3825655E-004, 3.5531821E-002, 4.0574964E+001, 4.0510835E+001, 2.5159435E-004, 2.6428477E-002, 5.4122399E+001, 5.3844683E+001, 3.4331924E-004, 3.6063626E-002, 2.0482084E+001, 2.1391952E+001, 9.4890756E-006, 9.9677046E-004
 6.2500269E+002, 6.2251965E+002, 7.0640347E+002, 5.2651901E+002, 4.6115637E+002, 4.3041493E+002, 4.0197571E+002, 2.8327817E+002, 1.6302863E+002, 9.9402221E+001, 7.4163292E+001, 6.8630244E+001, 6.5530953E+001, 6.4438841E+001, 6.3515874E+001, 6.0445320E+001, 5.7885184E+001, 5.1933181E+001, 8.0058097E+001, 6.0612227E+001, 5.1671104E+001, 3.6898937E+001, 3.2576686E+001, 2.2689721E+001, 2.1418237E+001, 2.2825893E+001, 6.1098379E+001, 5.8130238E+001, 5.5848593E+001, 5.3435388E+001, 5.2800674E+001, 5.0254776E+001, 4.7144460E+001, 4.4825427E+001, 4.3380781E+002, 4.4115807E+002, 7.7275923E-004, 8.1173720E-002, 6.5089064E+001, 6.4664470E+001, 3.3245777E-004, 3.4922694E-002, 4.0429459E+001, 4.0379146E+001, 2.4966672E-004, 2.6225990E-002, 5.3820187E+001, 5.3554774E+001, 3.4286576E-004, 3.6015991E-002, 2.4146606E+001, 2.4923816E+001, 1.3891826E-005, 1.4592529E-003
 6.3000623E+002, 6.2751038E+002, 6.8218440E+002, 5.2584033E+002, 4.6862711E+002, 4.4199435E+002, 3.9929654E+002, 3.0968719E+002, 1.5242634E+002, 1.0375820E+002, 7.6039533E+001, 6.8664304E+001, 6.5965999E+001, 6.4531385E+001, 6.3550206E+001, 5.9283040E+001, 5.7925819E+001, 5.1730269E+001, 7.9509253E+001, 6.0736325E+001, 5.1735039E+001, 3.7762966E+001, 3.2650059E+001, 2.4103503E+001, 2.1573265E+001, 2.2983033E+001, 6.1573669E+001, 5.7692429E+001, 5.6161955E+001, 5.5342265E+001, 5.2525123E+001, 4.9972528E+001, 4.7565241E+001, 4.4003413E+001, 4.4624651E+002, 4.5142257E+002, 7.6555118E-004, 8.0416558E-002, 6.5692869E+001, 6.5204446E+001, 3.2811329E-004, 3.4466332E-002, 4.2658507E+001, 4.2525027E+001, 2.7860031E-004, 2.9265291E-002, 5.6278822E+001, 5.5917949E+001, 3.3366169E-004, 3.5049158E-002, 2.2500786E+001, 2.3295689E+001, 1.1327928E-005, 1.1899308E-003
 6.3500592E+002, 6.3253031E+002, 6.6473059E+002, 5.1207144E+002, 4.6418522E+002, 4.2952612E+002, 3.9335593E+002, 2.9660433E+002, 1.5162347E+002, 1.0238497E+002, 7.6965898E+001, 6.6960767E+001, 6.5388882E+001, 6.4336704E+001, 6.3836391E+001, 6.0894548E+001, 5.6828557E+001, 5.1146971E+001, 7.8722144E+001, 5.9532426E+001, 5.1052324E+001, 3.6562649E+001, 3.2262982E+001, 2.4103073E+001, 2.0812974E+001, 2.2212718E+001, 5.9040811E+001, 5.5853669E+001, 5.5460907E+001, 5.3400589E+001, 5.1966698E+001, 5.0164395E+001, 4.7335498E+001, 4.5375430E+001, 4.3496595E+002, 4.4050715E+002, 7.2064367E-004, 7.5699293E-002, 6.5154198E+001, 6.4710247E+001, 3.2657470E-004, 3.4304713E-002, 4.1976050E+001, 4.1842549E+001, 2.6829780E-004, 2.8183074E-002, 5.4831737E+001, 5.4468938E+001, 3.3388751E-004, 3.5072879E-002, 2.1276108E+001, 2.2229948E+001, 1.0591573E-005, 1.1125811E-003
 6.4000092E+002, 6.3750284E+002, 6.4251610E+002, 5.0365406E+002, 4.5438901E+002, 4.2172998E+002, 3.8256634E+002, 2.8582244E+002, 1.5137205E+002, 1.0357164E+002, 7.5688059E+001, 6.4935406E+001, 6.4827447E+001, 6.4270113E+001, 6.3766450E+001, 6.0328402E+001, 5.5760785E+001, 5.0412841E+001, 8.2214378E+001, 5.9143607E+001, 5.1624547E+001, 3.6952548E+001, 3.1896960E+001, 2.4337576E+001, 2.0735841E+001, 2.1643501E+001, 5.7950399E+001, 5.5376513E+001, 5.4539613E+001, 5.3574459E+001, 5.2006947E+001, 5.0236902E+001, 4.9099456E+001, 4.6834350E+001, 4.2751762E+002, 4.3316042E+002, 7.1447093E-004, 7.5050884E-002, 6.4778392E+001, 6.4379384E+001, 3.2311699E-004, 3.3941501E-002, 4.2293919E+001, 4.2161666E+001, 2.7253028E-004, 2.8627670E-002, 5.4500974E+001, 5.4180654E+001, 3.3109050E-004, 3.4779070E-002, 2.1753664E+001, 2.2704119E+001, 1.2214073E-005, 1.2830151E-003
 6.4501233E+002, 6.4249148E+002, 6.2992497E+002, 4.8974824E+002, 4.4493659E+002, 4.1429213E+002, 3.9084167E+002, 2.5712082E+002, 1.4875086E+002, 9.9388715E+001, 7.4757805E+001, 6.5872412E+001, 6.4310487E+001, 6.4048366E+001, 6.3569827E+001, 6.0171823E+001, 5.7847890E+001, 5.3215642E+001, 7.9720831E+001, 6.0318963E+001, 5.1477225E+001, 3.8315105E+001, 3.2295315E+001, 2.3308158E+001, 2.0871952E+001, 2.1418982E+001, 5.9468658E+001, 5.5834193E+001, 5.3979425E+001, 5.3257927E+001, 5.1861543E+001, 4.8717307E+001, 4.7648636E+001, 4.4889072E+001, 4.2213541E+002, 4.2731590E+002, 7.0835508E-004, 7.4408451E-002, 6.4841765E+001, 6.4404518E+001, 3.2340856E-004, 3.3972129E-002, 4.2109170E+001, 4.1981784E+001, 2.6832863E-004, 2.8186312E-002, 5.3916524E+001, 5.3584751E+001, 3.3019546E-004, 3.4685052E-002, 2.2563342E+001, 2.3479584E+001, 1.2812990E-005, 1.3459278E-003
 6.5000775E+002, 6.4753707E+002, 6.2277052E+002, 4.8214170E+002, 4.3724373E+002, 4.1519837E+002, 3.8881904E+002, 2.7104214E+002, 1.6782363E+002, 9.7139610E+001, 7.6860648E+001, 6.6002705E+001, 6.4416945E+001, 6.4049115E+001, 6.3302877E+001, 6.0680011E+001, 5.6343010E+001, 5.1288386E+001, 7.5762948E+001, 6.0468830E+001, 5.1267293E+001, 3.7240890E+001, 3.1862000E+001, 2.4952796E+001, 2.0685879E+001, 2.1963142E+001, 5.9799839E+001, 5.6690642E+001, 5.3719968E+001, 5.3084700E+001, 5.2952482E+001, 5.0686939E+001, 4.7645080E+001, 4.6426532E+001, 4.1416562E+002, 4.2086242E+002, 6.7836885E-004, 7.1258578E-002, 6.4598281E+001, 6.4171869E+001, 3.1799832E-004, 3.3403815E-002, 4.1386756E+001, 4.1269190E+001, 2.5816137E-004, 2.7118303E-002, 5.3587839E+001, 5.3276643E+001, 3.2903126E-004, 3.4562760E-002, 2.4445754E+001, 2.5262459E+001, 1.1755650E-005, 1.2348605E-003
 6.5501184E+002, 6.5249925E+002, 6.3817412E+002, 5.0670277E+002, 4.4436403E+002, 4.1278706E+002, 3.7501360E+002, 2.8066525E+002, 1.6243083E+002, 9.5647294E+001, 7.5095839E+001, 6.6989569E+001, 6.4604599E+001, 6.4248473E+001, 6.3128664E+001, 6.1098011E+001, 5.6442575E+001, 5.1238455E+001, 7.8445473E+001, 6.0581000E+001, 5.1486870E+001, 3.6782702E+001, 3.1935329E+001, 2.2813221E+001, 2.0761982E+001, 2.2081618E+001, 5.8742091E+001, 5.5549057E+001, 5.5313776E+001, 5.3295076E+001, 5.2048928E+001, 5.0384949E+001, 4.8077890E+001, 4.4823764E+001, 4.2249133E+002, 4.2715780E+002, 7.0454641E-004, 7.4008373E-002, 6.4877528E+001, 6.4453414E+001, 3.1653341E-004, 3.3249935E-002, 4.1808145E+001, 4.1675557E+001, 2.6038144E-004, 2.7351508E-002, 5.3870447E+001, 5.3550755E+001, 3.2548506E-004, 3.4190253E-002, 2.2406000E+001, 2.3337918E+001, 1.1057924E-005, 1.1615685E-003
 6.6000836E+002, 6.5751607E+002, 6.2316009E+002, 4.7269552E+002, 4.3854448E+002, 4.0621494E+002, 3.7525107E+002, 2.7136685E+002, 1.5147816E+002, 9.6684457E+001, 7.4475813E+001, 6.6701239E+001, 6.4884628E+001, 6.3767938E+001, 6.2804367E+001, 6.0292070E+001, 5.6617186E+001, 4.9603307E+001, 7.6478165E+001, 5.8838400E+001, 5.1519128E+001, 3.6610288E+001, 3.2159715E+001, 2.2566389E+001, 2.0931836E+001, 2.2712744E+001, 5.8714460E+001, 5.5927497E+001, 5.4903767E+001, 5.2064123E+001, 5.0874276E+001, 4.9174412E+001, 4.7657061E+001, 4.2708348E+001, 4.1540269E+002, 4.2000114E+002, 7.1309791E-004, 7.4906657E-002, 6.4550901E+001, 6.4007414E+001, 3.1466462E-004, 3.3053631E-002, 4.1120108E+001, 4.1011679E+001, 2.5058117E-004, 2.6322049E-002, 5.3614265E+001, 5.3312050E+001, 3.2323855E-004, 3.3954270E-002, 2.2416102E+001, 2.3292315E+001, 9.9987701E-006, 1.0503108E-003
 6.6500598E+002, 6.6250799E+002, 6.0866531E+002, 4.6748553E+002, 4.3410553E+002, 3.9970719E+002, 3.7027735E+002, 2.6256854E+002, 1.4506391E+002, 9.4266322E+001, 7.7373714E+001, 6.6313838E+001, 6.4226565E+001, 6.3746410E+001, 6.3402785E+001, 6.0368752E+001, 5.6539861E+001, 5.0892927E+001, 7.8178314E+001, 5.8426553E+001, 5.1005139E+001, 3.6651203E+001, 3.2382890E+001, 2.3378106E+001, 2.0905570E+001, 2.2649095E+001, 5.9701554E+001, 5.6068489E+001, 5.5196704E+001, 5.4012904E+001, 5.2930392E+001, 4.9836535E+001, 4.7772894E+001, 4.4315088E+001, 4.0779097E+002, 4.1294774E+002, 6.8006251E-004, 7.1436486E-002, 6.4013292E+001, 6.3555532E+001, 3.1130572E-004, 3.2700798E-002, 3.9303184E+001, 3.9266246E+001, 2.2643680E-004, 2.3785828E-002, 5.5301970E+001, 5.4939546E+001, 3.1657417E-004, 3.3254217E-002, 2.1406006E+001, 2.2234619E+001, 8.9505590E-006, 9.4020252E-004
 6.7001068E+002, 6.6751425E+002, 6.1093208E+002, 4.8563070E+002, 4.3561326E+002, 4.0292895E+002, 3.8416954E+002, 2.6033683E+002, 1.3286754E+002, 9.5858514E+001, 7.8168926E+001, 6.6629616E+001, 6.4601318E+001, 6.3665928E+001, 6.3007037E+001, 5.9226584E+001, 5.6276588E+001, 5.2418012E+001, 7.4349046E+001, 5.8836371E+001, 5.0918235E+001, 3.6949230E+001, 3.1905357E+001, 2.5205711E+001, 2.1239890E+001, 2.2513414E+001, 5.8188176E+001, 5.3194895E+001, 5.4208477E+001, 5.4615078E+001, 5.4100229E+001, 5.1295807E+001, 4.7709120E+001, 4.5176880E+001, 4.0839760E+002, 4.1341281E+002, 6.8143833E-004, 7.1581008E-002, 6.4267906E+001, 6.3853309E+001, 3.0604747E-004, 3.2148451E-002, 3.9486155E+001, 3.9435412E+001, 2.2969905E-004, 2.4128507E-002, 5.5443955E+001, 5.5093600E+001, 3.1422863E-004, 3.3007832E-002, 2.1260163E+001, 2.2088536E+001, 1.2660351E-005, 1.3298939E-003
 6.7500354E+002, 6.7251301E+002, 6.0741560E+002, 4.6972461E+002, 4.2912007E+002, 4.0618494E+002, 3.7115932E+002, 2.6347183E+002, 1.4650899E+002, 9.3375921E+001, 7.7012816E+001, 6.8048978E+001, 6.4066586E+001, 6.2984354E+001, 6.2654873E+001, 5.9556934E+001, 5.6802785E+001, 5.1317607E+001, 7.5217476E+001, 5.7731679E+001, 5.0058647E+001, 3.6752632E+001, 3.1689448E+001, 2.4305803E+001, 2.1495957E+001, 2.2768601E+001, 6.0306844E+001, 5.7151853E+001, 5.5544584E+001, 5.3880342E+001, 5.2883933E+001, 5.0085795E+001, 4.7397313E+001, 4.2861042E+001, 4.1021528E+002, 4.1464497E+002, 6.6907037E-004, 7.0281828E-002, 6.3638955E+001, 6.3221161E+001, 3.0588382E-004, 3.2131260E-002, 3.9426469E+001, 3.9372370E+001, 2.2929696E-004, 2.4086270E-002, 5.4835654E+001, 5.4481458E+001, 3.1100793E-004, 3.2669517E-002, 2.1808251E+001, 2.2553042E+001, 1.2328173E-005, 1.2950006E-003
 6.8001044E+002, 6.7750879E+002, 5.8221945E+002, 4.6756074E+002, 4.3183312E+002, 4.0780761E+002, 3.6263998E+002, 2.5387181E+002, 1.2682206E+002, 8.9994306E+001, 7.5378616E+001, 6.7776697E+001, 6.4251018E+001, 6.2920355E+001, 6.2914123E+001, 5.8955357E+001, 5.5760646E+001, 5.0304273E+001, 7.4788142E+001, 5.7533885E+001, 5.0819057E+001, 3.6832115E+001, 3.1537070E+001, 2.5192496E+001, 2.1382703E+001, 2.2747864E+001, 6.0665495E+001, 5.6206767E+001, 5.5899324E+001, 5.2312947E+001, 5.1886524E+001, 5.0442367E+001, 4.7230488E+001, 4.3365621E+001, 4.1458832E+002, 4.1759121E+002, 6.6767014E-004, 7.0134742E-002, 6.3296605E+001, 6.2881410E+001, 3.0589118E-004, 3.2132033E-002, 3.9786052E+001, 3.9711190E+001, 2.3213703E-004, 2.4384603E-002, 5.3153301E+001, 5.2852030E+001, 3.1131099E-004, 3.2701352E-002, 2.2255737E+001, 2.3140213E+001, 9.3993363E-006, 9.8734388E-004
 6.8500287E+002, 6.8251358E+002, 5.7977797E+002, 4.7513475E+002, 4.2938878E+002, 3.9877293E+002, 3.7566245E+002, 2.4610512E+002, 1.3634178E+002, 8.2666291E+001, 7.2651927E+001, 6.8592353E+001, 6.4571344E+001, 6.3425683E+001, 6.3295751E+001, 6.1081602E+001, 5.7526427E+001, 5.1986656E+001, 7.2560280E+001, 5.6808674E+001, 5.0103703E+001, 3.5790649E+001, 3.0959686E+001, 2.2920917E+001, 2.2143578E+001, 2.2587307E+001, 5.7440067E+001, 5.5757909E+001, 5.4807208E+001, 5.4394500E+001, 5.2281871E+001, 4.9774312E+001, 4.6584720E+001, 4.3781987E+001, 4.0697789E+002, 4.1059546E+002, 6.5553059E-004, 6.8859555E-002, 6.3608958E+001, 6.3184674E+001, 3.0258325E-004, 3.1784554E-002, 3.8118924E+001, 3.8106776E+001, 2.1472684E-004, 2.2555767E-002, 5.5008010E+001, 5.4630951E+001, 3.0595416E-004, 3.2138649E-002, 2.0055525E+001, 2.0949671E+001, 1.0368601E-005, 1.0891594E-003
 6.9000897E+002, 6.8751380E+002, 5.7104250E+002, 4.6120455E+002, 4.2283797E+002, 3.9721851E+002, 3.7067432E+002, 2.4509760E+002, 1.3485318E+002, 8.7674882E+001, 7.4280241E+001, 6.6257657E+001, 6.3991326E+001, 6.3582669E+001, 6.3280437E+001, 5.8937929E+001, 5.5217171E+001, 5.0431516E+001, 7.7094346E+001, 5.6852960E+001, 4.9575646E+001, 3.6049536E+001, 2.9735989E+001, 2.4968968E+001, 2.1678448E+001, 2.2840242E+001, 5.7021909E+001, 5.4258324E+001, 5.3250415E+001, 5.2472340E+001, 5.1063332E+001, 5.0079347E+001, 4.7562828E+001, 4.2350724E+001, 4.0506000E+002, 4.0866569E+002, 6.3521060E-004, 6.6725062E-002, 6.4021728E+001, 6.3600177E+001, 2.9800157E-004, 3.1303277E-002, 3.8763919E+001, 3.8715529E+001, 2.2072870E-004, 2.3186226E-002, 5.3130670E+001, 5.2868713E+001, 3.0689017E-004, 3.2236971E-002, 2.2237952E+001, 2.2950603E+001, 1.4874285E-005, 1.5624544E-003
 6.9500232E+002, 6.9251183E+002, 5.7565609E+002, 4.6918779E+002, 4.2348263E+002, 3.9403251E+002, 3.5732064E+002, 2.3369200E+002, 1.4276042E+002, 9.0425076E+001, 7.4696639E+001, 6.6526705E+001, 6.4764361E+001, 6.3507647E+001, 6.2363798E+001, 5.9196342E+001, 5.6064144E+001, 5.0067655E+001, 7.4033367E+001, 5.7434288E+001, 4.9614907E+001, 3.6648560E+001, 3.0163187E+001, 2.5369507E+001, 2.1100268E+001, 2.2144920E+001, 5.7805695E+001, 5.4923508E+001, 5.3836054E+001, 5.3369748E+001, 5.2829569E+001, 4.9661321E+001, 4.8048752E+001, 4.2841620E+001, 4.0203750E+002, 4.0528421E+002, 6.4787208E-004, 6.8055075E-002, 6.4442426E+001, 6.3991063E+001, 2.9331916E-004, 3.0811418E-002, 3.9998657E+001, 3.9887839E+001, 2.3581346E-004, 2.4770789E-002, 5.3755585E+001, 5.3430444E+001, 3.0433269E-004, 3.1968323E-002, 2.2043363E+001, 2.2742757E+001, 1.2115339E-005, 1.2726436E-003
 7.0000806E+002, 6.9751138E+002, 5.7613039E+002, 4.5717602E+002, 4.1768407E+002, 3.8477328E+002, 3.6612166E+002, 2.4750520E+002, 1.3745914E+002, 8.4579803E+001, 7.3441508E+001, 6.5216793E+001, 6.3734000E+001, 6.2227134E+001, 6.1388028E+001, 5.9547531E+001, 5.7335702E+001, 5.1535484E+001, 7.6194943E+001, 5.7085754E+001, 4.9082931E+001, 3.6266896E+001, 3.0223098E+001, 2.4759103E+001, 2.1076084E+001, 2.2392587E+001, 5.6121356E+001, 5.4774361E+001, 5.4913043E+001, 5.2753082E+001, 5.2767694E+001, 5.0165028E+001, 4.8210887E+001, 4.5185027E+001, 3.9524418E+002, 3.9915164E+002, 6.1941380E-004, 6.5065703E-002, 6.3299813E+001, 6.2910098E+001, 2.9068038E-004, 3.0534230E-002, 3.9862034E+001, 3.9753235E+001, 2.3715746E-004, 2.4911968E-002, 5.3745592E+001, 5.3416470E+001, 3.0195232E-004, 3.1718279E-002, 1.8320404E+001, 1.9120200E+001, 8.6344462E-006, 9.0699676E-004
 7.0500146E+002, 7.0251093E+002, 5.5932815E+002, 4.6788785E+002, 4.3403762E+002, 4.0252281E+002, 3.6040385E+002, 2.3319697E+002, 1.2708320E+002, 8.8072903E+001, 7.5416605E+001, 6.5462077E+001, 6.4402138E+001, 6.3506662E+001, 6.1451448E+001, 5.9004547E+001, 5.6146984E+001, 5.0117660E+001, 7.4222934E+001, 5.7374348E+001, 4.8756863E+001, 3.6179377E+001, 3.0591904E+001, 2.4104506E+001, 2.1189279E+001, 2.2272506E+001, 5.8592936E+001, 5.7579082E+001, 5.5640936E+001, 5.3030248E+001, 5.3063092E+001, 4.9416211E+001, 4.6519893E+001, 4.0060949E+001, 4.1264202E+002, 4.1393083E+002, 6.2976394E-004, 6.6152923E-002, 6.4403529E+001, 6.3956872E+001, 2.8962124E-004, 3.0422973E-002, 3.9999864E+001, 3.9880898E+001, 2.3839944E-004, 2.5042430E-002, 5.4502595E+001, 5.4170709E+001, 2.9825117E-004, 3.1329496E-002, 2.3774131E+001, 2.4480883E+001, 1.5746592E-005, 1.6540850E-003
 7.1000720E+002, 7.0751049E+002, 5.7270596E+002, 4.5941439E+002, 4.1448956E+002, 3.9539682E+002, 3.4446219E+002, 2.4150618E+002, 1.3495962E+002, 8.5776224E+001, 7.7376220E+001, 6.4906060E+001, 6.4515578E+001, 6.2958724E+001, 6.1280503E+001, 5.7583729E+001, 5.4824483E+001, 4.8992590E+001, 7.5580667E+001, 5.8166921E+001, 4.9265313E+001, 3.4687949E+001, 3.1242247E+001, 2.2208724E+001, 2.1582493E+001, 2.2653905E+001, 5.7521180E+001, 5.4344369E+001, 5.3147988E+001, 5.2061754E+001, 5.0272062E+001, 4.7295824E+001, 4.4733804E+001, 3.9744449E+001, 4.0098204E+002, 4.0329406E+002, 6.2106504E-004, 6.5239156E-002, 6.4258496E+001, 6.3820153E+001, 2.8807971E-004, 3.0261045E-002, 3.8613988E+001, 3.8553788E+001, 2.1866647E-004, 2.2969601E-002, 5.3025594E+001, 5.2719280E+001, 2.9894050E-004, 3.1401906E-002, 2.1373707E+001, 2.2101122E+001, 1.1592282E-005, 1.2176997E-003
 7.1500055E+002, 7.1251004E+002, 5.4989031E+002, 4.4139128E+002, 4.0926235E+002, 3.9024261E+002, 3.5985569E+002, 2.2997568E+002, 1.2137196E+002, 8.6559341E+001, 7.3778036E+001, 6.3614050E+001, 6.3731120E+001, 6.2716076E+001, 6.0965660E+001, 5.8405093E+001, 5.5196989E+001, 5.1832092E+001, 7.4903981E+001, 5.6901043E+001, 4.8182639E+001, 3.4489350E+001, 2.9859168E+001, 2.1058183E+001, 2.1600129E+001, 2.2465633E+001, 5.7091590E+001, 5.2323240E+001, 5.2947074E+001, 5.1835248E+001, 4.9892375E+001, 4.8109386E+001, 4.6105262E+001, 4.2730282E+001, 3.9459836E+002, 3.9711992E+002, 5.9204035E-004, 6.2190286E-002, 6.3494608E+001, 6.3086455E+001, 2.8530831E-004, 2.9969926E-002, 3.8879293E+001, 3.8794376E+001, 2.2052853E-004, 2.3165199E-002, 5.2113268E+001, 5.1855102E+001, 2.9853084E-004, 3.1358874E-002, 2.1244155E+001, 2.1965214E+001, 1.0920455E-005, 1.1471283E-003
 7.2000629E+002, 7.1750959E+002, 5.3876709E+002, 4.5020184E+002, 4.1287597E+002, 3.9262415E+002, 3.4144386E+002, 2.2031814E+002, 1.1685459E+002, 7.6350356E+001, 7.3413506E+001, 6.4677319E+001, 6.3144553E+001, 6.2181733E+001, 5.9759617E+001, 5.7684999E+001, 5.5642205E+001, 5.0958382E+001, 7.4012396E+001, 5.7717323E+001, 4.9340795E+001, 3.5121984E+001, 2.9487225E+001, 2.0760409E+001, 2.1864090E+001, 2.2670293E+001, 5.9934917E+001, 5.5324202E+001, 5.5022350E+001, 5.2128727E+001, 5.0075716E+001, 4.7422066E+001, 4.5863396E+001, 4.1958225E+001, 4.0068115E+002, 4.0188422E+002, 6.1291604E-004, 6.4383152E-002, 6.3442874E+001, 6.3036778E+001, 2.8035161E-004, 2.9449255E-002, 3.9046855E+001, 3.8943035E+001, 2.2187877E-004, 2.3307034E-002, 5.4355857E+001, 5.4040292E+001, 2.9046668E-004, 3.0511782E-002, 2.6333824E+001, 2.6868724E+001, 2.1327797E-005, 2.2403572E-003
 7.2501202E+002, 7.2251532E+002, 5.4482187E+002, 4.3962557E+002, 4.0985889E+002, 3.7822009E+002, 3.5411165E+002, 2.1193260E+002, 1.1063317E+002, 7.9974548E+001, 7.4331870E+001, 6.3848171E+001, 6.3661580E+001, 6.1741109E+001, 6.1547892E+001, 5.8307565E+001, 5.6951114E+001, 5.1519545E+001, 7.5727437E+001, 5.6078096E+001, 4.8281291E+001, 3.5161913E+001, 3.0698039E+001, 2.1744161E+001, 2.1197418E+001, 2.1313398E+001, 5.6825173E+001, 5.5021022E+001, 5.4458582E+001, 5.3710694E+001, 5.0452256E+001, 4.8229886E+001, 4.6183377E+001, 4.0978525E+001, 3.9327006E+002, 3.9482799E+002, 5.8957686E-004, 6.1931512E-002, 6.2872213E+001, 6.2443231E+001, 2.8368900E-004, 2.9799827E-002, 3.6872805E+001, 3.6874262E+001, 1.9059974E-004, 2.0021360E-002, 5.4500791E+001, 5.4144843E+001, 2.8638681E-004, 3.0083216E-002, 2.4112136E+001, 2.4708741E+001, 1.6261667E-005, 1.7081905E-003
 7.3000537E+002, 7.2751487E+002, 5.2521247E+002, 4.2601089E+002, 4.0068784E+002, 3.7243373E+002, 3.5548832E+002, 2.1343767E+002, 1.0608740E+002, 8.3123211E+001, 7.1502553E+001, 6.5974481E+001, 6.3316285E+001, 6.2378290E+001, 6.2151854E+001, 5.8812739E+001, 5.5759577E+001, 4.9596548E+001, 7.5063649E+001, 5.6888569E+001, 4.9710619E+001, 3.5170815E+001, 3.1091292E+001, 2.2048778E+001, 2.0648328E+001, 2.1592000E+001, 5.7500707E+001, 5.5507186E+001, 5.4471362E+001, 5.2556154E+001, 5.1299955E+001, 4.9157585E+001, 4.7167346E+001, 4.4185967E+001, 3.8310191E+002, 3.8541940E+002, 5.7431817E-004, 6.0328678E-002, 6.3291743E+001, 6.2812173E+001, 2.7884495E-004, 2.9290988E-002, 3.9531326E+001, 3.9425110E+001, 2.2027751E-004, 2.3138831E-002, 5.3765655E+001, 5.3412178E+001, 2.8632874E-004, 3.0077116E-002, 2.1804735E+001, 2.2537112E+001, 1.1303144E-005, 1.1873275E-003
 7.3500537E+002, 7.3248996E+002, 5.2127131E+002, 4.3490138E+002, 4.0093810E+002, 3.7645958E+002, 3.4618176E+002, 2.1643119E+002, 1.1474101E+002, 7.6497678E+001, 7.2367730E+001, 6.4052290E+001, 6.2809465E+001, 6.2322376E+001, 6.1488896E+001, 5.9981715E+001, 5.5752182E+001, 4.8595831E+001, 7.4148672E+001, 5.6127675E+001, 4.7519945E+001, 3.4408707E+001, 3.0639073E+001, 2.4015349E+001, 2.0996198E+001, 2.1813574E+001, 5.8550171E+001, 5.5164196E+001, 5.4179797E+001, 5.1254748E+001, 5.0427449E+001, 4.9345518E+001, 4.6055640E+001, 4.2782014E+001, 3.8734357E+002, 3.8860932E+002, 5.9123622E-004, 6.2105818E-002, 6.2750096E+001, 6.2213676E+001, 2.7683540E-004, 2.9079898E-002, 3.6694721E+001, 3.6699112E+001, 1.8923328E-004, 1.9877821E-002, 5.2628432E+001, 5.2319114E+001, 2.8582294E-004, 3.0023985E-002, 1.9685752E+001, 2.0573115E+001, 6.1360626E-006, 6.4455656E-004
 7.4000110E+002, 7.3749336E+002, 5.2185176E+002, 4.2625913E+002, 3.9568012E+002, 3.6813261E+002, 3.3700217E+002, 2.0416248E+002, 1.1275570E+002, 7.8571971E+001, 7.4065445E+001, 6.4354611E+001, 6.2402441E+001, 6.1850450E+001, 6.1988670E+001, 6.0023559E+001, 5.6329697E+001, 5.0553274E+001, 7.4078509E+001, 5.7231050E+001, 4.9240786E+001, 3.4276881E+001, 3.0443575E+001, 2.2928963E+001, 2.1567624E+001, 2.2027328E+001, 5.6488879E+001, 5.5854090E+001, 5.5262768E+001, 5.3910002E+001, 5.1496062E+001, 4.9838014E+001, 4.6358580E+001, 4.2167417E+001, 3.8053579E+002, 3.8211979E+002, 5.6073669E-004, 5.8902025E-002, 6.2776185E+001, 6.2278169E+001, 2.7534862E-004, 2.8923721E-002, 3.7835862E+001, 3.7792858E+001, 2.0227054E-004, 2.1247307E-002, 5.4967675E+001, 5.4640296E+001, 2.7730682E-004, 2.9129418E-002, 2.1262679E+001, 2.2071159E+001, 7.0129482E-006, 7.3666813E-004
