s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 1.0550138E+003, 1.0524961E+003, 1.0524961E+003, 1.0524961E+003, 1.0524961E+003, 3.0947239E+002, 5.7807073E+002, 5.5428531E+002, 5.2778200E+002, 5.2418985E+002, 5.1302503E+002, 4.8997344E+002, 4.6693987E+002, 4.3741408E+002, 3.3979753E+002, 1.9257942E+002, 6.5946818E+001, 6.0775702E+001, 5.5948221E+001, 2.9618647E+002, 2.6403270E+002, 1.9021640E+002, 1.3181079E+002, 6.1028264E+001, 5.5451796E+001, 4.8114406E+001
 1.0600078E+003, 1.0575854E+003, 1.0575854E+003, 1.0575854E+003, 1.0575854E+003, 3.1143091E+002, 5.4656040E+002, 5.4260866E+002, 5.1594518E+002, 5.0851825E+002, 5.0889932E+002, 5.0089012E+002, 4.4609789E+002, 4.3019422E+002, 3.2457529E+002, 1.8482893E+002, 6.5392917E+001, 6.1911265E+001, 4.8731786E+001, 2.7547894E+002, 2.4748649E+002, 1.8699053E+002, 1.3579746E+002, 6.2729586E+001, 5.7432754E+001, 4.3990475E+001
 1.0650206E+003, 1.0624312E+003, 1.0624312E+003, 1.0624312E+003, 1.0624312E+003, 3.6544206E+002, 5.3680578E+002, 5.1876103E+002, 5.0887634E+002, 5.0297117E+002, 5.2419700E+002, 5.4536172E+002, 4.8527213E+002, 4.5384904E+002, 3.6232489E+002, 2.0374685E+002, 7.0905732E+001, 6.3752684E+001, 5.5412722E+001, 3.0266901E+002, 2.6360215E+002, 1.8827854E+002, 1.3734016E+002, 6.1153202E+001, 5.8285037E+001, 4.7339525E+001
 1.0700067E+003, 1.0674538E+003, 1.0674538E+003, 1.0674538E+003, 1.0674538E+003, 3.5556918E+002, 5.2349660E+002, 5.2761123E+002, 5.1811529E+002, 5.0927758E+002, 5.1042966E+002, 5.1163953E+002, 4.8052361E+002, 4.5793384E+002, 4.0217431E+002, 2.8692724E+002, 7.3792720E+001, 6.3148061E+001, 5.2436600E+001, 3.5596122E+002, 2.8455918E+002, 2.1831695E+002, 1.6432459E+002, 7.0571548E+001, 5.8566610E+001, 4.6163659E+001
 1.0750117E+003, 1.0725680E+003, 1.0725680E+003, 1.0725680E+003, 1.0725680E+003, 3.3147664E+002, 4.7826161E+002, 4.7714419E+002, 4.7231541E+002, 4.7045420E+002, 4.6888430E+002, 4.7229157E+002, 4.4230636E+002, 4.2324420E+002, 3.8391595E+002, 2.3424814E+002, 7.1606296E+001, 6.2917033E+001, 5.3680968E+001, 3.3316448E+002, 2.8360646E+002, 2.1273380E+002, 1.5879230E+002, 6.8113554E+001, 5.4842826E+001, 4.7952003E+001
 1.0800059E+003, 1.0775539E+003, 1.0775539E+003, 1.0775539E+003, 1.0775539E+003, 3.3121502E+002, 5.0633738E+002, 4.8347022E+002, 4.7668961E+002, 4.7734921E+002, 4.8434959E+002, 4.6864346E+002, 4.3626943E+002, 4.1909012E+002, 3.8351860E+002, 2.6144530E+002, 7.5246515E+001, 6.1901942E+001, 5.7153065E+001, 3.3309035E+002, 2.8413779E+002, 2.1427497E+002, 1.6728734E+002, 6.5650665E+001, 5.7652500E+001, 4.7302683E+001
 1.0850195E+003, 1.0826145E+003, 1.0826145E+003, 1.0826145E+003, 1.0826145E+003, 3.8014396E+002, 4.9817468E+002, 4.6083978E+002, 4.5344501E+002, 4.7156802E+002, 4.4544851E+002, 3.9615695E+002, 4.2157997E+002, 3.9557801E+002, 3.9733177E+002, 2.4833671E+002, 6.4633035E+001, 6.2480884E+001, 5.3116696E+001, 3.4173032E+002, 2.7593915E+002, 2.1530836E+002, 1.7235083E+002, 6.8962807E+001, 5.6761241E+001, 4.8001015E+001
 1.0900082E+003, 1.0874917E+003, 1.0874917E+003, 1.0874917E+003, 1.0874917E+003, 4.0206983E+002, 5.2530517E+002, 4.8219739E+002, 4.5788924E+002, 4.5545683E+002, 4.6112970E+002, 4.4143845E+002, 4.4351041E+002, 4.1692915E+002, 3.9585814E+002, 2.7834066E+002, 7.4029018E+001, 6.0873444E+001, 5.4208071E+001, 3.8252146E+002, 3.4686287E+002, 2.4064078E+002, 1.8806723E+002, 6.6359728E+001, 6.0602454E+001, 4.8515563E+001
 1.0950176E+003, 1.0924728E+003, 1.0924728E+003, 1.0924728E+003, 1.0924728E+003, 3.4554780E+002, 5.3106024E+002, 5.0874145E+002, 4.8217947E+002, 4.8594468E+002, 4.6062552E+002, 4.2649689E+002, 4.2893748E+002, 4.1372673E+002, 4.0401018E+002, 2.9852165E+002, 7.7926896E+001, 6.3053630E+001, 5.2322815E+001, 3.8817111E+002, 3.2665989E+002, 2.3198431E+002, 1.8265727E+002, 6.8469361E+001, 5.9998202E+001, 4.7184900E+001
 1.1000144E+003, 1.0975471E+003, 1.0975471E+003, 1.0975471E+003, 1.0975471E+003, 3.4991300E+002, 5.1086469E+002, 4.7804252E+002, 4.4833643E+002, 4.4231029E+002, 4.4467004E+002, 4.2453597E+002, 4.4032956E+002, 4.1276844E+002, 4.1045328E+002, 2.8713784E+002, 7.5244244E+001, 6.3626053E+001, 5.3826006E+001, 3.9094493E+002, 3.5125808E+002, 2.4876727E+002, 1.8814803E+002, 7.0023401E+001, 6.2626332E+001, 5.1809446E+001
 1.1050204E+003, 1.1025504E+003, 1.1025504E+003, 1.1025504E+003, 1.1025504E+003, 3.7223102E+002, 5.3175131E+002, 5.1001696E+002, 4.9595152E+002, 4.8147743E+002, 4.9304615E+002, 4.5252756E+002, 4.3316074E+002, 4.2198523E+002, 3.9246095E+002, 2.8974018E+002, 7.1351610E+001, 5.9801800E+001, 5.4685618E+001, 3.5832033E+002, 3.1671335E+002, 2.4686101E+002, 1.7284201E+002, 7.4866494E+001, 5.9503380E+001, 4.8237024E+001
 1.1100140E+003, 1.1075679E+003, 1.1075679E+003, 1.1075679E+003, 1.1075679E+003, 3.7454134E+002, 5.3867096E+002, 5.1825896E+002, 5.0643605E+002, 4.9770193E+002, 4.9307646E+002, 4.4287844E+002, 4.3899205E+002, 4.2703446E+002, 4.1637325E+002, 3.3643706E+002, 8.0517178E+001, 6.5013079E+001, 5.4476318E+001, 3.9607262E+002, 3.7372341E+002, 2.5674108E+002, 1.8371039E+002, 7.2804606E+001, 6.1186606E+001, 4.5938445E+001
 1.1150161E+003, 1.1125505E+003, 1.1125505E+003, 1.1125505E+003, 1.1125505E+003, 3.7009675E+002, 5.0191333E+002, 4.7419822E+002, 4.4936193E+002, 4.3476359E+002, 4.3152730E+002, 4.5644453E+002, 4.2208809E+002, 4.2966051E+002, 4.1627928E+002, 3.2664850E+002, 7.3810769E+001, 6.3843657E+001, 5.7630463E+001, 3.7229458E+002, 3.4003492E+002, 2.4462022E+002, 1.9039126E+002, 7.3466772E+001, 5.8053573E+001, 4.6709222E+001
 1.1200056E+003, 1.1175116E+003, 1.1175116E+003, 1.1175116E+003, 1.1175116E+003, 4.0009235E+002, 5.1068605E+002, 4.5991408E+002, 4.3999244E+002, 4.3539584E+002, 4.3927633E+002, 5.1302599E+002, 4.4239044E+002, 4.2918906E+002, 3.9794096E+002, 3.0101843E+002, 7.2736598E+001, 6.2142770E+001, 5.4289699E+001, 3.9893989E+002, 3.3985071E+002, 2.5183043E+002, 1.8527572E+002, 6.8886204E+001, 5.9636990E+001, 4.9056511E+001
 1.1250099E+003, 1.1225127E+003, 1.1225127E+003, 1.1225127E+003, 1.1225127E+003, 3.7956692E+002, 5.1345220E+002, 4.6869611E+002, 4.5896665E+002, 4.6880986E+002, 4.6602458E+002, 4.3158251E+002, 4.3226053E+002, 4.1395495E+002, 3.9539490E+002, 2.7102597E+002, 7.8552384E+001, 5.6294599E+001, 5.2612039E+001, 3.3717528E+002, 3.0304633E+002, 2.5063328E+002, 2.0589255E+002, 1.0874893E+002, 5.7119642E+001, 4.6970808E+001
 1.1300032E+003, 1.1275161E+003, 1.1275161E+003, 1.1275161E+003, 1.1275161E+003, 3.7038268E+002, 4.7919383E+002, 4.5435206E+002, 4.2916959E+002, 4.2650240E+002, 4.1926621E+002, 4.0851616E+002, 3.9832220E+002, 3.9809147E+002, 3.8489195E+002, 3.0678709E+002, 1.4568538E+002, 6.4090188E+001, 5.8364734E+001, 2.9304163E+002, 2.7127940E+002, 2.4697252E+002, 2.2329373E+002, 1.6140181E+002, 7.6313772E+001, 5.3053512E+001
 1.1350238E+003, 1.1325139E+003, 1.1325139E+003, 1.1325139E+003, 1.1325139E+003, 3.2458284E+002, 4.3691165E+002, 4.1763515E+002, 3.9642889E+002, 3.8898058E+002, 3.7794352E+002, 3.5842863E+002, 3.8280870E+002, 3.7669907E+002, 3.4762862E+002, 3.4939266E+002, 1.6211668E+002, 8.0825630E+001, 6.3461723E+001, 2.7897028E+002, 2.6748864E+002, 2.3383317E+002, 2.2365978E+002, 1.9906378E+002, 8.9319491E+001, 5.6207236E+001
 1.1400156E+003, 1.1374716E+003, 1.1374716E+003, 1.1374716E+003, 1.1374716E+003, 2.9915182E+002, 3.9293464E+002, 3.8022519E+002, 3.7697900E+002, 3.5894947E+002, 3.4398966E+002, 3.3126998E+002, 3.7535575E+002, 3.6127936E+002, 3.4677610E+002, 3.3090349E+002, 1.9079600E+002, 1.1798528E+002, 7.0006689E+001, 2.7578292E+002, 2.5690675E+002, 2.3130389E+002, 2.2418672E+002, 2.1547578E+002, 1.3191081E+002, 6.5748912E+001
 1.1450151E+003, 1.1424247E+003, 1.1424247E+003, 1.1424247E+003, 1.1424247E+003, 2.8239360E+002, 3.6373441E+002, 3.6135483E+002, 3.5369526E+002, 3.3995636E+002, 3.1844371E+002, 3.0644003E+002, 3.2882927E+002, 3.2525250E+002, 3.1121491E+002, 2.9419653E+002, 2.0845019E+002, 1.4964802E+002, 8.0494827E+001, 2.6403141E+002, 2.4033806E+002, 2.3130935E+002, 2.2562209E+002, 2.2162694E+002, 1.8789206E+002, 7.6816821E+001
 1.1500234E+003, 1.1473866E+003, 1.1473866E+003, 1.1473866E+003, 1.1473866E+003, 2.5834570E+002, 3.3733725E+002, 3.3161039E+002, 3.2282084E+002, 2.9888848E+002, 2.8507491E+002, 2.7848748E+002, 3.0763380E+002, 3.1173410E+002, 3.1703319E+002, 3.0598474E+002, 2.6677393E+002, 1.8307225E+002, 1.0102727E+002, 2.5385269E+002, 2.5144574E+002, 2.4536418E+002, 2.4705421E+002, 2.4493077E+002, 2.1160665E+002, 8.3273215E+001
 1.1550112E+003, 1.1527008E+003, 1.1527008E+003, 1.1527008E+003, 1.1527008E+003, 2.6046679E+002, 3.2583447E+002, 3.2018685E+002, 2.9905908E+002, 2.8714023E+002, 2.6989741E+002, 2.5602837E+002, 3.7810577E+002, 3.5698943E+002, 3.4054336E+002, 3.4871479E+002, 3.3130141E+002, 1.3275565E+002, 8.6304078E+001, 2.9953662E+002, 3.0757196E+002, 3.0464120E+002, 2.8049926E+002, 2.4080356E+002, 1.6424178E+002, 1.0011762E+002
 1.1600031E+003, 1.1575199E+003, 1.1575199E+003, 1.1575199E+003, 1.1575199E+003, 2.5475241E+002, 3.5573006E+002, 3.5701307E+002, 3.4409825E+002, 3.2791664E+002, 3.0884269E+002, 2.6848934E+002, 4.7241049E+002, 4.6748516E+002, 4.5362338E+002, 4.5548830E+002, 3.7140972E+002, 1.7790315E+002, 1.0945184E+002, 3.4251046E+002, 3.4641958E+002, 3.6256934E+002, 3.4285740E+002, 2.6915658E+002, 1.7171693E+002, 9.9619117E+001
 1.1650145E+003, 1.1624123E+003, 1.1624123E+003, 1.1624123E+003, 1.1624123E+003, 2.8686172E+002, 3.5183378E+002, 3.4404689E+002, 3.5066793E+002, 3.7704962E+002, 3.5694702E+002, 3.1449652E+002, 5.0757569E+002, 5.1980277E+002, 5.2852187E+002, 5.3231342E+002, 4.1455695E+002, 2.0922126E+002, 1.2886835E+002, 4.0513919E+002, 3.9101529E+002, 3.7010806E+002, 3.3537384E+002, 2.7655073E+002, 2.0678017E+002, 1.1103822E+002
 1.1700009E+003, 1.1675535E+003, 1.1675535E+003, 1.1675535E+003, 1.1675535E+003, 2.7187769E+002, 3.4242288E+002, 3.4053824E+002, 3.5216996E+002, 3.6183581E+002, 3.5616744E+002, 3.2705734E+002, 4.3425397E+002, 4.1958000E+002, 3.9901719E+002, 3.6847136E+002, 2.1182904E+002, 1.4778505E+002, 1.0886830E+002, 3.2123476E+002, 3.1827478E+002, 3.0887593E+002, 3.0234443E+002, 2.5647117E+002, 1.6722003E+002, 1.0902410E+002
 1.1750087E+003, 1.1725106E+003, 1.1725106E+003, 1.1725106E+003, 1.1725106E+003, 2.5028898E+002, 3.4208521E+002, 3.4117254E+002, 3.4319728E+002, 3.7271110E+002, 3.6942665E+002, 3.3852373E+002, 4.5832853E+002, 4.1965270E+002, 4.0001393E+002, 3.2711134E+002, 1.5963804E+002, 1.2937858E+002, 1.0740587E+002, 3.0655976E+002, 2.9517718E+002, 2.8252926E+002, 2.7210322E+002, 2.1607892E+002, 1.3455843E+002, 9.5490893E+001
 1.1800046E+003, 1.1775125E+003, 1.1775125E+003, 1.1775125E+003, 1.1775125E+003, 2.7448140E+002, 3.6544927E+002, 3.5575939E+002, 3.7199850E+002, 3.9714866E+002, 3.7040664E+002, 3.5108768E+002, 4.8533818E+002, 4.4105686E+002, 4.2799243E+002, 2.8857754E+002, 1.4316775E+002, 1.2478352E+002, 1.0004073E+002, 3.3993078E+002, 2.9143493E+002, 2.5623584E+002, 2.4950859E+002, 1.5599957E+002, 1.0989778E+002, 8.6523491E+001
 1.1850007E+003, 1.1825086E+003, 1.1825086E+003, 1.1825086E+003, 1.1825086E+003, 2.8974702E+002, 3.9767263E+002, 3.9240254E+002, 4.0376572E+002, 4.0133180E+002, 3.7624298E+002, 3.2642486E+002, 5.0561448E+002, 4.6833456E+002, 4.2908802E+002, 2.5487810E+002, 1.3443063E+002, 1.0323796E+002, 8.7980982E+001, 3.3699503E+002, 2.6080539E+002, 2.3857752E+002, 2.1898113E+002, 1.3847658E+002, 1.1749873E+002, 8.2633946E+001
 1.1900073E+003, 1.1874761E+003, 1.1874761E+003, 1.1874761E+003, 1.1874761E+003, 2.9908196E+002, 4.4709684E+002, 3.9842411E+002, 3.8126224E+002, 3.7198978E+002, 3.5612380E+002, 3.3098082E+002, 4.7648510E+002, 4.4008333E+002, 4.2691936E+002, 2.0232929E+002, 1.2942016E+002, 1.0405296E+002, 8.8821936E+001, 3.2098840E+002, 2.5838781E+002, 2.2865826E+002, 2.0583166E+002, 1.2958905E+002, 1.0026211E+002, 7.8098248E+001
 1.1950116E+003, 1.1925160E+003, 1.1925160E+003, 1.1925160E+003, 1.1925160E+003, 3.8742487E+002, 4.7092608E+002, 4.0434056E+002, 3.8407733E+002, 3.7406566E+002, 3.6464048E+002, 3.4351206E+002, 4.4032008E+002, 4.0944650E+002, 3.9547517E+002, 1.9425106E+002, 1.0584755E+002, 9.1364685E+001, 8.0292218E+001, 3.0624532E+002, 2.6043394E+002, 2.1811124E+002, 1.7962101E+002, 1.0821705E+002, 9.6557276E+001, 7.5814664E+001
 1.2000029E+003, 1.1975138E+003, 1.1975138E+003, 1.1975138E+003, 1.1975138E+003, 3.4768322E+002, 5.0610135E+002, 4.4814079E+002, 4.1340640E+002, 4.2608482E+002, 4.4793173E+002, 4.3316865E+002, 4.2116733E+002, 3.9775937E+002, 3.8845595E+002, 2.0600686E+002, 1.0106219E+002, 8.9889327E+001, 8.0736970E+001, 2.9754337E+002, 2.4534213E+002, 2.0867120E+002, 1.7262037E+002, 1.0446231E+002, 9.3587429E+001, 7.3972204E+001
 1.2050021E+003, 1.2024738E+003, 1.2024738E+003, 1.2024738E+003, 1.2024738E+003, 3.9412942E+002, 5.3383620E+002, 4.5883698E+002, 4.2548808E+002, 4.3307766E+002, 4.7555450E+002, 4.6198637E+002, 4.3590278E+002, 4.0534851E+002, 4.0165166E+002, 1.8887036E+002, 1.0107544E+002, 8.9962212E+001, 7.8982184E+001, 3.3241678E+002, 2.5129602E+002, 2.0724222E+002, 1.8074152E+002, 1.0231782E+002, 8.8644289E+001, 7.0841261E+001
 1.2100011E+003, 1.2075646E+003, 1.2075646E+003, 1.2075646E+003, 1.2075646E+003, 3.7287942E+002, 5.2442818E+002, 4.7236487E+002, 4.5730189E+002, 4.7361383E+002, 4.8736083E+002, 4.1067652E+002, 4.4108401E+002, 4.1055313E+002, 3.9243670E+002, 1.9509820E+002, 1.0095333E+002, 8.4334166E+001, 7.4841292E+001, 2.9218635E+002, 2.4069606E+002, 2.0554866E+002, 1.7904209E+002, 1.0236050E+002, 7.9102315E+001, 6.1996324E+001
 1.2150077E+003, 1.2125658E+003, 1.2125658E+003, 1.2125658E+003, 1.2125658E+003, 3.7006485E+002, 5.3608478E+002, 4.9606915E+002, 4.8655662E+002, 4.8235556E+002, 4.9153381E+002, 4.6228734E+002, 4.3959660E+002, 4.1411517E+002, 3.7922089E+002, 1.9793896E+002, 9.7346876E+001, 8.5940605E+001, 7.7309520E+001, 3.0186288E+002, 2.4475165E+002, 2.0317505E+002, 1.6800188E+002, 9.6040454E+001, 8.0258698E+001, 6.4235752E+001
 1.2200067E+003, 1.2175136E+003, 1.2175136E+003, 1.2175136E+003, 1.2175136E+003, 3.8969097E+002, 5.6209440E+002, 5.4530085E+002, 5.3209563E+002, 5.2839838E+002, 4.9853670E+002, 4.1563485E+002, 4.4048110E+002, 4.1789134E+002, 4.1226980E+002, 2.2371695E+002, 9.8637742E+001, 8.5658274E+001, 7.6268268E+001, 3.1201806E+002, 2.6419123E+002, 2.0392189E+002, 1.7740062E+002, 9.5371692E+001, 8.1159444E+001, 6.8598923E+001
 1.2250059E+003, 1.2225126E+003, 1.2225126E+003, 1.2225126E+003, 1.2225126E+003, 3.6610489E+002, 5.3228502E+002, 5.1019422E+002, 4.9277619E+002, 4.9358373E+002, 4.9020791E+002, 3.5747982E+002, 4.5842538E+002, 4.1618658E+002, 3.8259021E+002, 1.8544197E+002, 9.3334173E+001, 8.7679530E+001, 7.0039543E+001, 3.0543103E+002, 2.4145711E+002, 2.0964834E+002, 1.8399182E+002, 1.0264782E+002, 8.1893186E+001, 6.6678033E+001
 1.2300050E+003, 1.2275117E+003, 1.2275117E+003, 1.2275117E+003, 1.2275117E+003, 4.0304732E+002, 5.5104780E+002, 5.3555962E+002, 5.1423520E+002, 5.2352250E+002, 5.0039504E+002, 4.6515653E+002, 4.4770295E+002, 4.1487043E+002, 3.9221040E+002, 2.0114494E+002, 9.1411851E+001, 8.2237349E+001, 7.3051865E+001, 2.9548107E+002, 2.6949849E+002, 2.0226193E+002, 1.6776850E+002, 9.7402901E+001, 8.2824582E+001, 6.0602662E+001
 1.2350095E+003, 1.2324940E+003, 1.2324940E+003, 1.2324940E+003, 1.2324940E+003, 3.8437884E+002, 5.4736595E+002, 5.3892484E+002, 5.4906552E+002, 5.5507582E+002, 5.1229024E+002, 4.0861935E+002, 4.4213025E+002, 4.2759788E+002, 4.1758885E+002, 2.1662203E+002, 9.7594970E+001, 8.1677928E+001, 6.9995621E+001, 3.1410783E+002, 2.5220371E+002, 1.9964679E+002, 1.6970841E+002, 9.7082042E+001, 7.8726767E+001, 6.4763366E+001
 1.2400049E+003, 1.2375135E+003, 1.2375135E+003, 1.2375135E+003, 1.2375135E+003, 3.7903169E+002, 5.4556108E+002, 5.4068393E+002, 5.0542525E+002, 5.1180658E+002, 4.9315851E+002, 4.1494586E+002, 4.6266518E+002, 4.3205172E+002, 4.1604382E+002, 1.9920564E+002, 9.7619525E+001, 8.8093328E+001, 7.3248266E+001, 3.1354145E+002, 2.4988658E+002, 2.0295796E+002, 1.8311843E+002, 9.7790826E+001, 8.2686334E+001, 6.0748448E+001
 1.2450002E+003, 1.2425089E+003, 1.2425089E+003, 1.2425089E+003, 1.2425089E+003, 4.2025468E+002, 5.4925881E+002, 5.2816312E+002, 5.2774289E+002, 5.3754257E+002, 5.1785391E+002, 4.2275021E+002, 4.5561004E+002, 4.2939546E+002, 4.1049786E+002, 2.3692364E+002, 9.4933405E+001, 8.5146903E+001, 7.0192447E+001, 3.3708129E+002, 2.6506618E+002, 2.0858152E+002, 1.8714793E+002, 1.0105738E+002, 8.0774263E+001, 6.4680625E+001
 1.2500082E+003, 1.2475105E+003, 1.2475105E+003, 1.2475105E+003, 1.2475105E+003, 3.7216474E+002, 5.8438133E+002, 5.7943451E+002, 5.5808679E+002, 5.5329699E+002, 5.6440176E+002, 4.8176526E+002, 4.5892542E+002, 4.3585278E+002, 4.2769903E+002, 2.1172078E+002, 1.0114469E+002, 8.8076355E+001, 7.3458319E+001, 3.3193278E+002, 2.7848002E+002, 2.1095110E+002, 1.8635922E+002, 9.9230796E+001, 8.0750657E+001, 6.4049719E+001
 1.2550035E+003, 1.2525121E+003, 1.2525121E+003, 1.2525121E+003, 1.2525121E+003, 4.1116096E+002, 5.5037901E+002, 5.3612821E+002, 5.0279048E+002, 4.8406166E+002, 5.2575377E+002, 5.0691352E+002, 4.6841835E+002, 4.4178706E+002, 4.1721004E+002, 2.3584731E+002, 1.0513401E+002, 8.8882911E+001, 7.4311743E+001, 3.3298934E+002, 2.6633471E+002, 2.1602726E+002, 1.9353504E+002, 1.1155814E+002, 8.3519751E+001, 6.3087233E+001
 1.2600127E+003, 1.2574571E+003, 1.2574571E+003, 1.2574571E+003, 1.2574571E+003, 4.1866767E+002, 5.7469292E+002, 5.5212961E+002, 5.2616871E+002, 5.3088474E+002, 5.0074178E+002, 4.5740238E+002, 4.6302179E+002, 4.5093698E+002, 4.1590815E+002, 2.3517174E+002, 1.0558061E+002, 9.1718987E+001, 7.1837837E+001, 3.6009178E+002, 2.8986088E+002, 2.2326450E+002, 2.0370724E+002, 1.0593486E+002, 8.5705475E+001, 6.9655364E+001
 1.2650027E+003, 1.2625272E+003, 1.2625272E+003, 1.2625272E+003, 1.2625272E+003, 4.0165386E+002, 5.5763344E+002, 5.4362525E+002, 5.3447037E+002, 5.0259303E+002, 4.9110160E+002, 4.5204249E+002, 4.6382970E+002, 4.3785639E+002, 4.1104423E+002, 2.5031931E+002, 1.0333791E+002, 9.1555724E+001, 7.5486760E+001, 3.3161196E+002, 2.7822315E+002, 2.2562181E+002, 1.9531805E+002, 1.0536359E+002, 8.6970029E+001, 7.4169107E+001
 1.2700004E+003, 1.2675457E+003, 1.2675457E+003, 1.2675457E+003, 1.2675457E+003, 4.0350586E+002, 5.6520408E+002, 5.4567739E+002, 5.3345911E+002, 5.3487559E+002, 5.2869136E+002, 4.6829141E+002, 4.6288542E+002, 4.4238632E+002, 4.1618675E+002, 2.2559250E+002, 1.0523487E+002, 9.1411893E+001, 7.7678523E+001, 3.3517900E+002, 2.6303888E+002, 2.2531461E+002, 1.9854721E+002, 1.0572103E+002, 8.1125233E+001, 6.7738145E+001
 1.2750051E+003, 1.2725089E+003, 1.2725089E+003, 1.2725089E+003, 1.2725089E+003, 4.0770948E+002, 5.7184371E+002, 5.3140735E+002, 4.8857774E+002, 4.7908107E+002, 5.3189851E+002, 5.1141271E+002, 4.7789460E+002, 4.5127153E+002, 4.4910932E+002, 2.1630427E+002, 1.0708690E+002, 9.1487959E+001, 7.3045719E+001, 3.4702204E+002, 2.7865066E+002, 2.2309792E+002, 1.9609210E+002, 1.1099580E+002, 8.5006414E+001, 6.6072378E+001
 1.2800098E+003, 1.2775135E+003, 1.2775135E+003, 1.2775135E+003, 1.2775135E+003, 3.8361760E+002, 5.5430780E+002, 5.2836122E+002, 5.0246890E+002, 4.9333164E+002, 5.2194911E+002, 4.4582790E+002, 4.8182885E+002, 4.6652524E+002, 4.4434164E+002, 2.3243000E+002, 1.0880798E+002, 9.0849766E+001, 7.2063587E+001, 3.5077467E+002, 2.8505532E+002, 2.2213704E+002, 2.0428385E+002, 1.1472172E+002, 8.5505766E+001, 6.4962014E+001
 1.2850022E+003, 1.2825121E+003, 1.2825121E+003, 1.2825121E+003, 1.2825121E+003, 3.9558900E+002, 5.5968269E+002, 5.2021243E+002, 5.0858633E+002, 5.0706367E+002, 5.1753345E+002, 5.0222781E+002, 4.7691612E+002, 4.5245994E+002, 4.3116580E+002, 2.3456878E+002, 1.0439310E+002, 9.1547657E+001, 7.2009884E+001, 3.3566634E+002, 2.7282812E+002, 2.2137553E+002, 1.9570638E+002, 1.1616779E+002, 8.3360397E+001, 6.3267369E+001
 1.2900068E+003, 1.2875107E+003, 1.2875107E+003, 1.2875107E+003, 1.2875107E+003, 4.2785793E+002, 5.5739108E+002, 5.1774019E+002, 4.8637583E+002, 4.9273730E+002, 4.8879377E+002, 4.8962740E+002, 4.7584234E+002, 4.5127278E+002, 4.3918195E+002, 2.2671475E+002, 1.0692680E+002, 9.6772826E+001, 7.8281143E+001, 3.5638144E+002, 2.9751306E+002, 2.2801910E+002, 1.9273280E+002, 1.2051417E+002, 8.7300548E+001, 7.0692345E+001
 1.2950116E+003, 1.2925153E+003, 1.2925153E+003, 1.2925153E+003, 1.2925153E+003, 3.8502930E+002, 5.6119498E+002, 5.1706757E+002, 5.0651819E+002, 5.1013304E+002, 5.2570234E+002, 5.0101170E+002, 4.8167764E+002, 4.4661188E+002, 4.2773770E+002, 2.1433525E+002, 1.0575493E+002, 9.5905437E+001, 7.4100258E+001, 3.2790632E+002, 2.7592766E+002, 2.2371887E+002, 1.9939335E+002, 1.1081895E+002, 8.7197026E+001, 6.6971343E+001
 1.3000002E+003, 1.2974977E+003, 1.2974977E+003, 1.2974977E+003, 1.2974977E+003, 4.1218281E+002, 5.6105818E+002, 5.2791774E+002, 4.9000637E+002, 4.7687918E+002, 4.9350290E+002, 4.8829832E+002, 4.6210915E+002, 4.3371775E+002, 4.4114878E+002, 2.4192029E+002, 1.0423161E+002, 9.2989576E+001, 7.8341843E+001, 3.6245108E+002, 2.9836486E+002, 2.3007107E+002, 2.0874001E+002, 1.1261227E+002, 8.6226484E+001, 6.6258465E+001
 1.3050021E+003, 1.3025072E+003, 1.3025072E+003, 1.3025072E+003, 1.3025072E+003, 4.1002847E+002, 5.8156250E+002, 5.4169155E+002, 4.9986052E+002, 4.9600166E+002, 4.8477682E+002, 4.6842111E+002, 4.7524262E+002, 4.5382111E+002, 4.4600727E+002, 2.4233899E+002, 1.1061281E+002, 9.4092140E+001, 7.5417239E+001, 3.6243197E+002, 2.9280989E+002, 2.3081328E+002, 2.0883548E+002, 1.1324710E+002, 7.9535596E+001, 7.1211833E+001
 1.3100039E+003, 1.3075090E+003, 1.3075090E+003, 1.3075090E+003, 1.3075090E+003, 4.2174598E+002, 5.5622982E+002, 5.3226393E+002, 4.9250218E+002, 4.8689572E+002, 4.9455290E+002, 4.6795099E+002, 4.6812574E+002, 4.3928718E+002, 4.2742416E+002, 2.6836146E+002, 1.0462077E+002, 9.6457612E+001, 7.9352011E+001, 3.5245634E+002, 2.9038210E+002, 2.3177699E+002, 2.0929876E+002, 1.1940986E+002, 8.6612201E+001, 6.7084508E+001
 1.3150070E+003, 1.3124524E+003, 1.3124524E+003, 1.3124524E+003, 1.3124524E+003, 4.3595956E+002, 5.4203097E+002, 4.9468274E+002, 4.7672489E+002, 4.6372476E+002, 4.4815747E+002, 4.5678631E+002, 4.5473787E+002, 4.4150356E+002, 4.3259930E+002, 2.1942378E+002, 1.0816836E+002, 9.4917478E+001, 7.8061530E+001, 3.6509853E+002, 2.8179443E+002, 2.3209525E+002, 2.1267482E+002, 1.1935544E+002, 8.9902119E+001, 6.3416663E+001
