s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 1.0550129E+003, 1.0524957E+003, 1.0524957E+003, 1.0524957E+003, 1.0524957E+003, 3.9023286E+001, 3.9342287E+001, 3.7679190E+001, 3.6689842E+001, 3.4258053E+001, 2.9427884E+001, 3.1090916E+001, 3.5702637E+001, 3.4538510E+001, 3.2604288E+001, 3.0243572E+001, 3.0462017E+001, 3.0278704E+001, 2.9855250E+001, 3.2115132E+001, 3.1307198E+001, 3.1358246E+001, 3.1200984E+001, 3.0813532E+001, 3.0465594E+001, 2.9957577E+001
 1.0600071E+003, 1.0575044E+003, 1.0575044E+003, 1.0575044E+003, 1.0575044E+003, 3.8917072E+001, 3.9284587E+001, 3.7596594E+001, 3.6460118E+001, 3.4310514E+001, 2.9451384E+001, 3.0975481E+001, 3.5564955E+001, 3.4366335E+001, 3.2636905E+001, 3.0188943E+001, 3.0492068E+001, 3.0194060E+001, 2.9846133E+001, 3.2172609E+001, 3.1275868E+001, 3.1389016E+001, 3.1143422E+001, 3.0741796E+001, 3.0435600E+001, 2.9979032E+001
 1.0650115E+003, 1.0624432E+003, 1.0624432E+003, 1.0624432E+003, 1.0624432E+003, 3.9288638E+001, 3.9243047E+001, 3.7570635E+001, 3.6326370E+001, 3.4370904E+001, 2.9736825E+001, 3.1026291E+001, 3.5663456E+001, 3.4303593E+001, 3.2631233E+001, 3.0113607E+001, 3.0526642E+001, 3.0232903E+001, 2.9855224E+001, 3.1830863E+001, 3.1195545E+001, 3.1353205E+001, 3.1049632E+001, 3.0733238E+001, 3.0385217E+001, 2.9956772E+001
 1.0700103E+003, 1.0674946E+003, 1.0674946E+003, 1.0674946E+003, 1.0674946E+003, 3.9173201E+001, 3.9131865E+001, 3.7467692E+001, 3.6273424E+001, 3.4361939E+001, 2.9918192E+001, 3.1022221E+001, 3.5409335E+001, 3.4367150E+001, 3.2501341E+001, 3.0173610E+001, 3.0515912E+001, 3.0268306E+001, 2.9866362E+001, 3.1754270E+001, 3.1036581E+001, 3.1178468E+001, 3.0974798E+001, 3.0709269E+001, 3.0312930E+001, 2.9830155E+001
 1.0750126E+003, 1.0725852E+003, 1.0725852E+003, 1.0725852E+003, 1.0725852E+003, 3.8973129E+001, 3.9071229E+001, 3.7454005E+001, 3.6110627E+001, 3.4191877E+001, 2.9437901E+001, 3.0997035E+001, 3.5354963E+001, 3.4338444E+001, 3.2308375E+001, 3.0082091E+001, 3.0550269E+001, 3.0296161E+001, 2.9868685E+001, 3.1811480E+001, 3.0985004E+001, 3.1166431E+001, 3.1025836E+001, 3.0653098E+001, 3.0290404E+001, 2.9816176E+001
 1.0800111E+003, 1.0775880E+003, 1.0775880E+003, 1.0775880E+003, 1.0775880E+003, 3.8608439E+001, 3.9121113E+001, 3.7425322E+001, 3.6174234E+001, 3.4309342E+001, 2.9306057E+001, 3.0964403E+001, 3.5442591E+001, 3.4350461E+001, 3.2382479E+001, 2.9995359E+001, 3.0485359E+001, 3.0321092E+001, 2.9852757E+001, 3.2045919E+001, 3.1081661E+001, 3.1188894E+001, 3.0911330E+001, 3.0668225E+001, 3.0281181E+001, 2.9767373E+001
 1.0850015E+003, 1.0824879E+003, 1.0824879E+003, 1.0824879E+003, 1.0824879E+003, 3.8590589E+001, 3.9026105E+001, 3.7302023E+001, 3.5877419E+001, 3.4082777E+001, 2.9115427E+001, 3.0976197E+001, 3.5416150E+001, 3.4228655E+001, 3.2378524E+001, 2.9966624E+001, 3.0442468E+001, 3.0335954E+001, 2.9815814E+001, 3.2067165E+001, 3.1197780E+001, 3.1232403E+001, 3.0956891E+001, 3.0654308E+001, 3.0315499E+001, 2.9749033E+001
 1.0900007E+003, 1.0875310E+003, 1.0875310E+003, 1.0875310E+003, 1.0875310E+003, 3.7989525E+001, 3.8886002E+001, 3.7226927E+001, 3.5988978E+001, 3.4244711E+001, 2.9143162E+001, 3.0963831E+001, 3.5417875E+001, 3.4174938E+001, 3.2330816E+001, 3.0043181E+001, 3.0435614E+001, 3.0397869E+001, 2.9798172E+001, 3.1856248E+001, 3.1213311E+001, 3.1054601E+001, 3.0901542E+001, 3.0637749E+001, 3.0289816E+001, 2.9743803E+001
 1.0950010E+003, 1.0925463E+003, 1.0925463E+003, 1.0925463E+003, 1.0925463E+003, 3.7688626E+001, 3.8888451E+001, 3.7222536E+001, 3.6087370E+001, 3.4180405E+001, 2.9221700E+001, 3.0772482E+001, 3.5518110E+001, 3.4282441E+001, 3.2356580E+001, 3.0082665E+001, 3.0363560E+001, 3.0422794E+001, 2.9805171E+001, 3.1983890E+001, 3.1471999E+001, 3.1035044E+001, 3.0897475E+001, 3.0656034E+001, 3.0242348E+001, 2.9682230E+001
 1.1000037E+003, 1.0975366E+003, 1.0975366E+003, 1.0975366E+003, 1.0975366E+003, 3.7866519E+001, 3.8781112E+001, 3.7171438E+001, 3.5960989E+001, 3.4080484E+001, 2.9038893E+001, 3.0695872E+001, 3.5247108E+001, 3.4222708E+001, 3.2320478E+001, 3.0080893E+001, 3.0241406E+001, 3.0355782E+001, 2.9802844E+001, 3.1836779E+001, 3.1203026E+001, 3.1099898E+001, 3.0921434E+001, 3.0647517E+001, 3.0208718E+001, 2.9684994E+001
 1.1050042E+003, 1.1024719E+003, 1.1024719E+003, 1.1024719E+003, 1.1024719E+003, 3.8360107E+001, 3.8651789E+001, 3.7137550E+001, 3.5800576E+001, 3.3977550E+001, 2.8735739E+001, 3.0774613E+001, 3.5301556E+001, 3.4147869E+001, 3.2132219E+001, 3.0099060E+001, 3.0175390E+001, 3.0283666E+001, 2.9812532E+001, 3.1720813E+001, 3.1098805E+001, 3.1094166E+001, 3.0855862E+001, 3.0634627E+001, 3.0216366E+001, 2.9621036E+001
 1.1100013E+003, 1.1074787E+003, 1.1074787E+003, 1.1074787E+003, 1.1074787E+003, 3.8426721E+001, 3.8688872E+001, 3.7181664E+001, 3.5924587E+001, 3.4080154E+001, 2.8772332E+001, 3.0702664E+001, 3.5295014E+001, 3.4198137E+001, 3.2185651E+001, 3.0103520E+001, 3.0218980E+001, 3.0220261E+001, 2.9789382E+001, 3.1813736E+001, 3.1174571E+001, 3.1011837E+001, 3.0786842E+001, 3.0533473E+001, 3.0212572E+001, 2.9622895E+001
 1.1150026E+003, 1.1125095E+003, 1.1125095E+003, 1.1125095E+003, 1.1125095E+003, 3.8672372E+001, 3.8688137E+001, 3.7151765E+001, 3.5877310E+001, 3.3848508E+001, 2.8847304E+001, 3.0748070E+001, 3.5224509E+001, 3.4105437E+001, 3.1997772E+001, 3.0049099E+001, 3.0244195E+001, 3.0119196E+001, 2.9786687E+001, 3.1647426E+001, 3.1189962E+001, 3.0840511E+001, 3.0673590E+001, 3.0468700E+001, 3.0181240E+001, 2.9651023E+001
 1.1200005E+003, 1.1175189E+003, 1.1175189E+003, 1.1175189E+003, 1.1175189E+003, 3.8630493E+001, 3.8641680E+001, 3.7065076E+001, 3.5828395E+001, 3.4029750E+001, 2.9064577E+001, 3.0808335E+001, 3.5120357E+001, 3.4093600E+001, 3.2060128E+001, 3.0066500E+001, 3.0245205E+001, 3.0037500E+001, 2.9784011E+001, 3.1372386E+001, 3.1109080E+001, 3.0784376E+001, 3.0707375E+001, 3.0442124E+001, 3.0177706E+001, 2.9646892E+001
 1.1250066E+003, 1.1225247E+003, 1.1225247E+003, 1.1225247E+003, 1.1225247E+003, 3.8521938E+001, 3.8662208E+001, 3.7117447E+001, 3.5846203E+001, 3.4153962E+001, 2.9184882E+001, 3.0659909E+001, 3.5054510E+001, 3.4094381E+001, 3.1976238E+001, 3.0041368E+001, 3.0252892E+001, 3.0053459E+001, 2.9747601E+001, 3.1468512E+001, 3.1126817E+001, 3.0890786E+001, 3.0673357E+001, 3.0449752E+001, 3.0170807E+001, 2.9663321E+001
 1.1300029E+003, 1.1275266E+003, 1.1275266E+003, 1.1275266E+003, 1.1275266E+003, 3.8132328E+001, 3.8633429E+001, 3.7191534E+001, 3.5825147E+001, 3.3705499E+001, 2.9134723E+001, 3.0659592E+001, 3.4993932E+001, 3.4016530E+001, 3.1902509E+001, 3.0080746E+001, 3.0250841E+001, 3.0104357E+001, 2.9709875E+001, 3.1365861E+001, 3.0907258E+001, 3.0893941E+001, 3.0603602E+001, 3.0458581E+001, 3.0156891E+001, 2.9740896E+001
 1.1350044E+003, 1.1325270E+003, 1.1325270E+003, 1.1325270E+003, 1.1325270E+003, 3.8156268E+001, 3.8474673E+001, 3.6976467E+001, 3.5637093E+001, 3.3905313E+001, 2.9034238E+001, 3.0590927E+001, 3.5078769E+001, 3.4052008E+001, 3.2061496E+001, 3.0024784E+001, 3.0228476E+001, 3.0213512E+001, 2.9687034E+001, 3.1710882E+001, 3.0852728E+001, 3.0774049E+001, 3.0483739E+001, 3.0433164E+001, 3.0108401E+001, 2.9643806E+001
 1.1400126E+003, 1.1374965E+003, 1.1374965E+003, 1.1374965E+003, 1.1374965E+003, 3.8192705E+001, 3.8385899E+001, 3.6915745E+001, 3.5723411E+001, 3.3893441E+001, 2.8870650E+001, 3.0472151E+001, 3.5042028E+001, 3.4051372E+001, 3.1960171E+001, 3.0057080E+001, 3.0159860E+001, 3.0232955E+001, 2.9690163E+001, 3.1485957E+001, 3.0805459E+001, 3.0750077E+001, 3.0482487E+001, 3.0368750E+001, 3.0137171E+001, 2.9585954E+001
 1.1450087E+003, 1.1424938E+003, 1.1424938E+003, 1.1424938E+003, 1.1424938E+003, 3.8066680E+001, 3.8381976E+001, 3.6929481E+001, 3.5580820E+001, 3.3762003E+001, 2.8769243E+001, 3.0403236E+001, 3.4995310E+001, 3.4088446E+001, 3.1879066E+001, 3.0112603E+001, 3.0095756E+001, 3.0225867E+001, 2.9692812E+001, 3.1427006E+001, 3.0790874E+001, 3.0582324E+001, 3.0577137E+001, 3.0329976E+001, 3.0164994E+001, 2.9569271E+001
 1.1500120E+003, 1.1475269E+003, 1.1475269E+003, 1.1475269E+003, 1.1475269E+003, 3.7911216E+001, 3.8386191E+001, 3.6907294E+001, 3.5504970E+001, 3.3746507E+001, 2.8700999E+001, 3.0465155E+001, 3.4974814E+001, 3.4150385E+001, 3.1898190E+001, 3.0038978E+001, 3.0014080E+001, 3.0306260E+001, 2.9645307E+001, 3.1427692E+001, 3.0617923E+001, 3.0661235E+001, 3.0598037E+001, 3.0330895E+001, 3.0078632E+001, 2.9564538E+001
 1.1550079E+003, 1.1525826E+003, 1.1525826E+003, 1.1525826E+003, 1.1525826E+003, 3.7877965E+001, 3.8375621E+001, 3.6795231E+001, 3.5595371E+001, 3.3714288E+001, 2.8759612E+001, 3.0336098E+001, 3.4935214E+001, 3.4033145E+001, 3.1683026E+001, 3.0017903E+001, 3.0046645E+001, 3.0325327E+001, 2.9650274E+001, 3.1347667E+001, 3.0669472E+001, 3.0932728E+001, 3.0610988E+001, 3.0369344E+001, 3.0117890E+001, 2.9508684E+001
 1.1600037E+003, 1.1574129E+003, 1.1574129E+003, 1.1574129E+003, 1.1574129E+003, 3.7436940E+001, 3.8412976E+001, 3.6800079E+001, 3.5668548E+001, 3.3632026E+001, 2.8689311E+001, 3.0247320E+001, 3.4830431E+001, 3.3907710E+001, 3.1776053E+001, 3.0074618E+001, 3.0066374E+001, 3.0273469E+001, 2.9698808E+001, 3.1238951E+001, 3.0678298E+001, 3.0751256E+001, 3.0664969E+001, 3.0335600E+001, 3.0147803E+001, 2.9373093E+001
 1.1650056E+003, 1.1624890E+003, 1.1624890E+003, 1.1624890E+003, 1.1624890E+003, 3.7235112E+001, 3.8394348E+001, 3.6790834E+001, 3.5574571E+001, 3.3220896E+001, 2.8536886E+001, 3.0209304E+001, 3.4837821E+001, 3.3898459E+001, 3.1520524E+001, 3.0058554E+001, 3.0053836E+001, 3.0256685E+001, 2.9766314E+001, 3.1231247E+001, 3.0607055E+001, 3.0704382E+001, 3.0729835E+001, 3.0355530E+001, 3.0069149E+001, 2.9396777E+001
 1.1700021E+003, 1.1675371E+003, 1.1675371E+003, 1.1675371E+003, 1.1675371E+003, 3.7143372E+001, 3.8321594E+001, 3.6778300E+001, 3.5550031E+001, 3.3234170E+001, 2.8525094E+001, 3.0304662E+001, 3.4865473E+001, 3.3897173E+001, 3.1685384E+001, 3.0052125E+001, 3.0001092E+001, 3.0212653E+001, 2.9761363E+001, 3.1216351E+001, 3.0533897E+001, 3.0663293E+001, 3.0505396E+001, 3.0314628E+001, 3.0088766E+001, 2.9411310E+001
 1.1750063E+003, 1.1725135E+003, 1.1725135E+003, 1.1725135E+003, 1.1725135E+003, 3.7315925E+001, 3.8198294E+001, 3.6744823E+001, 3.5488638E+001, 3.3110123E+001, 2.8569211E+001, 3.0230396E+001, 3.4794724E+001, 3.3853691E+001, 3.1652231E+001, 3.0033015E+001, 2.9993670E+001, 3.0138402E+001, 2.9771401E+001, 3.1140164E+001, 3.0587851E+001, 3.0695579E+001, 3.0617751E+001, 3.0306492E+001, 3.0101736E+001, 2.9393665E+001
 1.1800049E+003, 1.1774685E+003, 1.1774685E+003, 1.1774685E+003, 1.1774685E+003, 3.7683177E+001, 3.8072764E+001, 3.6575661E+001, 3.5488002E+001, 3.3117953E+001, 2.8450525E+001, 3.0140929E+001, 3.4812319E+001, 3.3893690E+001, 3.1462537E+001, 3.0028868E+001, 2.9996397E+001, 3.0006386E+001, 2.9755496E+001, 3.1272639E+001, 3.0558003E+001, 3.0771077E+001, 3.0575946E+001, 3.0329337E+001, 3.0011559E+001, 2.9400828E+001
 1.1850072E+003, 1.1825142E+003, 1.1825142E+003, 1.1825142E+003, 1.1825142E+003, 3.7801461E+001, 3.8045638E+001, 3.6625010E+001, 3.5461130E+001, 3.3235042E+001, 2.8481778E+001, 2.9810736E+001, 3.4760290E+001, 3.3888141E+001, 3.1714352E+001, 2.9983307E+001, 3.0025241E+001, 2.9942485E+001, 2.9761095E+001, 3.1184288E+001, 3.0564854E+001, 3.0822285E+001, 3.0506726E+001, 3.0328211E+001, 3.0003200E+001, 2.9456703E+001
 1.1900104E+003, 1.1875124E+003, 1.1875124E+003, 1.1875124E+003, 1.1875124E+003, 3.7814981E+001, 3.8065051E+001, 3.6686989E+001, 3.5567389E+001, 3.3457314E+001, 2.8488551E+001, 2.9849402E+001, 3.4627511E+001, 3.3783841E+001, 3.1475772E+001, 2.9991473E+001, 3.0032829E+001, 2.9960764E+001, 2.9746936E+001, 3.1056861E+001, 3.0395316E+001, 3.0636470E+001, 3.0323490E+001, 3.0327986E+001, 3.0059376E+001, 2.9324941E+001
 1.1950056E+003, 1.1925173E+003, 1.1925173E+003, 1.1925173E+003, 1.1925173E+003, 3.7760010E+001, 3.8061579E+001, 3.6609681E+001, 3.5530360E+001, 3.3531595E+001, 2.8672120E+001, 2.9814311E+001, 3.4615425E+001, 3.3784211E+001, 3.1337265E+001, 3.0011475E+001, 3.0067513E+001, 2.9962563E+001, 2.9749492E+001, 3.0996431E+001, 3.0185128E+001, 3.0494058E+001, 3.0139413E+001, 3.0315232E+001, 3.0026769E+001, 2.9418930E+001
 1.2000135E+003, 1.1974882E+003, 1.1974882E+003, 1.1974882E+003, 1.1974882E+003, 3.7615891E+001, 3.8008034E+001, 3.6575969E+001, 3.5338839E+001, 3.3277170E+001, 2.8741778E+001, 2.9688674E+001, 3.4687863E+001, 3.3850814E+001, 3.1170270E+001, 2.9947650E+001, 3.0033314E+001, 3.0034018E+001, 2.9750958E+001, 3.0647126E+001, 3.0296849E+001, 3.0466666E+001, 3.0038230E+001, 3.0269714E+001, 2.9946782E+001, 2.9525573E+001
 1.2050027E+003, 1.2024872E+003, 1.2024872E+003, 1.2024872E+003, 1.2024872E+003, 3.7633447E+001, 3.7942070E+001, 3.6543063E+001, 3.5324328E+001, 3.3357905E+001, 2.8534743E+001, 2.9732278E+001, 3.4661611E+001, 3.3838023E+001, 3.1285333E+001, 2.9929314E+001, 3.0029238E+001, 3.0056846E+001, 2.9742235E+001, 3.0933784E+001, 3.0223649E+001, 3.0418376E+001, 3.0072098E+001, 3.0206385E+001, 3.0003375E+001, 2.9509328E+001
 1.2100090E+003, 1.2073894E+003, 1.2073894E+003, 1.2073894E+003, 1.2073894E+003, 3.7820461E+001, 3.7873504E+001, 3.6466333E+001, 3.5293071E+001, 3.3171560E+001, 2.8299972E+001, 2.9767318E+001, 3.4587765E+001, 3.3719048E+001, 3.1274362E+001, 3.0031406E+001, 3.0033890E+001, 3.0066700E+001, 2.9749271E+001, 3.0913693E+001, 3.0362741E+001, 3.0357008E+001, 3.0189514E+001, 3.0141599E+001, 2.9981369E+001, 2.9477959E+001
 1.2150016E+003, 1.2125634E+003, 1.2125634E+003, 1.2125634E+003, 1.2125634E+003, 3.7707034E+001, 3.7773119E+001, 3.6449138E+001, 3.5074400E+001, 3.3149287E+001, 2.8338727E+001, 2.9708360E+001, 3.4627390E+001, 3.3633226E+001, 3.1153023E+001, 2.9981951E+001, 3.0022296E+001, 3.0058743E+001, 2.9760537E+001, 3.0806206E+001, 3.0659227E+001, 3.0459634E+001, 3.0201419E+001, 3.0102500E+001, 2.9964694E+001, 2.9504719E+001
 1.2200045E+003, 1.2175106E+003, 1.2175106E+003, 1.2175106E+003, 1.2175106E+003, 3.7704171E+001, 3.7684485E+001, 3.6317017E+001, 3.5168947E+001, 3.3107079E+001, 2.8523125E+001, 2.9565661E+001, 3.4623065E+001, 3.3663050E+001, 3.1293748E+001, 2.9995231E+001, 2.9992925E+001, 3.0012123E+001, 2.9728171E+001, 3.0705328E+001, 3.0364163E+001, 3.0560676E+001, 3.0268755E+001, 3.0107229E+001, 2.9939446E+001, 2.9611646E+001
 1.2250056E+003, 1.2224797E+003, 1.2224797E+003, 1.2224797E+003, 1.2224797E+003, 3.7604758E+001, 3.7720651E+001, 3.6378190E+001, 3.5077464E+001, 3.3158718E+001, 2.8454071E+001, 2.9498046E+001, 3.4618476E+001, 3.3604809E+001, 3.1051845E+001, 3.0017871E+001, 2.9939535E+001, 2.9987083E+001, 2.9717488E+001, 3.0846590E+001, 3.0325905E+001, 3.0586323E+001, 3.0295662E+001, 3.0144104E+001, 2.9927497E+001, 2.9653173E+001
 1.2300092E+003, 1.2275927E+003, 1.2275927E+003, 1.2275927E+003, 1.2275927E+003, 3.7484924E+001, 3.7738075E+001, 3.6339391E+001, 3.4854008E+001, 3.3143576E+001, 2.8407119E+001, 2.9571635E+001, 3.4490963E+001, 3.3566159E+001, 3.0856804E+001, 2.9985538E+001, 2.9906589E+001, 2.9925333E+001, 2.9711333E+001, 3.0589564E+001, 3.0438836E+001, 3.0524681E+001, 3.0245530E+001, 3.0145329E+001, 2.9909630E+001, 2.9728586E+001
 1.2350027E+003, 1.2324829E+003, 1.2324829E+003, 1.2324829E+003, 1.2324829E+003, 3.7404701E+001, 3.7687925E+001, 3.6263674E+001, 3.4807171E+001, 3.3169160E+001, 2.8817897E+001, 2.9481820E+001, 3.4547916E+001, 3.3596211E+001, 3.1027314E+001, 2.9990060E+001, 2.9929967E+001, 2.9879910E+001, 2.9699096E+001, 3.0682124E+001, 3.0176427E+001, 3.0522172E+001, 3.0343516E+001, 3.0102795E+001, 2.9927872E+001, 2.9700260E+001
 1.2400057E+003, 1.2375088E+003, 1.2375088E+003, 1.2375088E+003, 1.2375088E+003, 3.7382837E+001, 3.7596546E+001, 3.6159236E+001, 3.4818290E+001, 3.3240773E+001, 2.8663277E+001, 2.9738161E+001, 3.4396246E+001, 3.3515290E+001, 3.0870382E+001, 2.9952789E+001, 2.9930231E+001, 2.9841872E+001, 2.9664052E+001, 3.0653810E+001, 3.0257409E+001, 3.0531008E+001, 3.0202473E+001, 3.0085178E+001, 2.9942229E+001, 2.9670229E+001
 1.2450056E+003, 1.2425204E+003, 1.2425204E+003, 1.2425204E+003, 1.2425204E+003, 3.7553377E+001, 3.7548016E+001, 3.6059848E+001, 3.4960400E+001, 3.3344734E+001, 2.8626413E+001, 2.9740306E+001, 3.4386743E+001, 3.3505888E+001, 3.0708973E+001, 2.9960233E+001, 2.9866651E+001, 2.9893230E+001, 2.9654592E+001, 3.0685840E+001, 3.0153020E+001, 3.0308843E+001, 3.0198076E+001, 3.0053388E+001, 2.9882430E+001, 2.9552077E+001
 1.2500049E+003, 1.2475242E+003, 1.2475242E+003, 1.2475242E+003, 1.2475242E+003, 3.7480756E+001, 3.7531108E+001, 3.6119976E+001, 3.4886308E+001, 3.3323802E+001, 2.8765729E+001, 2.9598282E+001, 3.4434977E+001, 3.3566565E+001, 3.0906256E+001, 2.9932464E+001, 2.9843256E+001, 2.9874096E+001, 2.9648601E+001, 3.0470202E+001, 3.0217377E+001, 3.0140533E+001, 3.0230908E+001, 3.0061305E+001, 2.9879185E+001, 2.9475462E+001
 1.2550126E+003, 1.2526338E+003, 1.2526338E+003, 1.2526338E+003, 1.2526338E+003, 3.7139548E+001, 3.7531629E+001, 3.6170698E+001, 3.4705503E+001, 3.3201626E+001, 2.8886515E+001, 2.9263690E+001, 3.4394871E+001, 3.3518824E+001, 3.0833898E+001, 2.9972382E+001, 2.9829188E+001, 2.9914537E+001, 2.9630034E+001, 3.0729428E+001, 3.0418331E+001, 3.0234738E+001, 3.0122622E+001, 3.0100416E+001, 2.9870575E+001, 2.9413242E+001
 1.2600020E+003, 1.2575851E+003, 1.2575851E+003, 1.2575851E+003, 1.2575851E+003, 3.7246181E+001, 3.7498263E+001, 3.6089537E+001, 3.4779976E+001, 3.2871640E+001, 2.8514647E+001, 2.9359808E+001, 3.4383912E+001, 3.3498204E+001, 3.0699698E+001, 2.9928705E+001, 2.9826745E+001, 2.9961434E+001, 2.9660333E+001, 3.0586325E+001, 3.0102841E+001, 3.0218507E+001, 3.0006431E+001, 3.0152734E+001, 2.9871947E+001, 2.9410228E+001
 1.2650051E+003, 1.2625507E+003, 1.2625507E+003, 1.2625507E+003, 1.2625507E+003, 3.7149531E+001, 3.7390687E+001, 3.6088224E+001, 3.4915848E+001, 3.2874722E+001, 2.8335205E+001, 2.9362663E+001, 3.4363332E+001, 3.3557295E+001, 3.0763054E+001, 2.9895790E+001, 2.9882177E+001, 2.9929633E+001, 2.9699544E+001, 3.0544531E+001, 3.0126240E+001, 3.0214913E+001, 2.9945060E+001, 3.0165935E+001, 2.9860462E+001, 2.9339229E+001
 1.2700024E+003, 1.2675207E+003, 1.2675207E+003, 1.2675207E+003, 1.2675207E+003, 3.6742524E+001, 3.7260625E+001, 3.6056018E+001, 3.4867462E+001, 3.3123319E+001, 2.8597001E+001, 2.9151754E+001, 3.4308185E+001, 3.3532972E+001, 3.0841825E+001, 2.9885413E+001, 2.9893946E+001, 2.9923146E+001, 2.9691063E+001, 3.0566098E+001, 3.0294547E+001, 3.0211748E+001, 2.9999560E+001, 3.0185465E+001, 2.9843110E+001, 2.9321338E+001
 1.2750104E+003, 1.2725356E+003, 1.2725356E+003, 1.2725356E+003, 1.2725356E+003, 3.6719874E+001, 3.7144534E+001, 3.5904164E+001, 3.4787035E+001, 3.2747268E+001, 2.8249454E+001, 2.9356551E+001, 3.4354360E+001, 3.3451318E+001, 3.0749533E+001, 2.9869492E+001, 2.9885191E+001, 2.9894653E+001, 2.9674479E+001, 3.0701372E+001, 3.0051628E+001, 3.0305481E+001, 3.0084152E+001, 3.0141077E+001, 2.9828381E+001, 2.9316750E+001
 1.2800039E+003, 1.2775145E+003, 1.2775145E+003, 1.2775145E+003, 1.2775145E+003, 3.6484454E+001, 3.7060106E+001, 3.5864050E+001, 3.4809690E+001, 3.2801817E+001, 2.8074255E+001, 2.9359443E+001, 3.4260931E+001, 3.3412700E+001, 3.0748428E+001, 2.9880729E+001, 2.9870760E+001, 2.9812038E+001, 2.9678208E+001, 3.0593831E+001, 2.9982050E+001, 3.0249071E+001, 2.9987977E+001, 3.0057602E+001, 2.9839108E+001, 2.9308100E+001
 1.2850004E+003, 1.2824937E+003, 1.2824937E+003, 1.2824937E+003, 1.2824937E+003, 3.6567304E+001, 3.7028056E+001, 3.5848202E+001, 3.4853527E+001, 3.2740839E+001, 2.8380202E+001, 2.9244198E+001, 3.4228448E+001, 3.3383553E+001, 3.0737521E+001, 2.9837781E+001, 2.9849866E+001, 2.9751306E+001, 2.9660800E+001, 3.0478028E+001, 2.9922019E+001, 3.0212418E+001, 2.9872719E+001, 3.0019273E+001, 2.9896865E+001, 2.9316817E+001
 1.2900027E+003, 1.2875150E+003, 1.2875150E+003, 1.2875150E+003, 1.2875150E+003, 3.6738436E+001, 3.7013428E+001, 3.5769447E+001, 3.4796636E+001, 3.2888567E+001, 2.8407809E+001, 2.9660574E+001, 3.4158696E+001, 3.3323949E+001, 3.0589743E+001, 2.9770079E+001, 2.9853371E+001, 2.9741322E+001, 2.9648874E+001, 3.0453859E+001, 2.9796772E+001, 3.0151005E+001, 3.0061261E+001, 2.9993483E+001, 2.9913895E+001, 2.9394822E+001
 1.2950055E+003, 1.2924827E+003, 1.2924827E+003, 1.2924827E+003, 1.2924827E+003, 3.6961626E+001, 3.7025364E+001, 3.5770634E+001, 3.4760469E+001, 3.2570675E+001, 2.8410337E+001, 2.9552544E+001, 3.4159091E+001, 3.3325768E+001, 3.0582585E+001, 2.9718547E+001, 2.9899001E+001, 2.9733128E+001, 2.9624638E+001, 3.0503627E+001, 3.0142006E+001, 3.0068268E+001, 3.0086584E+001, 2.9957064E+001, 2.9837463E+001, 2.9472873E+001
 1.3000133E+003, 1.2974975E+003, 1.2974975E+003, 1.2974975E+003, 1.2974975E+003, 3.6789277E+001, 3.7058931E+001, 3.5729362E+001, 3.4727607E+001, 3.2677740E+001, 2.8647628E+001, 2.9507059E+001, 3.4134708E+001, 3.3293056E+001, 3.0570130E+001, 2.9710248E+001, 2.9871044E+001, 2.9751127E+001, 2.9603524E+001, 3.0434405E+001, 3.0153591E+001, 2.9940196E+001, 3.0071052E+001, 2.9893510E+001, 2.9851776E+001, 2.9429607E+001
 1.3050046E+003, 1.3025693E+003, 1.3025693E+003, 1.3025693E+003, 1.3025693E+003, 3.6684505E+001, 3.7065862E+001, 3.5762001E+001, 3.4711503E+001, 3.2890974E+001, 2.8762452E+001, 2.9629148E+001, 3.4031108E+001, 3.3191690E+001, 3.0542780E+001, 2.9717687E+001, 2.9838748E+001, 2.9752758E+001, 2.9576679E+001, 3.0251809E+001, 2.9942584E+001, 2.9992823E+001, 2.9937688E+001, 2.9895259E+001, 2.9865529E+001, 2.9477407E+001
 1.3100077E+003, 1.3074941E+003, 1.3074941E+003, 1.3074941E+003, 1.3074941E+003, 3.6757340E+001, 3.7024304E+001, 3.5770513E+001, 3.4588950E+001, 3.2480199E+001, 2.8612134E+001, 2.9685384E+001, 3.4017173E+001, 3.3195727E+001, 3.0566878E+001, 2.9774569E+001, 2.9806007E+001, 2.9760181E+001, 2.9549102E+001, 3.0262084E+001, 2.9811452E+001, 3.0051364E+001, 2.9883282E+001, 2.9942795E+001, 2.9859098E+001, 2.9464526E+001
 1.3150009E+003, 1.3124895E+003, 1.3124895E+003, 1.3124895E+003, 1.3124895E+003, 3.6796070E+001, 3.6965841E+001, 3.5729671E+001, 3.4509523E+001, 3.2527106E+001, 2.8588091E+001, 2.9491613E+001, 3.4025431E+001, 3.3262464E+001, 3.0485449E+001, 2.9693332E+001, 2.9771506E+001, 2.9761712E+001, 2.9529267E+001, 3.0186917E+001, 2.9904520E+001, 3.0022384E+001, 2.9879610E+001, 2.9933501E+001, 2.9851286E+001, 2.9412526E+001
