s,s,s,s,s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 7.9000580E+002, 7.8750974E+002, 7.8750974E+002, 7.8750974E+002, 7.8750974E+002, 1.3268283E+002, 1.5372426E+002, 1.5314938E+002, 1.5175182E+002, 1.5183768E+002, 1.3120117E+002, 1.3234722E+002, 1.7047087E+002, 1.7315590E+002, 1.7015417E+002, 1.6274196E+002, 1.5475300E+002, 1.5106534E+002, 1.4259136E+002, 2.0707696E+002, 1.9237051E+002, 1.7412244E+002, 1.5899077E+002, 1.5039568E+002, 1.4554770E+002, 1.4127535E+002
 7.9501044E+002, 7.9252483E+002, 7.9252483E+002, 7.9252483E+002, 7.9252483E+002, 1.3446614E+002, 1.5683918E+002, 1.5192377E+002, 1.5145128E+002, 1.5579286E+002, 1.4797137E+002, 1.3644071E+002, 1.6798680E+002, 1.7086854E+002, 1.6503376E+002, 1.5782245E+002, 1.5327766E+002, 1.4537453E+002, 1.3833523E+002, 2.0392393E+002, 1.8897302E+002, 1.6980638E+002, 1.5812513E+002, 1.5007974E+002, 1.4572270E+002, 1.4311393E+002
 8.0000653E+002, 7.9758359E+002, 7.9758359E+002, 7.9758359E+002, 7.9758359E+002, 1.3657314E+002, 1.5450998E+002, 1.5259658E+002, 1.5041336E+002, 1.5296939E+002, 1.3360099E+002, 1.2158638E+002, 1.6188296E+002, 1.6651607E+002, 1.6332535E+002, 1.5741676E+002, 1.5184522E+002, 1.4475432E+002, 1.3798442E+002, 2.8079179E+002, 2.3137604E+002, 1.9929291E+002, 1.7638762E+002, 1.5955789E+002, 1.5158951E+002, 1.4439583E+002
 8.0500146E+002, 8.0251015E+002, 8.0251015E+002, 8.0251015E+002, 8.0251015E+002, 1.3506230E+002, 1.6600930E+002, 1.5882375E+002, 1.8272810E+002, 1.9396387E+002, 1.4769639E+002, 1.3448534E+002, 2.7939331E+002, 2.6068861E+002, 2.2008811E+002, 1.9235848E+002, 1.7873054E+002, 1.6781245E+002, 1.4943691E+002, 4.0034677E+002, 3.5617722E+002, 3.5046741E+002, 3.2483596E+002, 2.3826211E+002, 1.5881822E+002, 1.4917953E+002
 8.1000934E+002, 8.0744320E+002, 8.0744320E+002, 8.0744320E+002, 8.0744320E+002, 1.5755234E+002, 2.0242513E+002, 1.8973074E+002, 2.1667351E+002, 2.4179246E+002, 2.0651314E+002, 1.6862777E+002, 3.1117263E+002, 3.0952405E+002, 2.8480556E+002, 2.5887517E+002, 2.3127175E+002, 2.1373374E+002, 1.9041587E+002, 4.1180244E+002, 3.7288937E+002, 3.6082885E+002, 3.3176597E+002, 2.6580930E+002, 1.9432262E+002, 1.7231074E+002
 8.1500549E+002, 8.1249656E+002, 8.1249656E+002, 8.1249656E+002, 8.1249656E+002, 1.8934531E+002, 2.2584710E+002, 2.1856025E+002, 2.4652879E+002, 2.5407330E+002, 1.9750342E+002, 2.0635155E+002, 3.3266974E+002, 3.3512987E+002, 3.2814329E+002, 3.1371451E+002, 2.7119452E+002, 2.2713226E+002, 2.1169136E+002, 4.5500653E+002, 4.1528933E+002, 4.0702645E+002, 3.8920332E+002, 3.4879109E+002, 2.5804466E+002, 2.0502409E+002
 8.2000281E+002, 8.1752568E+002, 8.1752568E+002, 8.1752568E+002, 8.1752568E+002, 1.9057449E+002, 2.4897528E+002, 2.4073250E+002, 2.5599306E+002, 2.8155458E+002, 2.3149265E+002, 2.0479535E+002, 3.5675721E+002, 3.7092597E+002, 3.7718133E+002, 3.6829892E+002, 3.4741047E+002, 2.9053029E+002, 2.5072633E+002, 5.2651085E+002, 4.7946164E+002, 4.5939377E+002, 4.3789049E+002, 3.8949442E+002, 3.4509626E+002, 2.7635199E+002
 8.2500232E+002, 8.2251183E+002, 8.2251183E+002, 8.2251183E+002, 8.2251183E+002, 2.1256748E+002, 2.5532023E+002, 2.4935110E+002, 2.6949233E+002, 3.0010543E+002, 2.8435345E+002, 2.3993164E+002, 3.7063588E+002, 3.8017387E+002, 3.8041806E+002, 3.5144953E+002, 3.3888759E+002, 3.1702048E+002, 2.8008091E+002, 6.0401908E+002, 5.9100976E+002, 5.3547986E+002, 5.0327302E+002, 4.5564922E+002, 4.2206378E+002, 3.6565625E+002
 8.3000916E+002, 8.2751264E+002, 8.2751264E+002, 8.2751264E+002, 8.2751264E+002, 2.2768996E+002, 2.6441165E+002, 2.5537015E+002, 3.1106843E+002, 3.2442171E+002, 2.9729571E+002, 2.5354189E+002, 4.0655474E+002, 4.1011150E+002, 4.1361738E+002, 3.9977667E+002, 3.6344586E+002, 3.3208834E+002, 2.9537841E+002, 5.8435986E+002, 5.6235775E+002, 5.3994618E+002, 5.3588481E+002, 5.0223008E+002, 4.6037453E+002, 3.8545144E+002
 8.3500983E+002, 8.3250613E+002, 8.3250613E+002, 8.3250613E+002, 8.3250613E+002, 2.3116098E+002, 2.7420693E+002, 2.6927698E+002, 2.8655979E+002, 3.2937828E+002, 2.7086601E+002, 2.6083186E+002, 3.7450959E+002, 3.8893542E+002, 4.0478210E+002, 3.9340991E+002, 3.9204002E+002, 3.6135638E+002, 2.9331743E+002, 5.6539086E+002, 5.3102867E+002, 5.1586903E+002, 4.8374770E+002, 4.2771369E+002, 3.7289770E+002, 3.2581779E+002
 8.4000690E+002, 8.3752462E+002, 8.3752462E+002, 8.3752462E+002, 8.3752462E+002, 2.2597853E+002, 2.7463663E+002, 2.7255274E+002, 2.7091646E+002, 3.1484016E+002, 3.1696542E+002, 2.5968594E+002, 3.9174287E+002, 4.1012328E+002, 4.1166955E+002, 3.7942786E+002, 3.5242106E+002, 3.2382424E+002, 2.9257819E+002, 6.0476746E+002, 5.8451167E+002, 5.6298508E+002, 5.5285693E+002, 4.9336568E+002, 4.7714717E+002, 4.6412562E+002
 8.4500684E+002, 8.4245858E+002, 8.4245858E+002, 8.4245858E+002, 8.4245858E+002, 2.2265936E+002, 2.7752958E+002, 2.7741719E+002, 2.9402656E+002, 3.0641475E+002, 2.5748746E+002, 2.6122179E+002, 4.4697280E+002, 4.3647617E+002, 4.3541961E+002, 4.0065389E+002, 3.9337774E+002, 3.3533815E+002, 3.0201091E+002, 6.5733770E+002, 6.5286341E+002, 6.0885648E+002, 5.7922440E+002, 5.1288466E+002, 4.5291265E+002, 4.1134493E+002
 8.5000391E+002, 8.4750566E+002, 8.4750566E+002, 8.4750566E+002, 8.4750566E+002, 2.3907935E+002, 2.9031893E+002, 2.8155595E+002, 3.0007294E+002, 3.2940620E+002, 3.1091194E+002, 2.7976699E+002, 4.7314665E+002, 4.4322552E+002, 4.2394098E+002, 3.8451170E+002, 3.5707066E+002, 3.2986466E+002, 3.0710585E+002, 6.4690883E+002, 6.6602810E+002, 6.5078886E+002, 5.8293791E+002, 5.4471015E+002, 5.5071094E+002, 4.7835287E+002
 8.5500043E+002, 8.5242595E+002, 8.5242595E+002, 8.5242595E+002, 8.5242595E+002, 2.5717253E+002, 2.9675637E+002, 2.8789352E+002, 3.0489895E+002, 3.6175612E+002, 3.1402076E+002, 2.8753719E+002, 5.0191976E+002, 4.7652546E+002, 4.6262712E+002, 4.9610255E+002, 5.1853630E+002, 4.9738701E+002, 4.1885687E+002, 5.5859355E+002, 5.6558145E+002, 5.8169734E+002, 6.0071849E+002, 5.7443074E+002, 5.5952292E+002, 4.7495547E+002
 8.6000720E+002, 8.5771162E+002, 8.5771162E+002, 8.5771162E+002, 8.5771162E+002, 2.6012318E+002, 3.0749133E+002, 2.9917432E+002, 3.1470635E+002, 3.4391868E+002, 3.3569748E+002, 2.7222699E+002, 5.6972630E+002, 5.3379192E+002, 4.7647820E+002, 4.5001046E+002, 4.3792480E+002, 4.1511075E+002, 3.9352032E+002, 5.8676283E+002, 5.8905693E+002, 5.7843346E+002, 5.8708704E+002, 5.7699426E+002, 5.5144490E+002, 4.7778555E+002
 8.6500006E+002, 8.6251482E+002, 8.6251482E+002, 8.6251482E+002, 8.6251482E+002, 2.5240489E+002, 3.0951004E+002, 3.1240479E+002, 3.2426011E+002, 3.5346243E+002, 3.0989548E+002, 2.9081319E+002, 5.5594639E+002, 5.5026634E+002, 5.3446590E+002, 5.1379396E+002, 5.0714728E+002, 4.9682877E+002, 3.7760407E+002, 5.8634442E+002, 5.9416197E+002, 6.2232855E+002, 6.1395452E+002, 5.9303547E+002, 5.3689396E+002, 3.3259491E+002
 8.7000177E+002, 8.6752320E+002, 8.6752320E+002, 8.6752320E+002, 8.6752320E+002, 2.4448443E+002, 3.1990662E+002, 3.1752374E+002, 3.4472095E+002, 3.7285321E+002, 3.2920046E+002, 2.9174604E+002, 5.9325616E+002, 5.7725679E+002, 5.8688696E+002, 5.7369814E+002, 5.9012346E+002, 5.8202548E+002, 3.7366327E+002, 6.0733908E+002, 6.2822517E+002, 6.5190958E+002, 6.3011268E+002, 5.2681958E+002, 3.7979562E+002, 2.7800488E+002
 8.7500903E+002, 8.7251001E+002, 8.7251001E+002, 8.7251001E+002, 8.7251001E+002, 2.6131597E+002, 3.3132244E+002, 3.3129014E+002, 3.6640188E+002, 3.9430539E+002, 3.5348476E+002, 3.1787720E+002, 5.8742720E+002, 5.7776469E+002, 5.6280034E+002, 6.0503282E+002, 6.3994248E+002, 3.7972442E+002, 2.5254992E+002, 6.2001804E+002, 6.4089427E+002, 6.5028207E+002, 5.7943280E+002, 4.4360501E+002, 3.2269708E+002, 2.3716461E+002
 8.8000708E+002, 8.7751268E+002, 8.7751268E+002, 8.7751268E+002, 8.7751268E+002, 2.7001355E+002, 3.5146221E+002, 3.3412723E+002, 3.7967478E+002, 3.8297541E+002, 3.5122894E+002, 3.1756919E+002, 5.9339056E+002, 5.8470429E+002, 5.6179013E+002, 6.1396164E+002, 5.2721172E+002, 2.4266703E+002, 1.8811501E+002, 6.3603982E+002, 6.5767108E+002, 6.2081172E+002, 5.1481901E+002, 3.6207069E+002, 2.5398621E+002, 1.9329399E+002
 8.8500189E+002, 8.8251008E+002, 8.8251008E+002, 8.8251008E+002, 8.8251008E+002, 2.7257040E+002, 3.3669586E+002, 3.3223787E+002, 3.7192908E+002, 3.9852318E+002, 3.7290046E+002, 3.2991739E+002, 5.7394291E+002, 5.7538086E+002, 5.9526423E+002, 5.9448991E+002, 3.0814046E+002, 1.9607790E+002, 1.5995803E+002, 6.1885901E+002, 6.1590324E+002, 5.1200816E+002, 4.1748782E+002, 3.1197183E+002, 2.0102629E+002, 1.4058185E+002
 8.9000958E+002, 8.8748932E+002, 8.8748932E+002, 8.8748932E+002, 8.8748932E+002, 2.6381988E+002, 3.2150778E+002, 3.2020141E+002, 3.3390717E+002, 3.6887295E+002, 3.6547146E+002, 3.0379739E+002, 5.6339377E+002, 5.5844327E+002, 5.5861885E+002, 5.4150061E+002, 1.9887129E+002, 1.4877757E+002, 1.3053559E+002, 5.6270979E+002, 5.2372180E+002, 4.3220171E+002, 3.4637181E+002, 1.7863250E+002, 1.5351555E+002, 1.1307980E+002
 8.9500635E+002, 8.9257745E+002, 8.9257745E+002, 8.9257745E+002, 8.9257745E+002, 2.6509192E+002, 3.3278164E+002, 3.2539260E+002, 3.6620230E+002, 3.7144417E+002, 3.3535869E+002, 3.3540274E+002, 5.8534588E+002, 5.7250792E+002, 5.8593158E+002, 6.6407259E+002, 2.2573669E+002, 1.6666298E+002, 1.3274093E+002, 6.4717367E+002, 6.1071890E+002, 4.5882642E+002, 3.6064853E+002, 1.8728274E+002, 1.4716743E+002, 1.0107850E+002
 9.0000122E+002, 8.9746455E+002, 8.9746455E+002, 8.9746455E+002, 8.9746455E+002, 2.7561479E+002, 3.3766276E+002, 3.2865876E+002, 3.5426097E+002, 3.8173098E+002, 3.5474966E+002, 3.1287704E+002, 5.5024174E+002, 5.4156505E+002, 5.5580315E+002, 6.2998986E+002, 2.1959986E+002, 1.6593194E+002, 1.1776948E+002, 6.4540623E+002, 6.1775229E+002, 4.9966156E+002, 3.5433957E+002, 1.8497947E+002, 1.4325471E+002, 9.4798374E+001
 9.0500604E+002, 9.0253312E+002, 9.0253312E+002, 9.0253312E+002, 9.0253312E+002, 2.7758605E+002, 3.3403828E+002, 3.2959900E+002, 3.5202886E+002, 3.8605642E+002, 3.7715386E+002, 3.1512593E+002, 5.7932322E+002, 5.8513721E+002, 6.4993177E+002, 6.2599854E+002, 1.7777461E+002, 1.4316336E+002, 1.1046377E+002, 6.5512682E+002, 6.1295871E+002, 4.5255913E+002, 3.1859537E+002, 1.7277675E+002, 1.3481651E+002, 1.0014789E+002
 9.1000793E+002, 9.0751183E+002, 9.0751183E+002, 9.0751183E+002, 9.0751183E+002, 2.5697206E+002, 3.3373804E+002, 3.2937186E+002, 3.5084260E+002, 3.7149215E+002, 3.1788070E+002, 2.9078156E+002, 5.5370134E+002, 5.5161929E+002, 5.6553853E+002, 6.1802375E+002, 1.8201953E+002, 1.4788451E+002, 1.2042595E+002, 6.6429402E+002, 6.4484144E+002, 5.1304013E+002, 3.5253892E+002, 1.5469801E+002, 1.3197501E+002, 9.8442823E+001
 9.1500018E+002, 9.1250888E+002, 9.1250888E+002, 9.1250888E+002, 9.1250888E+002, 2.5098870E+002, 3.4065070E+002, 3.3226334E+002, 3.4148541E+002, 3.5411088E+002, 3.4521845E+002, 3.2637510E+002, 5.6805516E+002, 5.6259131E+002, 5.5196706E+002, 6.2717738E+002, 2.3235112E+002, 1.4365022E+002, 1.2117727E+002, 6.6469885E+002, 6.3911344E+002, 4.7411857E+002, 3.3565696E+002, 1.6101977E+002, 1.2934574E+002, 9.6110729E+001
 9.2000201E+002, 9.1750592E+002, 9.1750592E+002, 9.1750592E+002, 9.1750592E+002, 2.6940661E+002, 3.4492219E+002, 3.3729854E+002, 3.5373334E+002, 3.9596925E+002, 3.5847337E+002, 3.2237030E+002, 5.7783225E+002, 5.6350439E+002, 6.4213798E+002, 6.1616985E+002, 1.7854130E+002, 1.4876718E+002, 1.2069782E+002, 6.7395271E+002, 6.3976029E+002, 4.5035805E+002, 3.3207765E+002, 1.6036334E+002, 1.2983719E+002, 1.0018116E+002
 9.2500391E+002, 9.2250778E+002, 9.2250778E+002, 9.2250778E+002, 9.2250778E+002, 2.6064055E+002, 3.4934246E+002, 3.4119497E+002, 3.9172848E+002, 4.0813897E+002, 2.9041677E+002, 2.8230307E+002, 5.7911383E+002, 5.9123266E+002, 6.5127959E+002, 5.7028958E+002, 1.7478257E+002, 1.3947873E+002, 1.1540429E+002, 6.6018374E+002, 6.4193448E+002, 4.4142480E+002, 2.9814136E+002, 1.5337988E+002, 1.2575253E+002, 9.1917863E+001
 9.3000574E+002, 9.2750965E+002, 9.2750965E+002, 9.2750965E+002, 9.2750965E+002, 2.4819962E+002, 3.4163513E+002, 3.3513978E+002, 3.3829109E+002, 3.5649057E+002, 3.7052739E+002, 3.3904916E+002, 5.9337421E+002, 5.9221401E+002, 6.2017541E+002, 6.0473476E+002, 1.8201128E+002, 1.5689282E+002, 1.1584667E+002, 6.6443337E+002, 6.2914667E+002, 5.4808879E+002, 3.5084644E+002, 1.6518820E+002, 1.3608194E+002, 1.0035555E+002
 9.3500165E+002, 9.3254590E+002, 9.3254590E+002, 9.3254590E+002, 9.3254590E+002, 2.5397167E+002, 3.4734451E+002, 3.3769968E+002, 3.5672366E+002, 3.8631560E+002, 3.6088788E+002, 3.3059594E+002, 5.8923451E+002, 5.6829504E+002, 6.0626443E+002, 6.4594590E+002, 1.7443669E+002, 1.3799160E+002, 1.1690687E+002, 6.4143046E+002, 5.9447822E+002, 4.3140936E+002, 3.1883668E+002, 1.5314149E+002, 1.2592194E+002, 9.5373574E+001
 9.4000256E+002, 9.3750686E+002, 9.3750686E+002, 9.3750686E+002, 9.3750686E+002, 2.6486746E+002, 3.3767095E+002, 3.3811098E+002, 3.5869423E+002, 4.0395012E+002, 3.3498436E+002, 3.2081031E+002, 5.7403497E+002, 5.6960693E+002, 6.1392253E+002, 6.0879539E+002, 1.5691058E+002, 1.4172000E+002, 1.1713986E+002, 5.9122980E+002, 5.8657091E+002, 4.0869298E+002, 2.8436895E+002, 1.4633744E+002, 1.2133145E+002, 8.6474524E+001
 9.4500342E+002, 9.4250775E+002, 9.4250775E+002, 9.4250775E+002, 9.4250775E+002, 2.3173939E+002, 3.4195205E+002, 3.4461823E+002, 3.4631760E+002, 3.7476381E+002, 3.5669435E+002, 3.2277091E+002, 5.6037860E+002, 5.4823118E+002, 5.9866081E+002, 6.3773784E+002, 1.8714960E+002, 1.5285557E+002, 1.2473829E+002, 6.9976031E+002, 6.6980991E+002, 4.7800554E+002, 3.2762651E+002, 1.7996318E+002, 1.3682713E+002, 9.7673757E+001
 9.5000433E+002, 9.4750865E+002, 9.4750865E+002, 9.4750865E+002, 9.4750865E+002, 2.6369029E+002, 3.4537893E+002, 3.4216796E+002, 3.5216942E+002, 3.9012094E+002, 3.6415593E+002, 3.2707264E+002, 6.0589195E+002, 5.9795044E+002, 5.9033180E+002, 6.4282270E+002, 1.6947943E+002, 1.4553952E+002, 1.1758866E+002, 6.7889624E+002, 6.6672293E+002, 4.9338807E+002, 3.0391404E+002, 1.6011379E+002, 1.2838608E+002, 9.4665849E+001
 9.5500525E+002, 9.5250955E+002, 9.5250955E+002, 9.5250955E+002, 9.5250955E+002, 2.7730736E+002, 3.3797347E+002, 3.3638352E+002, 3.4279551E+002, 4.0289469E+002, 3.7830804E+002, 3.0670545E+002, 5.8333731E+002, 5.8577338E+002, 6.8780383E+002, 6.0420122E+002, 1.6102908E+002, 1.4062282E+002, 1.2476024E+002, 6.2636547E+002, 5.1487528E+002, 3.7919522E+002, 2.6843267E+002, 1.4258315E+002, 1.1812643E+002, 9.1872866E+001
 9.6000610E+002, 9.5751044E+002, 9.5751044E+002, 9.5751044E+002, 9.5751044E+002, 2.6890782E+002, 3.3085958E+002, 3.2601723E+002, 3.2983695E+002, 3.7639740E+002, 3.7384154E+002, 3.3228958E+002, 5.6880531E+002, 5.6514753E+002, 6.0822577E+002, 6.5909778E+002, 1.8164296E+002, 1.4554165E+002, 1.2533363E+002, 6.0492817E+002, 5.1185686E+002, 3.7535572E+002, 2.4568342E+002, 1.3028445E+002, 1.1953670E+002, 8.2812859E+001
 9.6500702E+002, 9.6251134E+002, 9.6251134E+002, 9.6251134E+002, 9.6251134E+002, 2.6083992E+002, 3.3359095E+002, 3.2970917E+002, 3.6779358E+002, 3.8906478E+002, 3.5423641E+002, 3.2378858E+002, 5.8087732E+002, 5.7889845E+002, 6.1956631E+002, 6.1913871E+002, 1.7985630E+002, 1.4420124E+002, 1.1577007E+002, 6.2601574E+002, 5.4347723E+002, 3.6383827E+002, 2.6559760E+002, 1.4464525E+002, 1.2199254E+002, 9.0933452E+001
 9.7000793E+002, 9.6751224E+002, 9.6751224E+002, 9.6751224E+002, 9.6751224E+002, 2.7299652E+002, 3.3312873E+002, 3.1839273E+002, 3.3383717E+002, 3.8599376E+002, 3.6735347E+002, 3.2595028E+002, 5.7072481E+002, 5.7477523E+002, 6.4445959E+002, 6.1111136E+002, 1.5891846E+002, 1.3521046E+002, 1.0892160E+002, 6.5673207E+002, 5.3701734E+002, 3.9029276E+002, 2.7935356E+002, 1.4013333E+002, 1.1927218E+002, 8.6828112E+001
 9.7500879E+002, 9.7251313E+002, 9.7251313E+002, 9.7251313E+002, 9.7251313E+002, 2.6943095E+002, 3.3492695E+002, 3.2793981E+002, 3.7501003E+002, 3.8441977E+002, 3.2803779E+002, 3.0123567E+002, 5.8831246E+002, 5.9309685E+002, 6.5348214E+002, 6.7649286E+002, 1.9960154E+002, 1.5992105E+002, 1.2430749E+002, 6.4808437E+002, 6.4162799E+002, 4.6434563E+002, 2.9939462E+002, 1.5038303E+002, 1.2535340E+002, 1.0227361E+002
 9.8000018E+002, 9.7750927E+002, 9.7750927E+002, 9.7750927E+002, 9.7750927E+002, 2.7021753E+002, 3.4749327E+002, 3.4658160E+002, 3.4226096E+002, 3.8721978E+002, 3.5972434E+002, 3.4901643E+002, 5.9712308E+002, 5.9918601E+002, 6.0006957E+002, 6.8099003E+002, 2.0040040E+002, 1.5287961E+002, 1.3504862E+002, 6.8949657E+002, 6.8687504E+002, 5.6038610E+002, 3.8102518E+002, 1.8174436E+002, 1.3722653E+002, 9.9450708E+001
 9.8500110E+002, 9.8250540E+002, 9.8250540E+002, 9.8250540E+002, 9.8250540E+002, 2.7341540E+002, 3.5265759E+002, 3.4981682E+002, 3.6558373E+002, 4.1174838E+002, 3.1205400E+002, 3.0128634E+002, 5.7703051E+002, 5.6569866E+002, 5.5364548E+002, 6.6999854E+002, 1.7880123E+002, 1.6285392E+002, 1.2426601E+002, 6.6385382E+002, 6.5503611E+002, 5.1184642E+002, 3.4178270E+002, 1.6165979E+002, 1.3284083E+002, 1.0371110E+002
 9.9000195E+002, 9.8750630E+002, 9.8750630E+002, 9.8750630E+002, 9.8750630E+002, 2.7767869E+002, 3.4622793E+002, 3.4123759E+002, 3.7112612E+002, 3.9989958E+002, 3.7287886E+002, 3.2742593E+002, 6.0522685E+002, 5.8179467E+002, 5.5263855E+002, 6.4974299E+002, 1.7143850E+002, 1.5461513E+002, 1.1832534E+002, 6.7342553E+002, 6.4696979E+002, 4.4781017E+002, 3.0097426E+002, 1.4269791E+002, 1.2830706E+002, 9.5470690E+001
 9.9500928E+002, 9.9253067E+002, 9.9253067E+002, 9.9253067E+002, 9.9253067E+002, 2.6318672E+002, 3.4251473E+002, 3.3330790E+002, 3.5275541E+002, 3.9756913E+002, 3.5585095E+002, 3.3729333E+002, 5.8779065E+002, 5.7020659E+002, 5.9875484E+002, 6.1323213E+002, 1.6748122E+002, 1.4496838E+002, 1.2178752E+002, 6.4139490E+002, 5.4865266E+002, 4.0773865E+002, 2.8674131E+002, 1.4778027E+002, 1.2045052E+002, 9.3375140E+001
 1.0000084E+003, 9.9751358E+002, 9.9751358E+002, 9.9751358E+002, 9.9751358E+002, 2.4013162E+002, 3.4050870E+002, 3.4019702E+002, 3.3862351E+002, 3.8468958E+002, 3.5867682E+002, 3.1513017E+002, 5.4052372E+002, 5.2170384E+002, 5.5475162E+002, 6.3866345E+002, 1.6785749E+002, 1.4839376E+002, 1.2450674E+002, 6.7579759E+002, 6.2837677E+002, 4.3660948E+002, 2.8422003E+002, 1.4616953E+002, 1.2550238E+002, 9.2071025E+001
 1.0050076E+003, 1.0025127E+003, 1.0025127E+003, 1.0025127E+003, 1.0025127E+003, 2.5232938E+002, 3.4463315E+002, 3.4354349E+002, 3.6190155E+002, 4.1226510E+002, 3.6150293E+002, 3.1831242E+002, 5.5752160E+002, 5.4593882E+002, 5.9991990E+002, 6.5268080E+002, 2.1398188E+002, 1.5810832E+002, 1.4580811E+002, 6.7599221E+002, 6.8765316E+002, 5.0246684E+002, 3.4175850E+002, 1.5886540E+002, 1.1783094E+002, 9.8720696E+001
 1.0100067E+003, 1.0075119E+003, 1.0075119E+003, 1.0075119E+003, 1.0075119E+003, 2.7212033E+002, 3.5267719E+002, 3.4409574E+002, 3.7482855E+002, 3.9410325E+002, 3.8625174E+002, 3.6870179E+002, 5.7735529E+002, 5.5973938E+002, 6.0699069E+002, 6.4554030E+002, 1.6389694E+002, 1.5103360E+002, 1.3367480E+002, 6.6959500E+002, 6.2765033E+002, 4.9821885E+002, 3.3964751E+002, 1.6811495E+002, 1.2619365E+002, 1.0992390E+002
 1.0150059E+003, 1.0125110E+003, 1.0125110E+003, 1.0125110E+003, 1.0125110E+003, 2.8001709E+002, 3.4697255E+002, 3.4503980E+002, 3.5295346E+002, 3.9682552E+002, 3.7346968E+002, 3.1484586E+002, 5.6615297E+002, 5.5561124E+002, 5.7656363E+002, 6.6714261E+002, 2.0051485E+002, 1.5695216E+002, 1.2876193E+002, 6.9244198E+002, 5.9786857E+002, 4.3635469E+002, 3.3582305E+002, 1.5432033E+002, 1.2604511E+002, 9.5421757E+001
 1.0200050E+003, 1.0175101E+003, 1.0175101E+003, 1.0175101E+003, 1.0175101E+003, 2.7083019E+002, 3.4596843E+002, 3.4436590E+002, 3.5771525E+002, 4.1214406E+002, 3.6010822E+002, 3.3934948E+002, 5.5332772E+002, 5.4627317E+002, 5.7054333E+002, 6.2851758E+002, 1.7098591E+002, 1.4963499E+002, 1.2872690E+002, 7.1295989E+002, 6.3733331E+002, 5.1045048E+002, 3.4828499E+002, 1.6468392E+002, 1.3441365E+002, 9.9608301E+001
 1.0250042E+003, 1.0225093E+003, 1.0225093E+003, 1.0225093E+003, 1.0225093E+003, 2.7837973E+002, 3.4960905E+002, 3.4893550E+002, 3.6730583E+002, 4.0334455E+002, 3.8838769E+002, 3.4591267E+002, 5.4614924E+002, 5.2519130E+002, 5.4523471E+002, 6.1983988E+002, 1.6730001E+002, 1.5000338E+002, 1.3006537E+002, 6.8412948E+002, 5.8404146E+002, 3.9639460E+002, 3.0462619E+002, 1.4430631E+002, 1.2638908E+002, 1.0071727E+002
 1.0300033E+003, 1.0275084E+003, 1.0275084E+003, 1.0275084E+003, 1.0275084E+003, 2.7523476E+002, 3.6112643E+002, 3.4727252E+002, 3.7286944E+002, 3.9184651E+002, 3.2944058E+002, 3.2481458E+002, 5.5770010E+002, 5.5181588E+002, 6.0678043E+002, 6.4131734E+002, 1.8574517E+002, 1.5708177E+002, 1.2250479E+002, 6.7845739E+002, 5.9334965E+002, 4.5770112E+002, 3.1355764E+002, 1.5204575E+002, 1.1558944E+002, 9.8133160E+001
 1.0350024E+003, 1.0325076E+003, 1.0325076E+003, 1.0325076E+003, 1.0325076E+003, 2.8495114E+002, 3.4661826E+002, 3.4594071E+002, 3.6888797E+002, 3.9340491E+002, 3.7060227E+002, 3.2814727E+002, 5.6057177E+002, 5.7019960E+002, 6.5855387E+002, 6.3984794E+002, 1.7714407E+002, 1.4901730E+002, 1.2611340E+002, 7.2021891E+002, 6.3626374E+002, 4.5205660E+002, 3.4922490E+002, 1.7069636E+002, 1.3205232E+002, 1.0326564E+002
 1.0400016E+003, 1.0375067E+003, 1.0375067E+003, 1.0375067E+003, 1.0375067E+003, 2.7791791E+002, 3.5252964E+002, 3.5144770E+002, 3.7633675E+002, 4.1547411E+002, 3.7426831E+002, 3.4019569E+002, 5.6824489E+002, 5.4672919E+002, 5.7385953E+002, 6.1292269E+002, 1.7881394E+002, 1.5818891E+002, 1.2664159E+002, 7.2722798E+002, 6.6705867E+002, 4.6878880E+002, 3.3146012E+002, 1.7658875E+002, 1.3464141E+002, 1.0260211E+002
 1.0450007E+003, 1.0425058E+003, 1.0425058E+003, 1.0425058E+003, 1.0425058E+003, 2.8276805E+002, 3.5588371E+002, 3.4579335E+002, 3.7945506E+002, 4.0561230E+002, 3.7945365E+002, 3.6173230E+002, 6.0276936E+002, 6.0452943E+002, 6.3613769E+002, 6.1475412E+002, 1.8368860E+002, 1.6115132E+002, 1.2342054E+002, 6.8959650E+002, 6.2962590E+002, 4.6493463E+002, 3.4358432E+002, 1.6685384E+002, 1.3964635E+002, 9.0975376E+001
 1.0500093E+003, 1.0475097E+003, 1.0475097E+003, 1.0475097E+003, 1.0475097E+003, 2.8134441E+002, 3.6121084E+002, 3.5682616E+002, 3.8106831E+002, 3.9841499E+002, 3.6914592E+002, 3.5010141E+002, 5.6129102E+002, 5.4914076E+002, 6.1782645E+002, 6.3713262E+002, 1.8456955E+002, 1.5199494E+002, 1.2648237E+002, 7.2530354E+002, 7.0096333E+002, 4.8581396E+002, 3.5164779E+002, 1.5797713E+002, 1.3941685E+002, 9.7598945E+001
