s,mol/mol,mol/mol,mol/mol,mol/mol,C,mg/m3,Pa,kW,kW,kg
 7.5503849E+002, 1.2124372E-001, 1.3288624E-001, 2.1075848E-004, 5.0807216E-002, 1.4921220E+002, 3.1269685E+002,-2.0868730E+001, 6.5035871E-010, 6.5035871E-010, 1.8026296E-001
 7.5600183E+002, 1.2137951E-001, 1.3256827E-001, 2.1042693E-004, 5.0727896E-002, 1.4885901E+002, 3.1006782E+002,-2.0674013E+001, 6.5035871E-010, 6.5035871E-010, 1.8026524E-001
 7.5706150E+002, 1.2137907E-001, 1.3209431E-001, 2.1042798E-004, 5.0728148E-002, 1.4865169E+002, 3.1674043E+002,-2.0474522E+001, 6.5035871E-010, 6.5035871E-010, 1.8026765E-001
 7.5802167E+002, 1.2134580E-001, 1.3140355E-001, 2.1050922E-004, 5.0747582E-002, 1.4850143E+002, 3.1594030E+002,-2.0296832E+001, 6.5035871E-010, 6.5035871E-010, 1.8027005E-001
 7.5901088E+002, 1.2133664E-001, 1.3046030E-001, 2.1053159E-004, 5.0752934E-002, 1.4830927E+002, 3.1197250E+002,-2.0157643E+001, 6.5035871E-010, 6.5035871E-010, 1.8027238E-001
 7.6004527E+002, 1.2134942E-001, 1.2927762E-001, 2.1050040E-004, 5.0745472E-002, 1.4802752E+002, 3.1107007E+002,-1.9927610E+001, 6.5035871E-010, 6.5035871E-010, 1.8027481E-001
 7.6100861E+002, 1.2138476E-001, 1.2801946E-001, 2.1041409E-004, 5.0724825E-002, 1.4767911E+002, 3.1397941E+002,-1.9718612E+001, 6.5035871E-010, 6.5035871E-010, 1.8027720E-001
 7.6206828E+002, 1.2144454E-001, 1.2683606E-001, 2.1026813E-004, 5.0689905E-002, 1.4726382E+002, 3.1628051E+002,-1.9512476E+001, 6.5035871E-010, 6.5035871E-010, 1.8027962E-001
 7.6303162E+002, 1.2150630E-001, 1.2612931E-001, 2.1011735E-004, 5.0653834E-002, 1.4680327E+002, 3.1797931E+002,-1.9321917E+001, 6.5035871E-010, 6.5035871E-010, 1.8028205E-001
 7.6409129E+002, 1.2153696E-001, 1.2586504E-001, 2.1004250E-004, 5.0635927E-002, 1.4636802E+002, 3.1996287E+002,-1.9130426E+001, 6.5035871E-010, 6.5035871E-010, 1.8028446E-001
 7.6505463E+002, 1.2152530E-001, 1.2560741E-001, 2.1007098E-004, 5.0642741E-002, 1.4603949E+002, 3.2202766E+002,-1.8942887E+001, 6.5035871E-010, 6.5035871E-010, 1.8028686E-001
 7.6601797E+002, 1.2150715E-001, 1.2554793E-001, 2.1011530E-004, 5.0653344E-002, 1.4582080E+002, 3.2189884E+002,-1.8762710E+001, 6.5035871E-010, 6.5035871E-010, 1.8028913E-001
 7.6707764E+002, 1.2150099E-001, 1.2598168E-001, 2.1013034E-004, 5.0656941E-002, 1.4563219E+002, 3.2047099E+002,-1.8585962E+001, 6.5035871E-010, 6.5035871E-010, 1.8029151E-001
 7.6804098E+002, 1.2149091E-001, 1.2614025E-001, 2.1015497E-004, 5.0662834E-002, 1.4542348E+002, 3.1771156E+002,-1.8418969E+001, 6.5035871E-010, 6.5035871E-010, 1.8029389E-001
 7.6900432E+002, 1.2147975E-001, 1.2578748E-001, 2.1018221E-004, 5.0669351E-002, 1.4517410E+002, 3.1407264E+002,-1.8275175E+001, 6.5035871E-010, 6.5035871E-010, 1.8029616E-001
 7.7006399E+002, 1.2150069E-001, 1.2545019E-001, 2.1013109E-004, 5.0657122E-002, 1.4491869E+002, 3.1279120E+002,-1.8127941E+001, 6.5035871E-010, 6.5035871E-010, 1.8029854E-001
 7.7102733E+002, 1.2151595E-001, 1.2564088E-001, 2.1009382E-004, 5.0648204E-002, 1.4479924E+002, 3.1296030E+002,-1.7981245E+001, 6.5035871E-010, 6.5035871E-010, 1.8030094E-001
 7.7208700E+002, 1.2149948E-001, 1.2585853E-001, 2.1013405E-004, 5.0657828E-002, 1.4473243E+002, 3.1405222E+002,-1.7823977E+001, 6.5035871E-010, 6.5035871E-010, 1.8030334E-001
 7.7305034E+002, 1.2149433E-001, 1.2566930E-001, 2.1014661E-004, 5.0660833E-002, 1.4461588E+002, 3.1555599E+002,-1.7665828E+001, 6.5035871E-010, 6.5035871E-010, 1.8030573E-001
 7.7401368E+002, 1.2145771E-001, 1.2555781E-001, 2.1023602E-004, 5.0682224E-002, 1.4441718E+002, 3.1432601E+002,-1.7519768E+001, 6.5035871E-010, 6.5035871E-010, 1.8030800E-001
 7.7507335E+002, 1.2133006E-001, 1.2584125E-001, 2.1054773E-004, 5.0756795E-002, 1.4404009E+002, 3.1350438E+002,-1.7368284E+001, 6.5035871E-010, 6.5035871E-010, 1.8031037E-001
 7.7603669E+002, 1.2114925E-001, 1.2636192E-001, 2.1098928E-004, 5.0862431E-002, 1.4347251E+002, 3.1333027E+002,-1.7230962E+001, 6.5035871E-010, 6.5035871E-010, 1.8031274E-001
 7.7700003E+002, 1.2099445E-001, 1.2677273E-001, 2.1136730E-004, 5.0952865E-002, 1.4284650E+002, 3.1304149E+002,-1.7105821E+001, 6.5035871E-010, 6.5035871E-010, 1.8031500E-001
 7.7805970E+002, 1.2094365E-001, 1.2690682E-001, 2.1149135E-004, 5.0982542E-002, 1.4228442E+002, 3.1463253E+002,-1.6973177E+001, 6.5035871E-010, 6.5035871E-010, 1.8031738E-001
 7.7902304E+002, 1.2095278E-001, 1.2683585E-001, 2.1146903E-004, 5.0977203E-002, 1.4176573E+002, 3.1693284E+002,-1.6835404E+001, 6.5035871E-010, 6.5035871E-010, 1.8031975E-001
 7.8008271E+002, 1.2099125E-001, 1.2663400E-001, 2.1137509E-004, 5.0954729E-002, 1.4127471E+002, 3.1685265E+002,-1.6703679E+001, 6.5035871E-010, 6.5035871E-010, 1.8032213E-001
 7.8104605E+002, 1.2102390E-001, 1.2626459E-001, 2.1129538E-004, 5.0935659E-002, 1.4087583E+002, 3.1549935E+002,-1.6553475E+001, 6.5035871E-010, 6.5035871E-010, 1.8032451E-001
 7.8200939E+002, 1.2102143E-001, 1.2581046E-001, 2.1130139E-004, 5.0937098E-002, 1.4059184E+002, 3.1405625E+002,-1.6409948E+001, 6.5035871E-010, 6.5035871E-010, 1.8032677E-001
 7.8306906E+002, 1.2099842E-001, 1.2549635E-001, 2.1135757E-004, 5.0950538E-002, 1.4034004E+002, 3.1302334E+002,-1.6264221E+001, 6.5035871E-010, 6.5035871E-010, 1.8032915E-001
 7.8403240E+002, 1.2100300E-001, 1.2546934E-001, 2.1134639E-004, 5.0947863E-002, 1.4010639E+002, 3.1143513E+002,-1.6121356E+001, 6.5035871E-010, 6.5035871E-010, 1.8033153E-001
 7.8509207E+002, 1.2105816E-001, 1.2570223E-001, 2.1121169E-004, 5.0915639E-002, 1.3986234E+002, 3.0745513E+002,-1.5982916E+001, 6.5035871E-010, 6.5035871E-010, 1.8033391E-001
 7.8605541E+002, 1.2116200E-001, 1.2624844E-001, 2.1095813E-004, 5.0854978E-002, 1.3958725E+002, 3.0430304E+002,-1.5860178E+001, 6.5035871E-010, 6.5035871E-010, 1.8033628E-001
 7.8701875E+002, 1.2142090E-001, 1.2695798E-001, 2.1032591E-004, 5.0703730E-002, 1.3930844E+002, 3.0119507E+002,-1.5742505E+001, 6.5035871E-010, 6.5035871E-010, 1.8033854E-001
 7.8807842E+002, 1.2180508E-001, 1.2742272E-001, 2.0938777E-004, 5.0479292E-002, 1.3909109E+002, 2.9749152E+002,-1.5613867E+001, 6.5035871E-010, 6.5035871E-010, 1.8034091E-001
 7.8904176E+002, 1.2226261E-001, 1.2737519E-001, 2.0827046E-004, 5.0211993E-002, 1.3899010E+002, 2.9740592E+002,-1.5491173E+001, 6.5035871E-010, 6.5035871E-010, 1.8034328E-001
 7.9000510E+002, 1.2303322E-001, 1.2714816E-001, 2.0638860E-004, 4.9761787E-002, 1.3889092E+002, 2.9914492E+002,-1.5378897E+001, 6.5035871E-010, 6.5035871E-010, 1.8034555E-001
 7.9106477E+002, 1.2385277E-001, 1.2720373E-001, 2.0438724E-004, 4.9282991E-002, 1.3861521E+002, 3.0232469E+002,-1.5263555E+001, 6.5035871E-010, 6.5035871E-010, 1.8034793E-001
 7.9202811E+002, 1.2400101E-001, 1.2735459E-001, 2.0402522E-004, 4.9196383E-002, 1.3824903E+002, 3.0524759E+002,-1.5149149E+001, 6.5035871E-010, 6.5035871E-010, 1.8035033E-001
 7.9308778E+002, 1.2392806E-001, 1.2756503E-001, 2.0420337E-004, 4.9239002E-002, 1.3797744E+002, 3.0715631E+002,-1.5040343E+001, 6.5035871E-010, 6.5035871E-010, 1.8035273E-001
 7.9405112E+002, 1.2378251E-001, 1.2778300E-001, 2.0455889E-004, 4.9324054E-002, 1.3774083E+002, 3.1010091E+002,-1.4929482E+001, 6.5035871E-010, 6.5035871E-010, 1.8035511E-001
 7.9501446E+002, 1.2347885E-001, 1.2792834E-001, 2.0530051E-004, 4.9501476E-002, 1.3752503E+002, 3.0980554E+002,-1.4830049E+001, 6.5035871E-010, 6.5035871E-010, 1.8035737E-001
 7.9607413E+002, 1.2306678E-001, 1.2802830E-001, 2.0630677E-004, 4.9742209E-002, 1.3726339E+002, 2.9949409E+002,-1.4730406E+001, 6.5035871E-010, 6.5035871E-010, 1.8035975E-001
 7.9703747E+002, 1.2274735E-001, 1.2810274E-001, 2.0708679E-004, 4.9928818E-002, 1.3696502E+002, 2.9849506E+002,-1.4630430E+001, 6.5035871E-010, 6.5035871E-010, 1.8036213E-001
 7.9800081E+002, 1.2251218E-001, 1.2818160E-001, 2.0766106E-004, 5.0066203E-002, 1.3669039E+002, 3.0752420E+002,-1.4527015E+001, 6.5035871E-010, 6.5035871E-010, 1.8036441E-001
 7.9906048E+002, 1.2230666E-001, 1.2830387E-001, 2.0816292E-004, 5.0186265E-002, 1.3640199E+002, 3.1409453E+002,-1.4417602E+001, 6.5035871E-010, 6.5035871E-010, 1.8036680E-001
 8.0002382E+002, 1.2214977E-001, 1.2842138E-001, 2.0854601E-004, 5.0277914E-002, 1.3613634E+002, 3.1716746E+002,-1.4310563E+001, 6.5035871E-010, 6.5035871E-010, 1.8036917E-001
 8.0108349E+002, 1.2213188E-001, 1.2848502E-001, 2.0858972E-004, 5.0288371E-002, 1.3588117E+002, 3.1730933E+002,-1.4201678E+001, 6.5035871E-010, 6.5035871E-010, 1.8037155E-001
 8.0204683E+002, 1.2219635E-001, 1.2854888E-001, 2.0843229E-004, 5.0250707E-002, 1.3565259E+002, 3.1119058E+002,-1.4100655E+001, 6.5035871E-010, 6.5035871E-010, 1.8037393E-001
 8.0301017E+002, 1.2222362E-001, 1.2868934E-001, 2.0836570E-004, 5.0234778E-002, 1.3547399E+002, 3.0643229E+002,-1.4007304E+001, 6.5035871E-010, 6.5035871E-010, 1.8037619E-001
 8.0406984E+002, 1.2220938E-001, 1.2895798E-001, 2.0840045E-004, 5.0243092E-002, 1.3527437E+002, 3.0555373E+002,-1.3910140E+001, 6.5035871E-010, 6.5035871E-010, 1.8037857E-001
 8.0503318E+002, 1.2214558E-001, 1.2928538E-001, 2.0855624E-004, 5.0280362E-002, 1.3506136E+002, 3.0493893E+002,-1.3812514E+001, 6.5035871E-010, 6.5035871E-010, 1.8038095E-001
 8.0609286E+002, 1.2206709E-001, 1.2954309E-001, 2.0874791E-004, 5.0326217E-002, 1.3484487E+002, 3.0599122E+002,-1.3718918E+001, 6.5035871E-010, 6.5035871E-010, 1.8038333E-001
 8.0705619E+002, 1.2204529E-001, 1.2969974E-001, 2.0880118E-004, 5.0338961E-002, 1.3462068E+002, 3.0494571E+002,-1.3624621E+001, 6.5035871E-010, 6.5035871E-010, 1.8038571E-001
 8.0801953E+002, 1.2209078E-001, 1.2978130E-001, 2.0869009E-004, 5.0312383E-002, 1.3440747E+002, 3.0260093E+002,-1.3535351E+001, 6.5035871E-010, 6.5035871E-010, 1.8038797E-001
 8.0907921E+002, 1.2222998E-001, 1.2984234E-001, 2.0835019E-004, 5.0231067E-002, 1.3409835E+002, 3.0299572E+002,-1.3446170E+001, 6.5035871E-010, 6.5035871E-010, 1.8039035E-001
 8.1004254E+002, 1.2266089E-001, 1.2993598E-001, 2.0729796E-004, 4.9979337E-002, 1.3374366E+002, 3.0376425E+002,-1.3361579E+001, 6.5035871E-010, 6.5035871E-010, 1.8039273E-001
 8.1100588E+002, 1.2345494E-001, 1.3005129E-001, 2.0535894E-004, 4.9515455E-002, 1.3340884E+002, 3.0339862E+002,-1.3274289E+001, 6.5035871E-010, 6.5035871E-010, 1.8039499E-001
 8.1206556E+002, 1.2434216E-001, 1.3012356E-001, 2.0319240E-004, 4.8997142E-002, 1.3315837E+002, 3.0367683E+002,-1.3182604E+001, 6.5035871E-010, 6.5035871E-010, 1.8039738E-001
 8.1302889E+002, 1.2477959E-001, 1.3011720E-001, 2.0212424E-004, 4.8741602E-002, 1.3300523E+002, 3.0669831E+002,-1.3095451E+001, 6.5035871E-010, 6.5035871E-010, 1.8039976E-001
 8.1408857E+002, 1.2473775E-001, 1.3005616E-001, 2.0222639E-004, 4.8766039E-002, 1.3292057E+002, 3.0892959E+002,-1.3007793E+001, 6.5035871E-010, 6.5035871E-010, 1.8040213E-001
 8.1505191E+002, 1.2453278E-001, 1.2998317E-001, 2.0272691E-004, 4.8885781E-002, 1.3287928E+002, 3.1060265E+002,-1.2923034E+001, 6.5035871E-010, 6.5035871E-010, 1.8040449E-001
 8.1601524E+002, 1.2441730E-001, 1.2993523E-001, 2.0300891E-004, 4.8953247E-002, 1.3285190E+002, 3.1299334E+002,-1.2840964E+001, 6.5035871E-010, 6.5035871E-010, 1.8040673E-001
 8.1707492E+002, 1.2442974E-001, 1.2993039E-001, 2.0297852E-004, 4.8945975E-002, 1.3280613E+002, 3.1436795E+002,-1.2754531E+001, 6.5035871E-010, 6.5035871E-010, 1.8040909E-001
 8.1803826E+002, 1.2454054E-001, 1.2997111E-001, 2.0270796E-004, 4.8881249E-002, 1.3273439E+002, 3.1521262E+002,-1.2669329E+001, 6.5035871E-010, 6.5035871E-010, 1.8041146E-001
 8.1900159E+002, 1.2474000E-001, 1.3003240E-001, 2.0222087E-004, 4.8764720E-002, 1.3263111E+002, 3.1587028E+002,-1.2597557E+001, 6.5035871E-010, 6.5035871E-010, 1.8041371E-001
 8.2006127E+002, 1.2507171E-001, 1.3008864E-001, 2.0141086E-004, 4.8570936E-002, 1.3246826E+002, 3.1579383E+002,-1.2517841E+001, 6.5035871E-010, 6.5035871E-010, 1.8041608E-001
 8.2102461E+002, 1.2552128E-001, 1.3012151E-001, 2.0031301E-004, 4.8308292E-002, 1.3222692E+002, 3.1466534E+002,-1.2439591E+001, 6.5035871E-010, 6.5035871E-010, 1.8041843E-001
 8.2208428E+002, 1.2600351E-001, 1.3012452E-001, 1.9913543E-004, 4.8026574E-002, 1.3193395E+002, 3.1400404E+002,-1.2362801E+001, 6.5035871E-010, 6.5035871E-010, 1.8042078E-001
 8.2304762E+002, 1.2638607E-001, 1.3010771E-001, 1.9820118E-004, 4.7803069E-002, 1.3169888E+002, 3.1438863E+002,-1.2287539E+001, 6.5035871E-010, 6.5035871E-010, 1.8042314E-001
 8.2401096E+002, 1.2675188E-001, 1.3008880E-001, 1.9730786E-004, 4.7589355E-002, 1.3158932E+002, 3.1195711E+002,-1.2214216E+001, 6.5035871E-010, 6.5035871E-010, 1.8042539E-001
 8.2507063E+002, 1.2715226E-001, 1.3008609E-001, 1.9633013E-004, 4.7355447E-002, 1.3147010E+002, 3.0197858E+002,-1.2139206E+001, 6.5035871E-010, 6.5035871E-010, 1.8042775E-001
 8.2603397E+002, 1.2748962E-001, 1.3010204E-001, 1.9550636E-004, 4.7158373E-002, 1.3131051E+002, 3.0241939E+002,-1.2065159E+001, 6.5035871E-010, 6.5035871E-010, 1.8043012E-001
 8.2709364E+002, 1.2771503E-001, 1.3013218E-001, 1.9495600E-004, 4.7026708E-002, 1.3101226E+002, 3.0581703E+002,-1.1987881E+001, 6.5035871E-010, 6.5035871E-010, 1.8043247E-001
 8.2805698E+002, 1.2777558E-001, 1.3015665E-001, 1.9480820E-004, 4.6991350E-002, 1.3066252E+002, 3.0594045E+002,-1.1914895E+001, 6.5035871E-010, 6.5035871E-010, 1.8043483E-001
 8.2902032E+002, 1.2773534E-001, 1.3016704E-001, 1.9490649E-004, 4.7014863E-002, 1.3042206E+002, 3.0943076E+002,-1.1847407E+001, 6.5035871E-010, 6.5035871E-010, 1.8043708E-001
 8.3007999E+002, 1.2762249E-001, 1.3016884E-001, 1.9518209E-004, 4.7080796E-002, 1.3023375E+002, 3.0620423E+002,-1.1775170E+001, 6.5035871E-010, 6.5035871E-010, 1.8043945E-001
 8.3104333E+002, 1.2738633E-001, 1.3016937E-001, 1.9575884E-004, 4.7218776E-002, 1.2998551E+002, 3.0437684E+002,-1.1698431E+001, 6.5035871E-010, 6.5035871E-010, 1.8044182E-001
 8.3200667E+002, 1.2697492E-001, 1.3016926E-001, 1.9676348E-004, 4.7459119E-002, 1.2974852E+002, 3.1035953E+002,-1.1634264E+001, 6.5035871E-010, 6.5035871E-010, 1.8044408E-001
 8.3306634E+002, 1.2642209E-001, 1.3016805E-001, 1.9811347E-004, 4.7782085E-002, 1.2949869E+002, 3.0951455E+002,-1.1567652E+001, 6.5035871E-010, 6.5035871E-010, 1.8044645E-001
 8.3402968E+002, 1.2590827E-001, 1.3017143E-001, 1.9936816E-004, 4.8082252E-002, 1.2924776E+002, 3.0754262E+002,-1.1502885E+001, 6.5035871E-010, 6.5035871E-010, 1.8044883E-001
 8.3508935E+002, 1.2553284E-001, 1.3018311E-001, 2.0028496E-004, 4.8301581E-002, 1.2900988E+002, 3.0708027E+002,-1.1439627E+001, 6.5035871E-010, 6.5035871E-010, 1.8045120E-001
 8.3605269E+002, 1.2525610E-001, 1.3020368E-001, 2.0096074E-004, 4.8463251E-002, 1.2877385E+002, 3.0452658E+002,-1.1376014E+001, 6.5035871E-010, 6.5035871E-010, 1.8045357E-001
 8.3701603E+002, 1.2516880E-001, 1.3021862E-001, 2.0117392E-004, 4.8514251E-002, 1.2856072E+002, 3.0428121E+002,-1.1311305E+001, 6.5035871E-010, 6.5035871E-010, 1.8045582E-001
 8.3807570E+002, 1.2549744E-001, 1.3021998E-001, 2.0037143E-004, 4.8322267E-002, 1.2843771E+002, 3.0359853E+002,-1.1246867E+001, 6.5035871E-010, 6.5035871E-010, 1.8045819E-001
 8.3903904E+002, 1.2613323E-001, 1.3022819E-001, 1.9881889E-004, 4.7950845E-002, 1.2842238E+002, 3.0134515E+002,-1.1183394E+001, 6.5035871E-010, 6.5035871E-010, 1.8046056E-001
 8.4000238E+002, 1.2661899E-001, 1.3023909E-001, 1.9763267E-004, 4.7667061E-002, 1.2840857E+002, 2.9890585E+002,-1.1119892E+001, 6.5035871E-010, 6.5035871E-010, 1.8046282E-001
 8.4106205E+002, 1.2688019E-001, 1.3023143E-001, 1.9699484E-004, 4.7514469E-002, 1.2831604E+002, 2.9841272E+002,-1.1058095E+001, 6.5035871E-010, 6.5035871E-010, 1.8046519E-001
 8.4202539E+002, 1.2676483E-001, 1.3021053E-001, 1.9727656E-004, 4.7581866E-002, 1.2811887E+002, 2.9792035E+002,-1.0994527E+001, 6.5035871E-010, 6.5035871E-010, 1.8046757E-001
 8.4308506E+002, 1.2633640E-001, 1.3020920E-001, 1.9832276E-004, 4.7832156E-002, 1.2785796E+002, 2.9553487E+002,-1.0931802E+001, 6.5035871E-010, 6.5035871E-010, 1.8046995E-001
 8.4404840E+002, 1.2577106E-001, 1.3024523E-001, 1.9970327E-004, 4.8162421E-002, 1.2757473E+002, 2.9297303E+002,-1.0868486E+001, 6.5035871E-010, 6.5035871E-010, 1.8047234E-001
 8.4501174E+002, 1.2524674E-001, 1.3031020E-001, 2.0098362E-004, 4.8468727E-002, 1.2730006E+002, 2.9304049E+002,-1.0815414E+001, 6.5035871E-010, 6.5035871E-010, 1.8047461E-001
 8.4607141E+002, 1.2483131E-001, 1.3039905E-001, 2.0199806E-004, 4.8711414E-002, 1.2701557E+002, 2.9552596E+002,-1.0761019E+001, 6.5035871E-010, 6.5035871E-010, 1.8047699E-001
 8.4703475E+002, 1.2456868E-001, 1.3049427E-001, 2.0263935E-004, 4.8864834E-002, 1.2675142E+002, 2.9791877E+002,-1.0709015E+001, 6.5035871E-010, 6.5035871E-010, 1.8047938E-001
 8.4809442E+002, 1.2438033E-001, 1.3059264E-001, 2.0309929E-004, 4.8974869E-002, 1.2650473E+002, 2.9933995E+002,-1.0657045E+001, 6.5035871E-010, 6.5035871E-010, 1.8048176E-001
 8.4905776E+002, 1.2422131E-001, 1.3069995E-001, 2.0348760E-004, 4.9067765E-002, 1.2627339E+002, 2.9947668E+002,-1.0606150E+001, 6.5035871E-010, 6.5035871E-010, 1.8048415E-001
 8.5002110E+002, 1.2406656E-001, 1.3081967E-001, 2.0386546E-004, 4.9158164E-002, 1.2606716E+002, 2.9871791E+002,-1.0552055E+001, 6.5035871E-010, 6.5035871E-010, 1.8048641E-001
 8.5108077E+002, 1.2388195E-001, 1.3096238E-001, 2.0431627E-004, 4.9266012E-002, 1.2585110E+002, 2.9798830E+002,-1.0496174E+001, 6.5035871E-010, 6.5035871E-010, 1.8048880E-001
 8.5204411E+002, 1.2369578E-001, 1.3111316E-001, 2.0477089E-004, 4.9374772E-002, 1.2562540E+002, 2.9719175E+002,-1.0443806E+001, 6.5035871E-010, 6.5035871E-010, 1.8049118E-001
 8.5300745E+002, 1.2354250E-001, 1.3126721E-001, 2.0514518E-004, 4.9464316E-002, 1.2539005E+002, 2.9633430E+002,-1.0391903E+001, 6.5035871E-010, 6.5035871E-010, 1.8049346E-001
 8.5406712E+002, 1.2343636E-001, 1.3143426E-001, 2.0540435E-004, 4.9526320E-002, 1.2514271E+002, 2.9636513E+002,-1.0341020E+001, 6.5035871E-010, 6.5035871E-010, 1.8049584E-001
 8.5503046E+002, 1.2337644E-001, 1.3158649E-001, 2.0555065E-004, 4.9561320E-002, 1.2491547E+002, 2.9722550E+002,-1.0290212E+001, 6.5035871E-010, 6.5035871E-010, 1.8049822E-001
 8.5609013E+002, 1.2334986E-001, 1.3171167E-001, 2.0561555E-004, 4.9576846E-002, 1.2471887E+002, 2.9752576E+002,-1.0240902E+001, 6.5035871E-010, 6.5035871E-010, 1.8050061E-001
 8.5705347E+002, 1.2335881E-001, 1.3180499E-001, 2.0559371E-004, 4.9571620E-002, 1.2455007E+002, 2.9715929E+002,-1.0188775E+001, 6.5035871E-010, 6.5035871E-010, 1.8050300E-001
 8.5801681E+002, 1.2338831E-001, 1.3186055E-001, 2.0552166E-004, 4.9554383E-002, 1.2440935E+002, 2.9669772E+002,-1.0142806E+001, 6.5035871E-010, 6.5035871E-010, 1.8050527E-001
 8.5907648E+002, 1.2341850E-001, 1.3188467E-001, 2.0544794E-004, 4.9536748E-002, 1.2426863E+002, 2.9579250E+002,-1.0094000E+001, 6.5035871E-010, 6.5035871E-010, 1.8050765E-001
 8.6003982E+002, 1.2343081E-001, 1.3187108E-001, 2.0541789E-004, 4.9529558E-002, 1.2412541E+002, 2.9523456E+002,-1.0045525E+001, 6.5035871E-010, 6.5035871E-010, 1.8051003E-001
 8.6100316E+002, 1.2341051E-001, 1.3183888E-001, 2.0546745E-004, 4.9541414E-002, 1.2398248E+002, 2.9576012E+002,-9.9992677E+000, 6.5035871E-010, 6.5035871E-010, 1.8051229E-001
 8.6206283E+002, 1.2334581E-001, 1.3183946E-001, 2.0562545E-004, 4.9579213E-002, 1.2382673E+002, 2.9716125E+002,-9.9490929E+000, 6.5035871E-010, 6.5035871E-010, 1.8051467E-001
 8.6302617E+002, 1.2324550E-001, 1.3188568E-001, 2.0587040E-004, 4.9637814E-002, 1.2368056E+002, 2.9820116E+002,-9.8975599E+000, 6.5035871E-010, 6.5035871E-010, 1.8051706E-001
 8.6408584E+002, 1.2319195E-001, 1.3197895E-001, 2.0600116E-004, 4.9669096E-002, 1.2355821E+002, 2.9895417E+002,-9.8477200E+000, 6.5035871E-010, 6.5035871E-010, 1.8051944E-001
 8.6504918E+002, 1.2326615E-001, 1.3207112E-001, 2.0581996E-004, 4.9625747E-002, 1.2345041E+002, 2.9974270E+002,-9.7999543E+000, 6.5035871E-010, 6.5035871E-010, 1.8052182E-001
 8.6601252E+002, 1.2352828E-001, 1.3212256E-001, 2.0517982E-004, 4.9472603E-002, 1.2335588E+002, 3.0078002E+002,-9.7521469E+000, 6.5035871E-010, 6.5035871E-010, 1.8052408E-001
 8.6707219E+002, 1.2397032E-001, 1.3216965E-001, 2.0410036E-004, 4.9214359E-002, 1.2326348E+002, 3.0142033E+002,-9.7065912E+000, 6.5035871E-010, 6.5035871E-010, 1.8052647E-001
 8.6803553E+002, 1.2445946E-001, 1.3222789E-001, 2.0290591E-004, 4.8928605E-002, 1.2317406E+002, 3.0099485E+002,-9.6605747E+000, 6.5035871E-010, 6.5035871E-010, 1.8052886E-001
 8.6909521E+002, 1.2475928E-001, 1.3228394E-001, 2.0217376E-004, 4.8753448E-002, 1.2306586E+002, 2.9981617E+002,-9.6148545E+000, 6.5035871E-010, 6.5035871E-010, 1.8053125E-001
 8.7005854E+002, 1.2480565E-001, 1.3232158E-001, 2.0206053E-004, 4.8726360E-002, 1.2293155E+002, 2.9862644E+002,-9.5681663E+000, 6.5035871E-010, 6.5035871E-010, 1.8053363E-001
 8.7102188E+002, 1.2482390E-001, 1.3234327E-001, 2.0201595E-004, 4.8715694E-002, 1.2278986E+002, 2.9785542E+002,-9.5267355E+000, 6.5035871E-010, 6.5035871E-010, 1.8053590E-001
 8.7208156E+002, 1.2490973E-001, 1.3236169E-001, 2.0180634E-004, 4.8665550E-002, 1.2263347E+002, 2.9751818E+002,-9.4803326E+000, 6.5035871E-010, 6.5035871E-010, 1.8053828E-001
 8.7304489E+002, 1.2495899E-001, 1.3237946E-001, 2.0168607E-004, 4.8636775E-002, 1.2246510E+002, 2.9825057E+002,-9.4370494E+000, 6.5035871E-010, 6.5035871E-010, 1.8054067E-001
 8.7400823E+002, 1.2521914E-001, 1.3239593E-001, 2.0105076E-004, 4.8484788E-002, 1.2230752E+002, 3.0118025E+002,-9.3985275E+000, 6.5035871E-010, 6.5035871E-010, 1.8054294E-001
 8.7506791E+002, 1.2582777E-001, 1.3240632E-001, 1.9956450E-004, 4.8129222E-002, 1.2217263E+002, 3.0503977E+002,-9.3575641E+000, 6.5035871E-010, 6.5035871E-010, 1.8054534E-001
 8.7603124E+002, 1.2662330E-001, 1.3240793E-001, 1.9762183E-004, 4.7664468E-002, 1.2207410E+002, 3.0648585E+002,-9.3153704E+000, 6.5035871E-010, 6.5035871E-010, 1.8054773E-001
 8.7709092E+002, 1.2739637E-001, 1.3241017E-001, 1.9573402E-004, 4.7212837E-002, 1.2198406E+002, 3.0531855E+002,-9.2726536E+000, 6.5035871E-010, 6.5035871E-010, 1.8055012E-001
 8.7805426E+002, 1.2806514E-001, 1.3243338E-001, 1.9410091E-004, 4.6822140E-002, 1.2186715E+002, 3.0515354E+002,-9.2327403E+000, 6.5035871E-010, 6.5035871E-010, 1.8055251E-001
 8.7901759E+002, 1.2845597E-001, 1.3247413E-001, 1.9314649E-004, 4.6593810E-002, 1.2168104E+002, 3.0664090E+002,-9.1938167E+000, 6.5035871E-010, 6.5035871E-010, 1.8055480E-001
 8.8007727E+002, 1.2867674E-001, 1.3251799E-001, 1.9260740E-004, 4.6464841E-002, 1.2142169E+002, 3.0682636E+002,-9.1551682E+000, 6.5035871E-010, 6.5035871E-010, 1.8055720E-001
