s,C,g/g,g/g,g/g,g/g,g/g,1/s,1/s,1/s,1/s,1/s,W/g,W/g,W/g
 8.1240000E+003, 6.9700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005968E-003, 8.3344385E-002
 8.1360000E+003, 6.9800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002955E-003, 8.3338805E-002
 8.1480000E+003, 6.9900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005977E-003, 8.3344407E-002
 8.1600000E+003, 7.0000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5005968E-003, 8.3344385E-002
 8.1720000E+003, 7.0100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002960E-003, 8.3338819E-002
 8.1840000E+003, 7.0200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5008999E-003, 8.3349995E-002
 8.1960000E+003, 7.0300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002974E-003, 8.3338842E-002
 8.2080000E+003, 7.0400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009009E-003, 8.3350018E-002
 8.2200000E+003, 7.0500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5002988E-003, 8.3338864E-002
 8.2320000E+003, 7.0600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006019E-003, 8.3344474E-002
 8.2440000E+003, 7.0700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006005E-003, 8.3344460E-002
 8.2560000E+003, 7.0800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003016E-003, 8.3338924E-002
 8.2680000E+003, 7.0900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006010E-003, 8.3344467E-002
 8.2800000E+003, 7.1000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003030E-003, 8.3338946E-002
 8.2920000E+003, 7.1100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009032E-003, 8.3350055E-002
 8.3040000E+003, 7.1200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003020E-003, 8.3338931E-002
 8.3160000E+003, 7.1300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006056E-003, 8.3344549E-002
 8.3280000E+003, 7.1400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000026E-003, 8.3333388E-002
 8.3400000E+003, 7.1500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009064E-003, 8.3350122E-002
 8.3520000E+003, 7.1600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006052E-003, 8.3344541E-002
 8.3640000E+003, 7.1700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006075E-003, 8.3344579E-002
 8.3760000E+003, 7.1800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006066E-003, 8.3344564E-002
 8.3880000E+003, 7.1900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006084E-003, 8.3344601E-002
 8.4000000E+003, 7.2000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009078E-003, 8.3350144E-002
 8.4120000E+003, 7.2100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003085E-003, 8.3339050E-002
 8.4240000E+003, 7.2200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006084E-003, 8.3344601E-002
 8.4360000E+003, 7.2300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006084E-003, 8.3344601E-002
 8.4480000E+003, 7.2400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006112E-003, 8.3344653E-002
 8.4600000E+003, 7.2500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003090E-003, 8.3339058E-002
 8.4720000E+003, 7.2600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003113E-003, 8.3339095E-002
 8.4840000E+003, 7.2700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003109E-003, 8.3339088E-002
 8.4960000E+003, 7.2800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009139E-003, 8.3350256E-002
 8.5080000E+003, 7.2900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006122E-003, 8.3344668E-002
 8.5200000E+003, 7.3000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003137E-003, 8.3339140E-002
 8.5320000E+003, 7.3100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009134E-003, 8.3350249E-002
 8.5440000E+003, 7.3200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006154E-003, 8.3344728E-002
 8.5560000E+003, 7.3300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006159E-003, 8.3344735E-002
 8.5680000E+003, 7.3400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003141E-003, 8.3339155E-002
 8.5800000E+003, 7.3500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009176E-003, 8.3350323E-002
 8.5920000E+003, 7.3600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003151E-003, 8.3339170E-002
 8.6040000E+003, 7.3700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006177E-003, 8.3344772E-002
 8.6160000E+003, 7.3800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003165E-003, 8.3339192E-002
 8.6280000E+003, 7.3900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006187E-003, 8.3344795E-002
 8.6400000E+003, 7.4000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009181E-003, 8.3350331E-002
 8.6520000E+003, 7.4100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003192E-003, 8.3339244E-002
 8.6640000E+003, 7.4200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006187E-003, 8.3344795E-002
 8.6760000E+003, 7.4300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003192E-003, 8.3339244E-002
 8.6880000E+003, 7.4400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009223E-003, 8.3350413E-002
 8.7000000E+003, 7.4500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000189E-003, 8.3333679E-002
 8.7120000E+003, 7.4600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5009232E-003, 8.3350427E-002
 8.7240000E+003, 7.4700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003206E-003, 8.3339274E-002
 8.7360000E+003, 7.4800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006238E-003, 8.3344884E-002
 8.7480000E+003, 7.4900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5003220E-003, 8.3339296E-002
 8.7600000E+003, 7.5000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006247E-003, 8.3344899E-002
 8.7720000E+003, 7.5100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006252E-003, 8.3344907E-002
 8.7840000E+003, 7.5200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006257E-003, 8.3344921E-002
 8.7960000E+003, 7.5300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000250E-003, 8.3333798E-002
 8.8080000E+003, 7.5400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5012282E-003, 8.3356075E-002
 8.8200000E+003, 7.5500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000259E-003, 8.3333813E-002
 8.8320000E+003, 7.5600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5012319E-003, 8.3356149E-002
 8.8440000E+003, 7.5700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000268E-003, 8.3333828E-002
 8.8560000E+003, 7.5800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006289E-003, 8.3344981E-002
 8.8680000E+003, 7.5900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5012310E-003, 8.3356127E-002
 8.8800000E+003, 7.6000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006336E-003, 8.3345063E-002
 8.8920000E+003, 7.6100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5012319E-003, 8.3356149E-002
 8.9040000E+003, 7.6200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000296E-003, 8.3333880E-002
 8.9160000E+003, 7.6300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5012329E-003, 8.3356164E-002
 8.9280000E+003, 7.6400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006354E-003, 8.3345100E-002
 8.9400000E+003, 7.6500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006326E-003, 8.3345048E-002
 8.9520000E+003, 7.6600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006336E-003, 8.3345063E-002
 8.9640000E+003, 7.6700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006336E-003, 8.3345063E-002
 8.9760000E+003, 7.6800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5012357E-003, 8.3356217E-002
 8.9880000E+003, 7.6900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006378E-003, 8.3345145E-002
 9.0000000E+003, 7.7000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006350E-003, 8.3345093E-002
 9.0120000E+003, 7.7100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006354E-003, 8.3345100E-002
 9.0240000E+003, 7.7200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006359E-003, 8.3345108E-002
 9.0360000E+003, 7.7300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5012417E-003, 8.3356328E-002
 9.0480000E+003, 7.7400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000361E-003, 8.3334006E-002
 9.0600000E+003, 7.7500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006378E-003, 8.3345145E-002
 9.0720000E+003, 7.7600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006387E-003, 8.3345160E-002
 9.0840000E+003, 7.7700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5012399E-003, 8.3356291E-002
 9.0960000E+003, 7.7800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006429E-003, 8.3345234E-002
 9.1080000E+003, 7.7900000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006401E-003, 8.3345190E-002
 9.1200000E+003, 7.8000000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006406E-003, 8.3345197E-002
 9.1320000E+003, 7.8100000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006410E-003, 8.3345205E-002
 9.1440000E+003, 7.8200000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006447E-003, 8.3345272E-002
 9.1560000E+003, 7.8300000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000408E-003, 8.3334088E-002
 9.1680000E+003, 7.8400000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006424E-003, 8.3345227E-002
 9.1800000E+003, 7.8500000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006438E-003, 8.3345257E-002
 9.1920000E+003, 7.8600000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5006438E-003, 8.3345257E-002
 9.2040000E+003, 7.8700000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5012487E-003, 8.3356455E-002
 9.2160000E+003, 7.8800000E+002, 5.4000001E-002, 0.0000000E+000, 1.1939727E-019, 1.1989670E-019, 5.4000001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5000440E-003, 8.3334148E-002
